r.num,Duration,Epidemic,Rt,
7456,317.50,816.00,0.37,
7457,291.75,792.00,0.42,
7458,291.00,774.00,0.45,
7459,65.75,3.00,1.99,
7460,40.50,2.00,2.00,
7461,27.25,1.00,2.00,
7462,1.50,0.00,2.00,
7463,361.25,801.00,0.40,
7464,314.25,792.00,0.42,
7465,317.00,790.00,0.42,
7466,361.25,838.00,0.32,
7467,81.25,6.00,1.99,
7468,29.75,0.00,2.00,
7469,297.50,825.00,0.35,
7470,14.25,0.00,2.00,
7471,1.00,0.00,2.00,
7472,35.75,0.00,2.00,
7473,404.00,747.00,0.51,
7474,308.75,807.00,0.39,
7475,275.75,798.00,0.40,
7476,7.25,0.00,2.00,
7477,33.25,2.00,2.00,
7478,430.50,747.00,0.51,
7479,355.50,771.00,0.46,
7480,5.50,0.00,2.00,
7481,287.50,750.00,0.50,
7482,17.00,0.00,2.00,
7483,19.75,1.00,2.00,
7484,333.75,803.00,0.39,
7485,350.25,783.00,0.43,
7486,285.75,804.00,0.39,
7487,438.00,797.00,0.41,
7488,28.50,3.00,1.99,
7489,280.25,813.00,0.37,
7490,2.00,0.00,2.00,
7491,356.50,768.00,0.46,
7492,18.25,1.00,2.00,
7493,310.50,776.00,0.45,
7494,393.00,803.00,0.39,
7495,284.25,753.00,0.49,
7496,24.00,1.00,2.00,
7497,289.50,816.00,0.37,
7498,3.25,0.00,2.00,
7499,6.50,0.00,2.00,
7500,8.50,0.00,2.00,
7501,32.50,3.00,1.99,
7502,324.25,779.00,0.44,
7503,396.25,755.00,0.49,
7504,390.75,821.00,0.36,
7505,306.75,790.00,0.42,
7506,10.00,0.00,2.00,
7507,415.75,826.00,0.35,
7508,339.00,831.00,0.34,
7509,274.75,795.00,0.41,
7510,379.75,792.00,0.42,
7511,329.25,728.00,0.54,
7512,356.50,781.00,0.44,
7513,334.25,803.00,0.39,
7514,5.50,0.00,2.00,
7515,288.25,842.00,0.32,
7516,4.50,0.00,2.00,
7517,306.50,802.00,0.40,
7518,5.25,0.00,2.00,
7519,5.25,0.00,2.00,
7520,3.75,0.00,2.00,
7521,330.50,768.00,0.46,
7522,9.50,0.00,2.00,
7523,13.75,0.00,2.00,
7524,285.75,820.00,0.36,
7525,7.50,0.00,2.00,
7526,279.75,777.00,0.45,
7527,325.25,807.00,0.39,
7528,2.25,0.00,2.00,
7529,24.50,0.00,2.00,
7530,6.00,0.00,2.00,
7531,347.50,814.00,0.37,
7532,240.00,829.00,0.34,
7533,11.75,0.00,2.00,
7534,39.00,3.00,1.99,
7535,301.50,817.00,0.37,
7536,22.00,0.00,2.00,
7537,33.50,5.00,1.99,
7538,318.75,767.00,0.47,
7539,16.75,0.00,2.00,
7540,337.25,767.00,0.47,
7541,281.25,779.00,0.44,
7542,7.00,0.00,2.00,
7543,335.00,759.00,0.48,
7544,340.75,764.00,0.47,
7545,9.00,0.00,2.00,
7546,33.50,3.00,1.99,
7547,14.75,0.00,2.00,
7548,341.25,801.00,0.40,
7549,4.25,0.00,2.00,
7550,348.50,759.00,0.48,
7551,318.75,787.00,0.43,
7552,3.75,0.00,2.00,
7553,320.75,744.00,0.51,
7554,305.00,819.00,0.36,
7555,293.75,779.00,0.44,
7556,320.00,816.00,0.37,
7557,322.00,843.00,0.31,
7558,30.75,0.00,2.00,
7559,73.00,8.00,1.98,
7560,15.25,0.00,2.00,
7561,302.25,826.00,0.35,
7562,5.25,0.00,2.00,
7563,418.75,804.00,0.39,
7564,406.25,795.00,0.41,
7565,402.00,690.00,0.62,
7566,377.50,774.00,0.45,
7567,1.00,0.00,2.00,
7568,396.00,778.00,0.44,
7569,320.00,771.00,0.46,
7570,291.00,804.00,0.39,
7571,39.75,2.00,2.00,
7572,293.00,836.00,0.33,
7573,288.00,824.00,0.35,
7574,16.75,0.00,2.00,
7575,12.25,0.00,2.00,
7576,376.00,810.00,0.38,
7577,288.50,798.00,0.40,
7578,459.75,778.00,0.44,
7579,362.00,810.00,0.38,
7580,265.50,823.00,0.35,
7581,367.75,814.00,0.37,
7582,22.50,2.00,2.00,
7583,13.75,1.00,2.00,
7584,9.00,0.00,2.00,
7585,3.25,0.00,2.00,
7586,29.25,0.00,2.00,
7587,4.25,0.00,2.00,
7588,4.50,0.00,2.00,
7589,232.00,786.00,0.43,
7590,293.50,800.00,0.40,
7591,388.50,754.00,0.49,
7592,282.75,828.00,0.34,
7593,332.75,826.00,0.35,
7594,306.75,795.00,0.41,
7595,303.50,785.00,0.43,
7596,7.25,0.00,2.00,
7597,311.75,798.00,0.40,
7598,363.00,734.00,0.53,
7599,366.50,772.00,0.46,
7600,334.50,807.00,0.39,
7601,304.50,811.00,0.38,
7602,337.00,768.00,0.46,
7603,4.50,0.00,2.00,
7604,2.25,0.00,2.00,
7605,311.50,846.00,0.31,
7606,10.50,0.00,2.00,
7607,440.25,702.00,0.60,
7608,330.50,795.00,0.41,
7609,295.50,771.00,0.46,
7610,4.25,0.00,2.00,
7611,384.00,799.00,0.40,
7612,312.25,773.00,0.45,
7613,4.50,0.00,2.00,
7614,8.50,0.00,2.00,
7615,359.00,812.00,0.38,
7616,282.00,853.00,0.29,
7617,291.50,782.00,0.44,
7618,17.75,0.00,2.00,
7619,11.00,0.00,2.00,
7620,16.25,0.00,2.00,
7621,5.50,0.00,2.00,
7622,22.50,1.00,2.00,
7623,22.50,4.00,1.99,
7624,282.00,812.00,0.38,
7625,22.75,0.00,2.00,
7626,362.50,806.00,0.39,
7627,280.25,790.00,0.42,
7628,289.00,757.00,0.49,
7629,298.00,802.00,0.40,
7630,1.75,0.00,2.00,
7631,339.75,723.00,0.55,
7632,8.50,0.00,2.00,
7633,1.00,0.00,2.00,
7634,15.75,0.00,2.00,
7635,33.75,2.00,2.00,
7636,387.50,749.00,0.50,
7637,291.50,832.00,0.34,
7638,11.25,0.00,2.00,
7639,334.00,747.00,0.51,
7640,21.50,1.00,2.00,
7641,304.75,817.00,0.37,
7642,16.75,1.00,2.00,
7643,339.50,835.00,0.33,
7644,31.25,2.00,2.00,
7645,9.00,0.00,2.00,
7646,325.25,802.00,0.40,
7647,340.50,792.00,0.42,
7648,321.00,805.00,0.39,
7649,7.50,0.00,2.00,
7650,310.75,803.00,0.39,
7651,19.25,0.00,2.00,
7652,424.75,735.00,0.53,
7653,360.00,780.00,0.44,
7654,35.75,1.00,2.00,
7655,311.75,779.00,0.44,
7656,284.50,784.00,0.43,
7657,5.75,0.00,2.00,
7658,398.00,784.00,0.43,
7659,320.00,743.00,0.51,
7660,307.00,792.00,0.42,
7661,374.25,802.00,0.40,
7662,233.25,797.00,0.41,
7663,86.75,11.00,1.98,
7664,1.50,0.00,2.00,
7665,322.75,821.00,0.36,
7666,21.50,0.00,2.00,
7667,14.00,0.00,2.00,
7668,344.25,806.00,0.39,
7669,326.00,841.00,0.32,
7670,287.75,744.00,0.51,
7671,41.25,2.00,2.00,
7672,386.25,785.00,0.43,
7673,13.25,0.00,2.00,
7674,359.50,713.00,0.57,
7675,282.50,803.00,0.39,
7676,9.75,0.00,2.00,
7677,23.25,1.00,2.00,
7678,46.50,6.00,1.99,
7679,21.25,2.00,2.00,
7680,1.75,0.00,2.00,
7681,4.00,0.00,2.00,
7682,318.25,825.00,0.35,
7683,402.25,802.00,0.40,
7684,33.50,1.00,2.00,
7685,243.50,822.00,0.36,
7686,284.00,807.00,0.39,
7687,24.75,1.00,2.00,
7688,9.50,0.00,2.00,
7689,6.50,0.00,2.00,
7690,14.00,1.00,2.00,
7691,365.75,810.00,0.38,
7692,16.75,0.00,2.00,
7693,356.00,751.00,0.50,
7694,1.25,0.00,2.00,
7695,5.75,0.00,2.00,
7696,297.00,729.00,0.54,
7697,387.50,803.00,0.39,
7698,8.00,0.00,2.00,
7699,8.75,0.00,2.00,
7700,1.00,0.00,2.00,
7701,352.75,840.00,0.32,
7702,357.00,751.00,0.50,
7703,391.25,738.00,0.52,
7704,343.00,830.00,0.34,
7705,19.50,0.00,2.00,
7706,28.25,0.00,2.00,
7707,267.75,802.00,0.40,
7708,110.75,13.00,1.97,
7709,366.00,820.00,0.36,
7710,7.00,0.00,2.00,
7711,339.75,780.00,0.44,
7712,23.50,0.00,2.00,
7713,297.50,817.00,0.37,
7714,9.50,0.00,2.00,
7715,361.75,805.00,0.39,
7716,290.25,772.00,0.46,
7717,369.75,776.00,0.45,
7718,303.25,812.00,0.38,
7719,345.00,850.00,0.30,
7720,352.00,797.00,0.41,
7721,387.25,828.00,0.34,
7722,302.25,789.00,0.42,
7723,7.50,0.00,2.00,
7724,328.50,790.00,0.42,
7725,9.50,0.00,2.00,
7726,14.50,0.00,2.00,
7727,343.00,756.00,0.49,
7728,348.00,766.00,0.47,
7729,26.00,2.00,2.00,
7730,288.00,800.00,0.40,
7731,439.75,808.00,0.38,
7732,358.75,763.00,0.47,
7733,255.25,843.00,0.31,
7734,15.75,0.00,2.00,
7735,291.50,781.00,0.44,
7736,360.75,762.00,0.48,
7737,352.25,814.00,0.37,
7738,289.50,780.00,0.44,
7739,298.00,732.00,0.54,
7740,295.50,805.00,0.39,
7741,15.00,0.00,2.00,
7742,337.50,828.00,0.34,
7743,14.00,0.00,2.00,
7744,8.25,0.00,2.00,
7745,349.25,852.00,0.30,
7746,12.75,0.00,2.00,
7747,266.25,850.00,0.30,
7748,327.00,796.00,0.41,
7749,13.00,0.00,2.00,
7750,32.50,2.00,2.00,
7751,9.00,0.00,2.00,
7752,381.50,808.00,0.38,
7753,23.25,0.00,2.00,
7754,2.00,0.00,2.00,
7755,3.50,0.00,2.00,
7756,9.00,0.00,2.00,
7757,4.25,0.00,2.00,
7758,331.50,820.00,0.36,
7759,10.25,1.00,2.00,
7760,20.50,1.00,2.00,
7761,413.50,822.00,0.36,
7762,13.50,0.00,2.00,
7763,325.25,824.00,0.35,
7764,30.00,1.00,2.00,
7765,8.00,0.00,2.00,
7766,323.75,792.00,0.42,
7767,312.50,842.00,0.32,
7768,360.75,806.00,0.39,
7769,16.50,0.00,2.00,
7770,332.25,812.00,0.38,
7771,329.50,822.00,0.36,
7772,310.00,812.00,0.38,
7773,10.50,0.00,2.00,
7774,435.00,741.00,0.52,
7775,12.25,0.00,2.00,
7776,295.50,779.00,0.44,
7777,16.75,0.00,2.00,
7778,308.50,832.00,0.34,
7779,2.50,0.00,2.00,
7780,342.50,845.00,0.31,
7781,36.00,1.00,2.00,
7782,312.75,826.00,0.35,
7783,5.75,1.00,2.00,
7784,403.75,832.00,0.34,
7785,2.25,0.00,2.00,
7786,31.25,4.00,1.99,
7787,11.75,0.00,2.00,
7788,297.75,771.00,0.46,
7789,8.25,0.00,2.00,
7790,319.25,831.00,0.34,
7791,34.00,1.00,2.00,
7792,266.25,847.00,0.31,
7793,424.50,802.00,0.40,
7794,7.75,0.00,2.00,
7795,17.75,0.00,2.00,
7796,338.25,765.00,0.47,
7797,288.50,815.00,0.37,
7798,378.50,758.00,0.48,
7799,340.50,785.00,0.43,
7800,19.25,2.00,2.00,
7801,433.00,797.00,0.41,
7802,1.75,0.00,2.00,
7803,14.25,0.00,2.00,
7804,4.25,0.00,2.00,
7805,33.50,0.00,2.00,
7806,0.50,0.00,2.00,
7807,29.50,0.00,2.00,
7808,35.25,1.00,2.00,
7809,4.50,0.00,2.00,
7810,4.75,0.00,2.00,
7811,2.00,0.00,2.00,
7812,3.75,0.00,2.00,
7813,22.00,0.00,2.00,
7814,42.75,2.00,2.00,
7815,7.25,0.00,2.00,
7816,13.50,1.00,2.00,
7817,294.75,803.00,0.39,
7818,373.75,790.00,0.42,
7819,341.50,795.00,0.41,
7820,297.50,828.00,0.34,
7821,351.75,802.00,0.40,
7822,296.75,810.00,0.38,
7823,344.75,786.00,0.43,
7824,309.75,724.00,0.55,
7825,65.75,8.00,1.98,
7826,294.75,789.00,0.42,
7827,275.25,810.00,0.38,
7828,332.50,832.00,0.34,
7829,300.50,775.00,0.45,
7830,29.75,3.00,1.99,
7831,337.50,788.00,0.42,
7832,385.25,782.00,0.44,
7833,376.00,785.00,0.43,
7834,352.50,825.00,0.35,
7835,279.50,839.00,0.32,
7836,305.50,840.00,0.32,
7837,325.25,747.00,0.51,
7838,306.25,821.00,0.36,
7839,414.25,782.00,0.44,
7840,10.75,0.00,2.00,
7841,320.75,808.00,0.38,
7842,4.00,0.00,2.00,
7843,8.25,1.00,2.00,
7844,377.00,802.00,0.40,
7845,279.50,755.00,0.49,
7846,15.75,0.00,2.00,
7847,42.00,2.00,2.00,
7848,10.75,0.00,2.00,
7849,11.50,0.00,2.00,
7850,310.00,785.00,0.43,
7851,28.00,1.00,2.00,
7852,264.00,782.00,0.44,
7853,14.00,1.00,2.00,
7854,6.00,0.00,2.00,
7855,323.00,799.00,0.40,
7856,347.00,779.00,0.44,
7857,13.50,0.00,2.00,
7858,429.00,802.00,0.40,
7859,323.00,815.00,0.37,
7860,68.75,6.00,1.99,
7861,358.00,817.00,0.37,
7862,12.00,0.00,2.00,
7863,303.50,783.00,0.43,
7864,285.25,758.00,0.48,
7865,404.75,797.00,0.41,
7866,31.25,1.00,2.00,
7867,1.50,0.00,2.00,
7868,388.00,788.00,0.42,
7869,17.50,0.00,2.00,
7870,10.50,0.00,2.00,
7871,350.75,759.00,0.48,
7872,333.00,788.00,0.42,
7873,7.50,0.00,2.00,
7874,323.00,801.00,0.40,
7875,267.00,844.00,0.31,
7876,17.00,0.00,2.00,
7877,328.75,815.00,0.37,
7878,354.25,796.00,0.41,
7879,14.00,0.00,2.00,
7880,335.25,775.00,0.45,
7881,12.00,0.00,2.00,
7882,301.00,787.00,0.43,
7883,333.25,829.00,0.34,
7884,278.00,740.00,0.52,
7885,329.25,820.00,0.36,
7886,299.00,836.00,0.33,
7887,412.00,830.00,0.34,
7888,10.00,1.00,2.00,
7889,18.75,1.00,2.00,
7890,370.75,822.00,0.36,
7891,5.25,0.00,2.00,
7892,16.75,1.00,2.00,
7893,26.25,0.00,2.00,
7894,251.50,727.00,0.55,
7895,19.00,0.00,2.00,
7896,23.50,0.00,2.00,
7897,333.50,779.00,0.44,
7898,17.25,0.00,2.00,
7899,16.00,0.00,2.00,
7900,397.50,801.00,0.40,
7901,300.50,808.00,0.38,
7902,18.25,1.00,2.00,
7903,14.75,1.00,2.00,
7904,19.25,0.00,2.00,
7905,310.50,809.00,0.38,
7906,289.50,791.00,0.42,
7907,268.25,780.00,0.44,
7908,352.00,770.00,0.46,
7909,297.50,798.00,0.40,
7910,17.50,1.00,2.00,
7911,2.00,0.00,2.00,
7912,331.50,804.00,0.39,
7913,46.00,8.00,1.98,
7914,370.75,818.00,0.36,
7915,3.25,0.00,2.00,
7916,4.25,0.00,2.00,
7917,2.50,0.00,2.00,
7918,265.25,783.00,0.43,
7919,3.50,0.00,2.00,
7920,15.75,0.00,2.00,
7921,5.75,0.00,2.00,
7922,306.50,804.00,0.39,
7923,348.00,769.00,0.46,
7924,241.25,805.00,0.39,
7925,322.75,823.00,0.35,
7926,405.50,818.00,0.36,
7927,22.25,0.00,2.00,
7928,374.00,801.00,0.40,
7929,304.50,788.00,0.42,
7930,243.75,750.00,0.50,
7931,15.25,0.00,2.00,
7932,301.50,795.00,0.41,
7933,389.00,786.00,0.43,
7934,16.25,0.00,2.00,
7935,411.25,810.00,0.38,
7936,20.50,0.00,2.00,
7937,385.25,844.00,0.31,
7938,22.75,2.00,2.00,
7939,3.25,0.00,2.00,
7940,318.00,840.00,0.32,
7941,7.75,0.00,2.00,
7942,23.75,2.00,2.00,
7943,333.75,816.00,0.37,
7944,310.50,739.00,0.52,
7945,3.00,0.00,2.00,
7946,3.75,0.00,2.00,
7947,370.25,714.00,0.57,
7948,317.00,799.00,0.40,
7949,242.50,830.00,0.34,
7950,3.50,0.00,2.00,
7951,441.25,819.00,0.36,
7952,302.25,806.00,0.39,
7953,12.75,0.00,2.00,
7954,361.00,790.00,0.42,
7955,297.25,817.00,0.37,
7956,327.75,803.00,0.39,
7957,394.00,856.00,0.29,
7958,3.50,0.00,2.00,
7959,409.50,799.00,0.40,
7960,5.50,0.00,2.00,
7961,6.25,0.00,2.00,
7962,3.25,0.00,2.00,
7963,335.75,747.00,0.51,
7964,323.50,832.00,0.34,
7965,6.50,0.00,2.00,
7966,8.25,0.00,2.00,
7967,10.25,0.00,2.00,
7968,4.25,0.00,2.00,
7969,394.50,811.00,0.38,
7970,310.50,770.00,0.46,
7971,18.25,0.00,2.00,
7972,320.25,750.00,0.50,
7973,13.25,1.00,2.00,
7974,314.00,739.00,0.52,
7975,284.75,799.00,0.40,
7976,10.00,0.00,2.00,
7977,396.00,810.00,0.38,
7978,313.50,807.00,0.39,
7979,9.50,0.00,2.00,
7980,2.75,0.00,2.00,
7981,339.75,783.00,0.43,
7982,322.75,771.00,0.46,
7983,362.00,734.00,0.53,
7984,5.00,0.00,2.00,
7985,15.75,0.00,2.00,
7986,5.50,0.00,2.00,
7987,332.75,766.00,0.47,
7988,6.25,0.00,2.00,
7989,353.75,823.00,0.35,
7990,421.75,782.00,0.44,
7991,6.75,0.00,2.00,
7992,12.25,0.00,2.00,
7993,39.75,2.00,2.00,
7994,352.75,791.00,0.42,
7995,367.25,812.00,0.38,
7996,33.00,2.00,2.00,
7997,312.75,791.00,0.42,
7998,4.25,0.00,2.00,
7999,329.00,777.00,0.45,
8000,6.00,0.00,2.00,
8001,15.50,0.00,2.00,
8002,53.25,4.00,1.99,
8003,268.75,789.00,0.42,
8004,23.25,1.00,2.00,
8005,258.00,742.00,0.52,
8006,337.75,814.00,0.37,
8007,17.25,1.00,2.00,
8008,19.25,0.00,2.00,
8009,297.25,794.00,0.41,
8010,19.25,1.00,2.00,
8011,351.25,840.00,0.32,
8012,13.50,0.00,2.00,
8013,314.50,832.00,0.34,
8014,313.25,781.00,0.44,
8015,278.75,801.00,0.40,
8016,266.75,771.00,0.46,
8017,15.25,0.00,2.00,
8018,57.50,6.00,1.99,
8019,5.00,0.00,2.00,
8020,7.50,0.00,2.00,
8021,400.50,791.00,0.42,
8022,286.25,798.00,0.40,
8023,4.25,0.00,2.00,
8024,33.50,4.00,1.99,
8025,8.75,0.00,2.00,
8026,2.75,0.00,2.00,
8027,381.25,783.00,0.43,
8028,21.50,1.00,2.00,
8029,294.75,825.00,0.35,
8030,9.25,0.00,2.00,
8031,52.25,6.00,1.99,
8032,19.25,0.00,2.00,
8033,3.00,0.00,2.00,
8034,393.75,784.00,0.43,
8035,242.50,799.00,0.40,
8036,4.75,0.00,2.00,
8037,319.00,777.00,0.45,
8038,352.00,763.00,0.47,
8039,12.00,0.00,2.00,
8040,18.50,0.00,2.00,
8041,357.75,797.00,0.41,
8042,19.75,0.00,2.00,
8043,367.00,802.00,0.40,
8044,10.75,1.00,2.00,
8045,318.75,714.00,0.57,
8046,35.75,1.00,2.00,
8047,11.75,0.00,2.00,
8048,325.25,778.00,0.44,
8049,263.00,741.00,0.52,
8050,296.75,824.00,0.35,
8051,303.00,810.00,0.38,
8052,14.75,0.00,2.00,
8053,361.25,788.00,0.42,
8054,363.75,735.00,0.53,
8055,22.00,0.00,2.00,
8056,297.00,827.00,0.35,
8057,38.25,5.00,1.99,
8058,267.75,833.00,0.33,
8059,58.00,7.00,1.99,
8060,375.00,772.00,0.46,
8061,268.75,832.00,0.34,
8062,3.25,0.00,2.00,
8063,11.75,0.00,2.00,
8064,34.00,2.00,2.00,
8065,313.75,731.00,0.54,
8066,9.25,0.00,2.00,
8067,269.25,769.00,0.46,
8068,427.50,802.00,0.40,
8069,5.50,0.00,2.00,
8070,35.75,0.00,2.00,
8071,20.00,1.00,2.00,
8072,60.25,7.00,1.99,
8073,310.00,817.00,0.37,
8074,2.75,0.00,2.00,
8075,339.75,854.00,0.29,
8076,353.75,805.00,0.39,
8077,262.00,852.00,0.30,
8078,2.75,0.00,2.00,
8079,21.75,0.00,2.00,
8080,11.50,0.00,2.00,
8081,14.75,0.00,2.00,
8082,25.25,3.00,1.99,
8083,7.25,1.00,2.00,
8084,325.00,786.00,0.43,
8085,315.25,792.00,0.42,
8086,294.50,767.00,0.47,
8087,30.50,1.00,2.00,
8088,20.00,1.00,2.00,
8089,273.25,780.00,0.44,
8090,24.50,0.00,2.00,
8091,289.25,764.00,0.47,
8092,2.50,0.00,2.00,
8093,305.25,830.00,0.34,
8094,308.75,817.00,0.37,
8095,2.25,0.00,2.00,
8096,9.75,1.00,2.00,
8097,368.00,781.00,0.44,
8098,408.25,816.00,0.37,
8099,365.25,822.00,0.36,
8100,331.25,814.00,0.37,
8101,347.50,792.00,0.42,
8102,3.25,0.00,2.00,
8103,8.50,0.00,2.00,
8104,27.25,2.00,2.00,
8105,33.50,1.00,2.00,
8106,23.25,1.00,2.00,
8107,7.25,0.00,2.00,
8108,283.25,822.00,0.36,
8109,52.75,5.00,1.99,
8110,20.25,0.00,2.00,
8111,278.50,806.00,0.39,
8112,453.00,807.00,0.39,
8113,333.50,787.00,0.43,
8114,256.25,818.00,0.36,
8115,385.75,795.00,0.41,
8116,9.25,0.00,2.00,
8117,3.75,0.00,2.00,
8118,3.75,0.00,2.00,
8119,42.25,2.00,2.00,
8120,306.00,774.00,0.45,
8121,452.75,802.00,0.40,
8122,11.75,0.00,2.00,
8123,5.00,0.00,2.00,
8124,404.50,802.00,0.40,
8125,295.25,755.00,0.49,
8126,15.00,0.00,2.00,
8127,19.00,0.00,2.00,
8128,311.75,794.00,0.41,
8129,24.00,0.00,2.00,
8130,19.75,0.00,2.00,
8131,307.00,795.00,0.41,
8132,25.25,0.00,2.00,
8133,9.00,0.00,2.00,
8134,12.00,0.00,2.00,
8135,324.25,826.00,0.35,
8136,85.00,5.00,1.99,
8137,7.75,1.00,2.00,
8138,25.75,1.00,2.00,
8139,5.00,0.00,2.00,
8140,306.75,833.00,0.33,
8141,14.00,0.00,2.00,
8142,27.00,0.00,2.00,
8143,361.75,745.00,0.51,
8144,420.50,835.00,0.33,
8145,374.25,773.00,0.45,
8146,363.25,732.00,0.54,
8147,47.75,1.00,2.00,
8148,19.00,0.00,2.00,
8149,326.50,780.00,0.44,
8150,9.00,0.00,2.00,
8151,362.75,820.00,0.36,
8152,293.75,810.00,0.38,
8153,46.50,4.00,1.99,
8154,1.50,0.00,2.00,
8155,7.00,0.00,2.00,
8156,269.75,807.00,0.39,
8157,343.75,774.00,0.45,
8158,257.75,800.00,0.40,
8159,27.00,1.00,2.00,
8160,292.50,794.00,0.41,
8161,326.50,826.00,0.35,
8162,8.00,0.00,2.00,
8163,19.75,2.00,2.00,
8164,254.50,825.00,0.35,
8165,275.75,793.00,0.41,
8166,38.50,1.00,2.00,
8167,11.00,0.00,2.00,
8168,2.00,0.00,2.00,
8169,296.00,782.00,0.44,
8170,5.50,0.00,2.00,
8171,452.75,828.00,0.34,
8172,392.25,826.00,0.35,
8173,297.50,796.00,0.41,
8174,322.75,772.00,0.46,
8175,9.25,0.00,2.00,
8176,396.25,853.00,0.29,
8177,320.75,783.00,0.43,
8178,22.25,0.00,2.00,
8179,314.50,780.00,0.44,
8180,10.50,0.00,2.00,
8181,6.50,0.00,2.00,
8182,311.00,784.00,0.43,
8183,464.50,798.00,0.40,
8184,362.50,826.00,0.35,
8185,319.25,788.00,0.42,
8186,20.25,0.00,2.00,
8187,5.50,0.00,2.00,
8188,26.75,4.00,1.99,
8189,4.50,0.00,2.00,
8190,319.00,829.00,0.34,
8191,7.75,0.00,2.00,
8192,5.00,0.00,2.00,
8193,12.75,0.00,2.00,
8194,12.00,0.00,2.00,
8195,20.75,1.00,2.00,
8196,15.00,0.00,2.00,
8197,2.25,0.00,2.00,
8198,479.00,752.00,0.50,
8199,293.50,785.00,0.43,
8200,315.75,797.00,0.41,
8201,84.50,33.00,1.93,
8202,308.00,775.00,0.45,
8203,326.75,827.00,0.35,
8204,7.25,0.00,2.00,
8205,17.00,0.00,2.00,
8206,260.75,773.00,0.45,
8207,362.25,813.00,0.37,
8208,282.00,785.00,0.43,
8209,411.75,803.00,0.39,
8210,8.50,0.00,2.00,
8211,380.25,819.00,0.36,
8212,330.00,775.00,0.45,
8213,6.50,0.00,2.00,
8214,23.50,1.00,2.00,
8215,48.25,2.00,2.00,
8216,273.50,790.00,0.42,
8217,22.00,2.00,2.00,
8218,17.50,1.00,2.00,
8219,320.75,844.00,0.31,
8220,8.00,0.00,2.00,
8221,377.50,751.00,0.50,
8222,6.00,0.00,2.00,
8223,300.00,770.00,0.46,
8224,4.75,0.00,2.00,
8225,346.25,843.00,0.31,
8226,8.25,0.00,2.00,
8227,333.00,837.00,0.33,
8228,275.50,778.00,0.44,
8229,313.75,818.00,0.36,
8230,321.75,839.00,0.32,
8231,400.25,749.00,0.50,
8232,298.75,809.00,0.38,
8233,10.50,0.00,2.00,
8234,340.00,813.00,0.37,
8235,302.00,784.00,0.43,
8236,15.75,0.00,2.00,
8237,23.75,1.00,2.00,
8238,18.75,0.00,2.00,
8239,268.25,802.00,0.40,
8240,276.25,799.00,0.40,
8241,34.25,4.00,1.99,
8242,16.25,0.00,2.00,
8243,27.50,1.00,2.00,
8244,16.00,0.00,2.00,
8245,30.50,3.00,1.99,
8246,4.75,0.00,2.00,
8247,353.50,817.00,0.37,
8248,29.75,2.00,2.00,
8249,13.25,0.00,2.00,
8250,24.50,0.00,2.00,
8251,35.00,4.00,1.99,
8252,369.50,757.00,0.49,
8253,43.75,5.00,1.99,
8254,338.50,838.00,0.32,
8255,390.25,792.00,0.42,
8256,47.50,4.00,1.99,
8257,300.00,768.00,0.46,
8258,287.00,824.00,0.35,
8259,319.00,799.00,0.40,
8260,378.50,761.00,0.48,
8261,3.00,0.00,2.00,
8262,388.25,732.00,0.54,
8263,74.75,4.00,1.99,
8264,2.00,0.00,2.00,
8265,325.75,797.00,0.41,
8266,28.75,1.00,2.00,
8267,307.75,825.00,0.35,
8268,22.00,1.00,2.00,
8269,366.25,752.00,0.50,
8270,8.50,0.00,2.00,
8271,13.75,1.00,2.00,
8272,28.00,1.00,2.00,
8273,301.25,813.00,0.37,
8274,22.50,1.00,2.00,
8275,354.00,787.00,0.43,
8276,300.50,830.00,0.34,
8277,15.75,0.00,2.00,
8278,365.50,775.00,0.45,
8279,4.50,0.00,2.00,
8280,67.00,14.00,1.97,
8281,327.75,727.00,0.55,
8282,319.00,835.00,0.33,
8283,329.00,811.00,0.38,
8284,385.75,769.00,0.46,
8285,356.25,765.00,0.47,
8286,14.00,1.00,2.00,
8287,365.75,804.00,0.39,
8288,316.50,778.00,0.44,
8289,422.00,772.00,0.46,
8290,328.25,797.00,0.41,
8291,7.25,0.00,2.00,
8292,6.00,0.00,2.00,
8293,334.50,777.00,0.45,
8294,26.00,2.00,2.00,
8295,5.25,0.00,2.00,
8296,257.25,817.00,0.37,
8297,25.50,1.00,2.00,
8298,291.00,817.00,0.37,
8299,375.00,794.00,0.41,
8300,22.50,1.00,2.00,
8301,11.25,0.00,2.00,
8302,1.25,0.00,2.00,
8303,28.75,0.00,2.00,
8304,276.25,750.00,0.50,
8305,413.00,774.00,0.45,
8306,10.25,0.00,2.00,
8307,251.50,844.00,0.31,
8308,317.50,800.00,0.40,
8309,39.75,9.00,1.98,
8310,228.25,854.00,0.29,
8311,276.50,762.00,0.48,
8312,10.50,0.00,2.00,
8313,11.75,0.00,2.00,
8314,290.75,765.00,0.47,
8315,5.00,0.00,2.00,
8316,40.75,0.00,2.00,
8317,435.75,776.00,0.45,
8318,354.50,841.00,0.32,
8319,13.25,0.00,2.00,
8320,290.50,780.00,0.44,
8321,1.75,0.00,2.00,
8322,338.50,759.00,0.48,
8323,20.50,2.00,2.00,
8324,20.50,0.00,2.00,
8325,16.75,0.00,2.00,
8326,358.50,760.00,0.48,
8327,10.50,0.00,2.00,
8328,16.00,1.00,2.00,
