,Duration,Epidemic,Rt
6009,424,788,0.424
6010,365,744,0.512
6011,334.5,703,0.594
6012,342.25,799,0.402
6013,7.5,0,2
6014,297.5,786,0.428
6015,299.5,813,0.374
6016,314.5,828,0.344
6017,6.5,0,2
6018,274.75,795,0.41
6019,362.75,782,0.436
6020,322.75,771,0.458
6021,5,0,2
6022,467,715,0.57
6023,257.75,808,0.384
6024,1.5,0,2
6025,381.25,777,0.446
6026,19.75,0,2
6027,376.75,777,0.446
6028,349.75,791,0.418
6029,335.5,814,0.372
6030,294.5,776,0.448
6031,12.25,0,2
6032,291.75,835,0.33
6033,9.75,1,1.998
6034,312.75,754,0.492
6035,13,0,2
6036,22.25,0,2
6037,360,822,0.356
6038,293.5,800,0.4
6039,18.75,1,1.998
6040,243,819,0.362
6041,14,0,2
6042,30.75,1,1.998
6043,483.25,751,0.498
6044,10,0,2
6045,318,789,0.422
6046,6.75,0,2
6047,296.25,825,0.35
6048,15,0,2
6049,18.75,0,2
6050,9,0,2
6051,358,764,0.472
6052,437.5,745,0.51
6053,6.25,0,2
6054,344.75,771,0.458
6055,36,1,1.998
6056,31,3,1.994
6057,365,784,0.432
6058,13.25,0,2
6059,297,821,0.358
6060,20.5,0,2
6061,325.75,809,0.382
6062,29.5,0,2
6063,55,10,1.98
6064,38.75,0,2
6065,7.75,0,2
6066,54,5,1.99
6067,16.75,0,2
6068,6,0,2
6069,8.5,0,2
6070,267.5,787,0.426
6071,18.25,1,1.998
6072,1.5,0,2
6073,24.25,2,1.996
6074,352.75,758,0.484
6075,6,0,2
6076,22.75,3,1.994
6077,337.5,749,0.502
6078,309.25,815,0.37
6079,2.75,0,2
6080,283.75,797,0.406
6081,46.75,2,1.996
6082,414,773,0.454
6083,397,775,0.45
6084,373.75,824,0.352
6085,5.25,0,2
6086,14.25,0,2
6087,286,753,0.494
6088,9,0,2
6089,8,1,1.998
6090,304.25,780,0.44
6091,7.75,0,2
6092,380.25,814,0.372
6093,14.25,0,2
6094,7.25,0,2
6095,325,780,0.44
6096,320.5,805,0.39
6097,364.75,809,0.382
6098,273,717,0.566
6099,16.5,2,1.996
6100,12.75,1,1.998
6101,255.75,823,0.354
6102,401.25,803,0.394
6103,361,778,0.444
6104,312.5,738,0.524
6105,292,777,0.446
6106,324.25,799,0.402
6107,16.75,0,2
6108,36.5,5,1.99
6109,503,802,0.396
6110,296,733,0.534
6111,5.75,0,2
6112,7,0,2
6113,13,0,2
6114,398.75,815,0.37
6115,46,6,1.988
6116,2.25,0,2
6117,4.75,0,2
6118,482,834,0.332
6119,346.75,763,0.474
6120,12.5,1,1.998
6121,326.25,776,0.448
6122,17.25,0,2
6123,278,720,0.56
6124,282.5,817,0.366
6125,310,783,0.434
6126,5.25,0,2
6127,3.25,0,2
6128,293.5,826,0.348
6129,266,832,0.336
6130,22.75,1,1.998
6131,11.5,0,2
6132,9,0,2
6133,365,829,0.342
6134,25.25,1,1.998
6135,328.75,793,0.414
6136,316.5,743,0.514
6137,314.25,824,0.352
6138,325.75,768,0.464
6139,9.75,0,2
6140,391,766,0.468
6141,19.25,0,2
6142,3.5,0,2
6143,383,820,0.36
6144,4.75,0,2
6145,18,0,2
6146,11.25,0,2
6147,14.25,0,2
6148,366.75,781,0.438
6149,7.5,0,2
6150,372.5,807,0.386
6151,6.75,0,2
6152,58.5,6,1.988
6153,9,0,2
6154,273.75,763,0.474
6155,14.75,1,1.998
6156,19.75,0,2
6157,387.25,792,0.416
6158,275.5,831,0.338
6159,350.5,823,0.354
6160,13,0,2
6161,364.5,789,0.422
6162,18.25,1,1.998
6163,19.75,1,1.998
6164,296.75,779,0.442
6165,1.75,0,2
6166,324.75,780,0.44
6167,316,803,0.394
6168,362.5,770,0.46
6169,29.5,1,1.998
6170,420.25,801,0.398
6171,325.25,809,0.382
6172,29.75,1,1.998
6173,18.75,1,1.998
6174,4.25,0,2
6175,14.75,0,2
6176,284.75,834,0.332
6177,397.75,781,0.438
6178,27.5,3,1.994
6179,359.25,787,0.426
6180,397.5,745,0.51
6181,452,798,0.404
6182,6,1,1.998
6183,8.25,0,2
6184,35.25,4,1.992
6185,274,830,0.34
6186,289.5,772,0.456
6187,14,0,2
6188,329.25,779,0.442
6189,240.5,832,0.336
6190,346.75,802,0.396
6191,328.25,807,0.386
6192,272,808,0.384
6193,466.75,784,0.432
6194,19.5,1,1.998
6195,13,2,1.996
6196,318.5,824,0.352
6197,297,738,0.524
6198,18.25,0,2
6199,10.75,0,2
6200,37.25,5,1.99
6201,315,812,0.376
6202,19.25,1,1.998
6203,297.75,796,0.408
6204,13.75,0,2
6205,280.5,798,0.404
6206,13,1,1.998
6207,25.25,1,1.998
6208,323.75,785,0.43
6209,12,0,2
6210,365,761,0.478
6211,339.75,785,0.43
6212,45,2,1.996
6213,538.5,805,0.39
6214,40.5,2,1.996
6215,2,0,2
6216,2.5,0,2
6217,259,817,0.366
6218,356.5,780,0.44
6219,32.25,8,1.984
6220,368.75,780,0.44
6221,402.75,807,0.386
6222,301.75,747,0.506
6223,81.5,14,1.972
6224,22,2,1.996
6225,76.5,13,1.974
6226,1.75,0,2
6227,37.5,3,1.994
6228,4.5,0,2
6229,381.75,803,0.394
6230,10.25,0,2
6231,315.5,826,0.348
6232,2.25,0,2
6233,355,805,0.39
6234,4.25,0,2
6235,289.5,719,0.562
6236,4.25,0,2
6237,13.25,0,2
6238,292.5,821,0.358
6239,7.25,0,2
6240,6.25,0,2
6241,244.5,785,0.43
6242,355.25,769,0.462
6243,360,821,0.358
6244,7.75,0,2
6245,328,799,0.402
6246,310.75,766,0.468
6247,14.75,0,2
6248,12,0,2
6249,288.5,810,0.38
6250,7.25,0,2
6251,443.5,754,0.492
6252,8.75,0,2
6253,10.25,0,2
6254,289.75,814,0.372
6255,348.5,808,0.384
6256,347.75,843,0.314
6257,15,0,2
6258,501.5,788,0.424
6259,290,828,0.344
6260,12.5,1,1.998
6261,297.75,871,0.258
6262,8.25,0,2
6263,297,820,0.36
6264,243.25,801,0.398
6265,385,746,0.508
6266,7.75,0,2
6267,302.75,748,0.504
6268,28.5,4,1.992
6269,417.75,777,0.446
6270,4.75,0,2
6271,297.75,798,0.404
6272,12.5,0,2
6273,20.75,0,2
6274,376.25,808,0.384
6275,6.75,0,2
6276,25.75,1,1.998
6277,14,2,1.996
6278,313,767,0.466
6279,313.75,828,0.344
6280,254.75,819,0.362
6281,306,777,0.446
6282,336,786,0.428
6283,359.25,813,0.374
6284,385.75,795,0.41
6285,346.75,757,0.486
6286,311.5,835,0.33
6287,3,0,2
6288,427,810,0.38
6289,426,734,0.532
6290,35.75,3,1.994
6291,252,814,0.372
6292,354.75,746,0.508
6293,30.75,5,1.99
6294,57.25,4,1.992
6295,66,13,1.974
6296,307.5,782,0.436
6297,418.25,787,0.426
6298,342.25,814,0.372
6299,396,826,0.348
6300,399.5,769,0.462
6301,11,0,2
6302,64.75,6,1.988
6303,370.25,796,0.408
6304,48.5,3,1.994
6305,41.5,4,1.992
6306,277.5,752,0.496
6307,18.25,0,2
6308,302,838,0.324
6309,307,826,0.348
6310,10.75,0,2
6311,256,776,0.448
6312,9.5,0,2
6313,358.75,799,0.402
6314,18.5,1,1.998
6315,6,0,2
6316,359.75,795,0.41
6317,334.25,798,0.404
6318,347.25,781,0.438
6319,9.5,0,2
6320,384,796,0.408
6321,13.25,0,2
6322,398.25,786,0.428
6323,13,0,2
6324,319.25,793,0.414
6325,5,0,2
6326,15,0,2
6327,8,0,2
6328,11,0,2
6329,10,0,2
6330,5.75,0,2
6331,9.25,0,2
6332,2.25,0,2
6333,365.75,841,0.318
6334,391.25,814,0.372
6335,335.75,800,0.4
6336,280.25,829,0.342
6337,353.5,786,0.428
6338,1,0,2
6339,288.75,763,0.474
6340,7,0,2
6341,5.75,0,2
6342,9.25,0,2
6343,325,797,0.406
6344,357,811,0.378
6345,4.75,0,2
6346,9.5,0,2
6347,7.75,0,2
6348,371.75,760,0.48
6349,315.75,832,0.336
6350,1.5,0,2
6351,351.5,778,0.444
6352,5.75,0,2
6353,273,823,0.354
6354,394.75,807,0.386
6355,312.75,778,0.444
6356,9.25,0,2
6357,370.25,815,0.37
6358,247.25,803,0.394
6359,303.75,789,0.422
6360,20.25,0,2
6361,6,0,2
6362,63.25,8,1.984
6363,16,1,1.998
6364,354.75,800,0.4
6365,13.25,1,1.998
6366,311.5,815,0.37
6367,397.5,837,0.326
6368,330.5,739,0.522
6369,13.75,0,2
6370,313,795,0.41
6371,258.75,792,0.416
6372,362.5,812,0.376
6373,7.25,0,2
6374,7.75,0,2
6375,1,0,2
6376,346.75,792,0.416
6377,267,807,0.386
6378,8.25,0,2
6379,320.25,827,0.346
6380,294.5,811,0.378
6381,11,1,1.998
6382,325.5,817,0.366
6383,327,804,0.392
6384,36.25,2,1.996
6385,343,808,0.384
6386,3,0,2
6387,32,1,1.998
6388,275.5,803,0.394
6389,255.25,844,0.312
6390,415.25,729,0.542
6391,4,0,2
6392,276.5,805,0.39
6393,3,0,2
6394,17.75,2,1.996
6395,14.75,0,2
6396,9,0,2
6397,14,0,2
6398,9.25,0,2
6399,3.5,0,2
6400,330,859,0.282
6401,348.75,807,0.386
6402,304.5,836,0.328
6403,5,0,2
6404,14.5,0,2
6405,353.75,821,0.358
6406,332.75,788,0.424
6407,239.25,794,0.412
6408,307.5,831,0.338
6409,9.25,0,2
6410,333,857,0.286
6411,355.25,781,0.438
6412,414.5,759,0.482
6413,342.75,815,0.37
6414,7.5,0,2
6415,340.25,787,0.426
6416,40.75,8,1.984
6417,341,815,0.37
6418,2.5,0,2
6419,2.5,0,2
6420,6.25,0,2
6421,269.25,750,0.5
6422,5,0,2
6423,3.25,0,2
6424,111,15,1.97
6425,447.5,803,0.394
6426,297.5,770,0.46
6427,408.5,801,0.398
6428,368.25,773,0.454
6429,13.5,0,2
6430,344,735,0.53
6431,3.75,0,2
6432,6,0,2
6433,290.5,813,0.374
6434,307.75,793,0.414
6435,40.5,1,1.998
6436,25.5,0,2
6437,314.25,759,0.482
6438,326.5,777,0.446
6439,312.75,790,0.42
6440,37.25,2,1.996
6441,35.75,3,1.994
6442,9.25,0,2
6443,7,0,2
6444,27.75,2,1.996
6445,361,790,0.42
6446,342.75,774,0.452
6447,301,778,0.444
6448,406.75,761,0.478
6449,309.75,802,0.396
6450,10.75,0,2
6451,6,0,2
6452,19.75,0,2
6453,298,815,0.37
6454,16.5,0,2
6455,21.25,0,2
6456,3,0,2
6457,29,0,2
6458,326,775,0.45
6459,9.25,0,2
6460,3.75,0,2
6461,427,800,0.4
6462,36.5,2,1.996
6463,363.25,814,0.372
6464,293.75,804,0.392
6465,20.25,0,2
6466,438,799,0.402
6467,393.25,817,0.366
6468,307.25,787,0.426
6469,6,0,2
6470,355.25,783,0.434
6471,11.75,0,2
6472,5.25,0,2
6473,32.75,3,1.994
6474,359.25,800,0.4
6475,10,0,2
6476,298,763,0.474
6477,8.5,0,2
6478,2.5,0,2
6479,268,825,0.35
6480,278.25,804,0.392
6481,315,821,0.358
6482,9.25,0,2
6483,286.5,793,0.414
6484,5.75,0,2
6485,291,766,0.468
6486,4.5,0,2
6487,337.5,774,0.452
6488,332,735,0.53
6489,327.5,809,0.382
6490,395,812,0.376
6491,365.75,808,0.384
6492,8.25,0,2
6493,410.25,775,0.45
6494,15.75,0,2
6495,340.75,857,0.286
6496,354,759,0.482
6497,395.75,814,0.372
6498,28,0,2
6499,10.25,0,2
6500,3.5,0,2
6501,403.5,780,0.44
6502,12.5,0,2
6503,25.75,0,2
6504,332.25,774,0.452
6505,5.75,0,2
6506,439.5,868,0.264
6507,7.75,0,2
6508,272.75,793,0.414
6509,9,0,2
6510,16.5,0,2
6511,384.25,830,0.34
6512,336.75,837,0.326
6513,55,1,1.998
6514,295,790,0.42
6515,59.5,6,1.988
6516,20.75,0,2
6517,4,0,2
6518,74.75,7,1.986
6519,19.75,0,2
6520,346.25,719,0.562
6521,12,1,1.998
6522,8,0,2
6523,329.25,784,0.432
6524,8.75,0,2
6525,356.25,781,0.438
6526,379.25,783,0.434
6527,317.25,787,0.426
6528,15.5,0,2
6529,13.75,0,2
6530,313.75,801,0.398
6531,2.25,0,2
6532,367,797,0.406
6533,1.75,0,2
6534,312.5,822,0.356
6535,285,805,0.39
6536,315,731,0.538
6537,4.75,0,2
6538,8.25,0,2
6539,17.5,0,2
6540,257,824,0.352
6541,19,1,1.998
6542,5.5,0,2
6543,403.25,787,0.426
6544,307.75,819,0.362
6545,28.25,3,1.994
6546,340.75,816,0.368
6547,389.75,848,0.304
6548,8,0,2
6549,331,778,0.444
6550,451,816,0.368
6551,335.25,794,0.412
6552,365.75,793,0.414
6553,37.75,2,1.996
6554,378.25,826,0.348
6555,5.5,0,2
6556,28.25,2,1.996
6557,13.5,0,2
6558,311.5,783,0.434
6559,12.5,0,2
6560,284.25,764,0.472
6561,233,770,0.46
6562,378,814,0.372
6563,16.5,0,2
6564,11,0,2
6565,294.5,805,0.39
6566,17.5,0,2
6567,8.25,0,2
6568,385,800,0.4
6569,323.25,797,0.406
6570,495.5,783,0.434
6571,295.5,823,0.354
6572,6.5,0,2
6573,3.5,0,2
6574,387,829,0.342
6575,340.25,791,0.418
6576,346.25,805,0.39
6577,300.25,848,0.304
6578,47.5,4,1.992
6579,316,782,0.436
6580,9.75,0,2
6581,8.25,0,2
6582,69.25,9,1.982
6583,316.75,796,0.408
6584,311.75,778,0.444
6585,369.5,785,0.43
6586,322.75,781,0.438
6587,342.25,786,0.428
6588,58,3,1.994
6589,378.25,802,0.396
6590,5.25,0,2
6591,40.25,7,1.986
6592,11.5,0,2
6593,3.75,0,2
6594,278,774,0.452
6595,384.75,777,0.446
6596,323.75,807,0.386
6597,314.75,798,0.404
6598,416,827,0.346
6599,360,811,0.378
6600,313,798,0.404
6601,5,0,2
6602,349.25,773,0.454
6603,15,0,2
6604,7.5,0,2
6605,8.25,0,2
6606,239,808,0.384
6607,14.5,0,2
6608,29.75,3,1.994
6609,21,0,2
6610,25.5,0,2
6611,3,0,2
6612,62.5,13,1.974
6613,10.75,0,2
6614,9.5,0,2
6615,28.25,3,1.994
6616,374,804,0.392
6617,323.75,819,0.362
6618,353.5,770,0.46
6619,327.25,753,0.494
6620,4.75,0,2
6621,12.5,1,1.998
6622,392.5,828,0.344
6623,442.25,792,0.416
6624,29.25,1,1.998
6625,355.5,771,0.458
6626,8.25,0,2
6627,446.5,791,0.418
6628,4.25,0,2
6629,13.5,0,2
6630,328.25,782,0.436
6631,417.5,800,0.4
6632,354.75,746,0.508
6633,14.5,0,2
6634,308.75,780,0.44
6635,300,780,0.44
6636,75.75,13,1.974
6637,8.75,0,2
6638,13,0,2
6639,440.75,796,0.408
6640,334.25,771,0.458
6641,332,726,0.548
6642,2,0,2
6643,300,794,0.412
6644,6.75,0,2
6645,2.25,0,2
6646,7.25,0,2
6647,296,772,0.456
6648,365,819,0.362
6649,34.75,1,1.998
6650,2.5,0,2
6651,8.75,0,2
6652,16.75,0,2
6653,10.75,1,1.998
6654,284,809,0.382
6655,317,734,0.532
6656,33,1,1.998
6657,48,6,1.988
6658,5.75,0,2
6659,40.25,3,1.994
6660,24.5,1,1.998
6661,4.5,1,1.998
6662,4.25,0,2
6663,4.75,0,2
6664,373.75,831,0.338
6665,476.5,785,0.43
6666,328,818,0.364
6667,42.25,2,1.996
6668,10.75,0,2
6669,20,0,2
6670,12.25,1,1.998
6671,342.25,789,0.422
6672,15,0,2
6673,5.75,0,2
6674,379,804,0.392
6675,274.25,814,0.372
6676,8,0,2
6677,344,830,0.34
6678,295,743,0.514
6679,35.75,0,2
6680,44,4,1.992
6681,39.5,3,1.994
6682,323.75,824,0.352
6683,4,0,2
6684,289.25,860,0.28
6685,259,805,0.39
6686,387,807,0.386
6687,276,827,0.346
6688,2.5,0,2
6689,465.25,772,0.456
6690,320.25,819,0.362
6691,6.5,0,2
6692,3.25,0,2
6693,269.75,812,0.376
6694,336,784,0.432
6695,300.25,784,0.432
6696,10,0,2
6697,6,0,2
6698,259.5,805,0.39
6699,371.25,786,0.428
6700,43.75,7,1.986
6701,345.75,773,0.454
6702,150.5,26,1.948
6703,8,1,1.998
6704,9.5,0,2
6705,4.5,0,2
6706,5.5,0,2
6707,18.25,3,1.994
6708,15.5,2,1.996
6709,34,3,1.994
6710,352.25,804,0.392
6711,461.25,725,0.55
6712,13.75,0,2
6713,283,763,0.474
6714,327.5,735,0.53
6715,18.75,0,2
6716,364,800,0.4
6717,8.75,0,2
6718,304,797,0.406
6719,338.25,803,0.394
6720,370.75,782,0.436
6721,334,815,0.37
6722,344.25,772,0.456
6723,303,818,0.364
6724,21.25,2,1.996
6725,385.25,736,0.528
6726,13,1,1.998
6727,487.5,736,0.528
6728,288,810,0.38
6729,5.5,0,2
6730,356.75,773,0.454
6731,366,751,0.498
6732,323.75,762,0.476
6733,10.75,1,1.998
6734,367,778,0.444
6735,18.5,1,1.998
6736,6.75,0,2
6737,334.25,808,0.384
6738,347,824,0.352
6739,325.75,809,0.382
6740,15.5,1,1.998
6741,302.5,798,0.404
6742,5,0,2
6743,328.5,804,0.392
6744,16.5,0,2
6745,20.5,1,1.998
6746,346.5,814,0.372
6747,352,777,0.446
6748,371.75,772,0.456
6749,245.75,761,0.478
6750,378.75,774,0.452
6751,20.25,1,1.998
6752,27.25,0,2
6753,435,821,0.358
6754,9,0,2
6755,382.75,792,0.416
6756,241.75,824,0.352
6757,1.25,0,2
6758,44,7,1.986
6759,11.75,1,1.998
6760,33.5,0,2
6761,340.5,841,0.318
6762,304.75,842,0.316
6763,61,5,1.99
6764,8,0,2
6765,295.5,792,0.416
6766,301.75,798,0.404
6767,294.5,803,0.394
6768,302,777,0.446
6769,365.25,818,0.364
6770,23.5,1,1.998
6771,270.25,806,0.388
6772,10,0,2
6773,521,786,0.428
6774,2,0,2
6775,21.75,2,1.996
6776,74.5,6,1.988
6777,376.5,790,0.42
6778,296,826,0.348
6779,21.75,0,2
6780,27.75,0,2
6781,6.25,0,2
6782,359.25,772,0.456
6783,9.5,0,2
6784,9,0,2
6785,7,0,2
6786,12.75,0,2
6787,339.25,775,0.45
6788,282.5,752,0.496
6789,2.5,0,2
6790,341.25,781,0.438
6791,452.25,802,0.396
6792,8.25,0,2
6793,285.75,804,0.392
6794,337.5,749,0.502
6795,8.25,0,2
6796,20.75,2,1.996
6797,9,0,2
6798,11.5,0,2
6799,4.5,0,2
6800,292.75,831,0.338
6801,7.75,0,2
6802,8.25,0,2
6803,11,0,2
6804,1,0,2
6805,11,0,2
6806,339.75,805,0.39
6807,371,729,0.542
6808,2.5,0,2
6809,345.25,786,0.428
6810,392.75,788,0.424
6811,334.5,792,0.416
6812,31,1,1.998
6813,288,814,0.372
6814,425,761,0.478
6815,16.75,1,1.998
6816,14.5,1,1.998
6817,321,801,0.398
6818,311.5,808,0.384
6819,294,785,0.43
6820,280.75,745,0.51
6821,54.5,10,1.98
6822,330.5,777,0.446
6823,17.25,0,2
6824,49.75,7,1.986
6825,356.5,849,0.302
6826,11.75,0,2
6827,25.75,2,1.996
6828,8,0,2
6829,4,0,2
6830,357.5,783,0.434
6831,320.5,776,0.448
6832,2,0,2
6833,451.75,792,0.416
6834,33.5,2,1.996
6835,363.5,758,0.484
6836,267.75,840,0.32
6837,285.75,731,0.538
6838,24,0,2
6839,314.75,778,0.444
6840,5.25,0,2
6841,17.25,1,1.998
6842,381,729,0.542
6843,308.25,810,0.38
6844,384.25,738,0.524
6845,304.75,808,0.384
6846,408.75,780,0.44
6847,17.5,0,2
6848,4.5,0,2
6849,284.5,813,0.374
6850,371,751,0.498
6851,461,823,0.354
6852,10.25,0,2
6853,337,790,0.42
6854,348.5,818,0.364
6855,285.25,769,0.462
6856,324.5,813,0.374
6857,6.75,0,2
6858,7.25,0,2
6859,352.5,811,0.378
6860,10.5,0,2
6861,9.5,0,2
6862,328.5,834,0.332
6863,307.5,820,0.36
6864,305,805,0.39
6865,7.5,0,2
6866,4.25,0,2
6867,334.5,800,0.4
6868,12.75,0,2
6869,357.25,823,0.354
6870,4.25,0,2
6871,259.75,750,0.5
6872,46.5,6,1.988
6873,6.75,0,2
6874,9.75,0,2
6875,335.5,829,0.342
6876,306.75,810,0.38
6877,7,0,2
6878,25.25,2,1.996
6879,311.25,799,0.402
6880,7.25,0,2
6881,26.25,0,2
6882,300.25,793,0.414
6883,276.75,805,0.39
6884,285.5,844,0.312
6885,374.25,762,0.476
6886,10.5,0,2
6887,27.5,0,2
6888,12.75,0,2
6889,374.25,770,0.46
6890,465.75,792,0.416
6891,297,785,0.43
6892,273,774,0.452
6893,20.75,2,1.996
6894,7.25,0,2
6895,13.25,0,2
6896,309.75,767,0.466
6897,438,773,0.454
6898,303.5,757,0.486
6899,332.25,771,0.458
6900,416.5,784,0.432
6901,306.25,804,0.392
6902,306.75,831,0.338
6903,1.5,0,2
6904,334.25,794,0.412
6905,23.5,2,1.996
6906,5,0,2
6907,10.5,0,2
6908,38.25,1,1.998
6909,40.75,6,1.988
6910,327.75,840,0.32
6911,344.5,820,0.36
6912,19.5,0,2
6913,410,795,0.41
6914,5,0,2
6915,17,0,2
6916,7.25,0,2
6917,317.25,804,0.392
6918,278.75,782,0.436
6919,349,798,0.404
6920,367.25,802,0.396
6921,337,770,0.46
6922,35.25,1,1.998
6923,294.75,804,0.392
6924,427.5,815,0.37
6925,15.5,0,2
6926,312.5,752,0.496
6927,13.5,0,2
6928,8.75,0,2
6929,460.75,824,0.352
6930,13.25,0,2
6931,296.5,768,0.464
6932,395.75,813,0.374
6933,25.25,1,1.998
6934,16.5,0,2
6935,413,792,0.416
6936,88.25,9,1.982
6937,262.5,776,0.448
6938,307.25,800,0.4
6939,46,3,1.994
6940,402.75,815,0.37
6941,11.25,0,2
6942,320.75,831,0.338
6943,359.75,789,0.422
6944,19.75,1,1.998
6945,313.5,810,0.38
6946,9.25,0,2
6947,9.25,0,2
6948,21.5,0,2
6949,255,825,0.35
6950,333.25,785,0.43
6951,341.5,791,0.418
6952,330.25,815,0.37
6953,7.5,0,2
6954,12.25,0,2
6955,10.75,0,2
6956,284.5,829,0.342
6957,14.25,0,2
6958,329.75,771,0.458
6959,300.5,813,0.374
6960,317.5,798,0.404
6961,21.75,1,1.998
6962,2.75,0,2
6963,23,0,2
6964,280.75,848,0.304
6965,354.75,828,0.344
6966,419,802,0.396
6967,17,0,2
6968,270,754,0.492
6969,24,1,1.998
6970,278.75,801,0.398
6971,371.25,791,0.418
6972,23.5,0,2
6973,2.5,0,2
6974,280.5,782,0.436
6975,266.25,784,0.432
6976,297.5,801,0.398
6977,7.75,0,2
6978,309.5,770,0.46
6979,6.25,1,1.998
6980,27.5,1,1.998
6981,6.5,0,2
6982,11,0,2
6983,46.5,6,1.988
6984,286.5,788,0.424
6985,70.5,6,1.988
6986,418.75,759,0.482
6987,430.5,820,0.36
6988,249,782,0.436
6989,317.75,739,0.522
6990,286,833,0.334
6991,267.25,822,0.356
6992,290.5,811,0.378
6993,406.5,805,0.39
6994,344.75,794,0.412
6995,307.75,819,0.362
6996,57.75,4,1.992
6997,5.25,0,2
6998,6.25,0,2
6999,9.75,0,2
7000,23,0,2
7001,3.5,0,2
7002,20,0,2
7003,386.75,732,0.536
7004,311.75,786,0.428
7005,87.5,23,1.954
7006,278.75,797,0.406
7007,27.25,2,1.996
7008,469.25,816,0.368
7009,17.75,0,2
7010,4.5,0,2
7011,18.25,1,1.998
7012,7.25,0,2
7013,289.5,771,0.458
7014,13.5,2,1.996
7015,44.5,2,1.996
7016,253.25,812,0.376
7017,402.5,786,0.428
7018,274.5,799,0.402
7019,317.75,786,0.428
7020,2.5,0,2
7021,346.5,805,0.39
7022,281.75,822,0.356
7023,7.75,0,2
7024,332.5,756,0.488
7025,21.5,4,1.992
7026,12.25,0,2
7027,324.25,792,0.416
7028,301,827,0.346
7029,339,810,0.38
7030,12,0,2
7031,458.75,777,0.446
7032,336,825,0.35
7033,6.5,0,2
7034,7.75,0,2
7035,9.75,0,2
7036,18.75,1,1.998
7037,281.5,797,0.406
7038,12.25,0,2
7039,33.75,3,1.994
7040,355.25,808,0.384
7041,350,797,0.406
7042,30.75,4,1.992
7043,315.75,785,0.43
7044,295.25,793,0.414
7045,4.5,0,2
7046,403.75,759,0.482
7047,1.75,0,2
7048,381.25,760,0.48
7049,398.25,781,0.438
7050,399.75,771,0.458
7051,322,773,0.454
7052,27.5,3,1.994
7053,362.25,818,0.364
7054,372.5,768,0.464
7055,488.75,769,0.462
7056,2,0,2
7057,2.5,0,2
7058,302.25,781,0.438
7059,37.25,3,1.994
7060,282.5,787,0.426
7061,361.5,760,0.48
7062,10,1,1.998
7063,11.25,0,2
7064,375.25,829,0.342
7065,322.25,800,0.4
7066,368.25,763,0.474
7067,20.75,1,1.998
7068,59,6,1.988
7069,48.5,2,1.996
7070,346,817,0.366
7071,290.75,823,0.354
7072,294.75,765,0.47
7073,377.75,755,0.49
7074,406.5,822,0.356
7075,393.25,821,0.358
7076,41.5,1,1.998
7077,9,0,2
7078,34.75,4,1.992
7079,6.5,0,2
7080,334.5,801,0.398
7081,337.25,735,0.53
7082,331.25,842,0.316
7083,5.25,0,2
7084,1.75,0,2
7085,300.5,781,0.438
7086,295.5,809,0.382
7087,16.75,1,1.998
7088,5,0,2
7089,323.25,792,0.416
7090,7.5,0,2
7091,10,0,2
7092,22.25,0,2
7093,405.25,763,0.474
7094,10.75,0,2
7095,318,804,0.392
7096,435,813,0.374
7097,272,814,0.372
7098,352.5,785,0.43
7099,280.25,805,0.39
7100,414.75,828,0.344
7101,407.25,821,0.358
7102,10.25,0,2
7103,368.5,778,0.444
7104,16.25,1,1.998
7105,289.25,812,0.376
7106,10.5,0,2
7107,22.75,1,1.998
7108,29,5,1.99
7109,32.75,2,1.996
7110,10.75,0,2
7111,23.75,0,2
7112,365,756,0.488
7113,53.5,4,1.992
7114,56.75,6,1.988
7115,8.5,0,2
7116,330,810,0.38
7117,20.25,0,2
7118,23,0,2
7119,255,805,0.39
7120,28.75,2,1.996
7121,5.5,0,2
7122,302.5,785,0.43
7123,8.5,0,2
7124,260.5,808,0.384
7125,370.25,813,0.374
7126,5.5,1,1.998
7127,357.5,796,0.408
7128,373.5,797,0.406
7129,245.25,768,0.464
7130,309.5,794,0.412
7131,12.5,1,1.998
7132,14,0,2
7133,351.5,779,0.442
7134,21.25,1,1.998
7135,2.5,0,2
7136,50,1,1.998
7137,38.75,2,1.996
7138,12.75,0,2
7139,329,820,0.36
7140,338.25,800,0.4
7141,2.5,0,2
7142,494,779,0.442
7143,272,819,0.362
7144,347.5,764,0.472
7145,384,770,0.46
7146,344.5,794,0.412
7147,11,0,2
7148,461.75,762,0.476
7149,5.75,0,2
7150,381.25,789,0.422
7151,277,850,0.3
7152,36,7,1.986
7153,358,789,0.422
7154,44,7,1.986
7155,394,835,0.33
7156,305.25,845,0.31
7157,328.5,791,0.418
7158,11.25,0,2
7159,25.75,0,2
7160,338.25,779,0.442
7161,254.5,824,0.352
7162,314.5,817,0.366
7163,6,0,2
7164,283.5,778,0.444
7165,279.5,780,0.44
7166,11.75,0,2
7167,29.5,2,1.996
7168,21.75,0,2
7169,356.25,804,0.392
7170,10.75,0,2
7171,420.5,818,0.364
7172,359,803,0.394
7173,5,0,2
7174,27.5,2,1.996
7175,21,2,1.996
7176,266.75,793,0.414
7177,12.75,1,1.998
7178,257.75,795,0.41
7179,352.25,813,0.374
7180,19.5,0,2
7181,9,0,2
7182,400.25,812,0.376
7183,5.5,0,2
7184,11,0,2
7185,325,785,0.43
7186,333.75,807,0.386
7187,329.25,773,0.454
7188,396,822,0.356
7189,6.75,0,2
7190,393.75,810,0.38
7191,2.75,0,2
