r.num,Epidemic,Duration,
1245,0.00,14.50,
1246,4.00,89.50,
1247,813.00,272.50,
1248,816.00,257.50,
1249,786.00,245.50,
1250,801.00,262.50,
1251,787.00,224.00,
1252,0.00,18.50,
1253,755.00,227.00,
1254,800.00,226.50,
1255,799.00,241.50,
1256,808.00,241.00,
1257,2.00,34.00,
1258,782.00,219.50,
1259,0.00,13.00,
1260,826.00,211.50,
1261,0.00,13.00,
1262,838.00,323.00,
1263,768.00,224.50,
1264,0.00,14.00,
1265,824.00,243.50,
1266,0.00,12.00,
1267,782.00,262.50,
1268,1.00,26.00,
1269,800.00,261.50,
1270,0.00,8.00,
1271,801.00,333.50,
1272,786.00,230.00,
1273,1.00,14.00,
1274,823.00,251.50,
1275,730.00,321.00,
1276,0.00,34.00,
1277,807.00,243.00,
1278,806.00,292.00,
1279,821.00,279.50,
1280,754.00,289.00,
1281,768.00,233.50,
1282,0.00,3.50,
1283,2.00,21.50,
1284,0.00,15.00,
1285,827.00,214.00,
1286,810.00,252.50,
1287,3.00,28.00,
1288,0.00,17.00,
1289,780.00,271.00,
1290,771.00,289.00,
1291,0.00,18.00,
1292,769.00,259.00,
1293,744.00,296.00,
1294,1.00,25.50,
1295,795.00,236.00,
1296,764.00,287.50,
1297,815.00,254.50,
1298,816.00,220.00,
1299,804.00,230.00,
1300,788.00,298.50,
1301,799.00,333.50,
1302,824.00,232.00,
1303,834.00,299.00,
1304,797.00,210.50,
1305,815.00,234.00,
1306,757.00,255.50,
1307,0.00,16.00,
1308,0.00,13.50,
1309,807.00,294.00,
1310,768.00,221.00,
1311,788.00,232.00,
1312,781.00,295.50,
1313,780.00,300.50,
1314,841.00,236.00,
1315,815.00,287.00,
1316,789.00,264.00,
1317,807.00,263.00,
1318,784.00,297.50,
1319,768.00,256.50,
1320,825.00,250.00,
1321,775.00,255.00,
1322,0.00,12.50,
1323,0.00,16.50,
1324,796.00,317.50,
1325,1.00,9.00,
1326,815.00,295.50,
1327,810.00,267.00,
1328,798.00,219.50,
1329,773.00,260.50,
1330,802.00,314.00,
1331,830.00,226.00,
1332,738.00,244.50,
1333,785.00,250.00,
1334,0.00,18.50,
1335,800.00,288.50,
1336,825.00,219.00,
1337,773.00,281.00,
1338,0.00,9.50,
1339,789.00,303.00,
1340,0.00,20.00,
1341,789.00,237.00,
1342,767.00,243.50,
1343,798.00,277.50,
1344,772.00,261.50,
1345,828.00,265.50,
1346,0.00,11.50,
1347,2.00,23.00,
1348,820.00,224.00,
1349,779.00,241.00,
1350,6.00,48.00,
1351,784.00,241.50,
1352,821.00,237.00,
1353,757.00,259.50,
1354,788.00,285.00,
1355,808.00,267.50,
1356,816.00,271.00,
1357,775.00,222.50,
1358,801.00,256.50,
1359,0.00,18.50,
1360,818.00,304.00,
1361,0.00,14.00,
1362,776.00,221.00,
1363,1.00,17.00,
1364,795.00,203.50,
1365,760.00,327.50,
1366,830.00,201.50,
1367,803.00,238.50,
1368,767.00,256.50,
1369,726.00,244.50,
1370,760.00,226.00,
1371,777.00,276.50,
1372,802.00,310.00,
1373,816.00,228.00,
1374,800.00,278.00,
1375,816.00,239.50,
1376,802.00,222.50,
1377,1.00,15.00,
1378,817.00,254.50,
1379,785.00,268.00,
1380,825.00,269.50,
1381,781.00,238.50,
1382,789.00,266.00,
1383,2.00,57.00,
1384,1.00,27.50,
1385,0.00,24.00,
1386,764.00,315.00,
1387,798.00,310.00,
1388,774.00,287.00,
1389,816.00,301.00,
1390,0.00,5.50,
1391,5.00,29.50,
1392,791.00,250.00,
1393,783.00,211.50,
1394,1.00,12.50,
1395,795.00,197.00,
1396,804.00,240.00,
1397,790.00,230.50,
1398,837.00,206.50,
1399,1.00,17.50,
1400,0.00,27.00,
1401,0.00,13.50,
1402,800.00,238.00,
1403,0.00,15.50,
1404,791.00,257.50,
1405,3.00,44.00,
1406,0.00,7.00,
1407,802.00,256.50,
1408,798.00,272.00,
1409,798.00,200.00,
1410,0.00,13.50,
1411,765.00,316.50,
1412,820.00,280.00,
1413,1.00,33.50,
1414,787.00,266.50,
1415,0.00,9.00,
1416,794.00,252.50,
1417,801.00,196.00,
1418,0.00,16.00,
1419,823.00,229.50,
1420,0.00,6.00,
1421,789.00,239.50,
1422,805.00,224.00,
1423,0.00,9.50,
1424,747.00,335.50,
1425,0.00,24.00,
1426,782.00,244.00,
1427,790.00,253.00,
1428,738.00,276.00,
1429,824.00,288.50,
1430,789.00,320.00,
1431,807.00,234.00,
1432,799.00,274.50,
1433,777.00,226.00,
1434,742.00,283.00,
1435,841.00,294.00,
1436,0.00,12.50,
1437,0.00,33.00,
1438,0.00,22.00,
1439,0.00,23.00,
1440,833.00,275.50,
1441,807.00,272.50,
1442,0.00,13.00,
1443,0.00,10.00,
1444,782.00,249.50,
1445,792.00,210.00,
1446,824.00,245.50,
1447,1.00,16.50,
1448,811.00,230.50,
1449,818.00,277.00,
1450,0.00,7.00,
1451,820.00,271.00,
1452,3.00,28.50,
1453,811.00,333.50,
1454,0.00,8.50,
1455,767.00,272.50,
1456,0.00,21.50,
1457,1.00,29.00,
1458,789.00,235.00,
1459,0.00,9.00,
1460,2.00,37.00,
1461,1.00,27.00,
1462,745.00,264.50,
1463,826.00,278.00,
1464,809.00,244.00,
1465,799.00,189.50,
1466,772.00,228.50,
1467,816.00,275.50,
1468,808.00,255.00,
1469,817.00,318.00,
1470,2.00,25.00,
1471,793.00,309.50,
1472,0.00,11.50,
1473,773.00,256.50,
1474,779.00,369.50,
1475,783.00,250.00,
1476,786.00,229.50,
1477,2.00,42.00,
1478,799.00,296.00,
1479,791.00,313.50,
1480,802.00,243.50,
1481,0.00,13.00,
1482,791.00,299.50,
1483,815.00,254.00,
1484,800.00,330.50,
1485,0.00,13.00,
1486,806.00,260.50,
1487,1.00,29.50,
1488,761.00,234.50,
1489,830.00,237.50,
1490,817.00,258.00,
1491,822.00,230.00,
1492,0.00,16.50,
1493,0.00,38.00,
1494,2.00,27.50,
1495,814.00,217.00,
1496,781.00,293.50,
1497,1.00,16.00,
1498,821.00,268.00,
1499,812.00,234.00,
1500,792.00,209.50,
1501,775.00,196.50,
1502,827.00,283.50,
1503,761.00,216.50,
1504,0.00,11.50,
1505,796.00,287.00,
1506,821.00,207.00,
1507,776.00,325.00,
1508,798.00,299.00,
1509,785.00,279.50,
1510,777.00,301.00,
1511,1.00,21.00,
1512,795.00,286.50,
1513,2.00,26.50,
1514,0.00,13.00,
1515,1.00,11.50,
1516,839.00,242.50,
1517,778.00,301.00,
1518,827.00,277.00,
1519,764.00,220.50,
1520,2.00,46.00,
1521,802.00,249.00,
1522,822.00,241.00,
1523,779.00,296.50,
1524,0.00,24.00,
1525,0.00,17.50,
1526,765.00,301.50,
1527,818.00,201.50,
1528,2.00,15.00,
1529,788.00,274.50,
1530,826.00,255.50,
1531,839.00,269.50,
1532,811.00,251.50,
1533,2.00,27.50,
1534,768.00,331.00,
1535,0.00,8.00,
1536,13.00,133.50,
1537,0.00,14.00,
1538,818.00,257.00,
1539,831.00,251.50,
1540,0.00,13.50,
1541,845.00,239.50,
1542,770.00,238.00,
1543,818.00,381.00,
1544,783.00,261.00,
1545,1.00,12.00,
1546,791.00,236.00,
1547,1.00,22.00,
1548,767.00,231.00,
1549,0.00,15.50,
1550,807.00,254.50,
1551,0.00,14.00,
1552,796.00,274.00,
1553,0.00,14.50,
1554,733.00,269.50,
1555,779.00,244.50,
1556,767.00,206.50,
1557,0.00,15.50,
1558,2.00,35.50,
1559,783.00,342.50,
1560,785.00,243.00,
1561,798.00,220.50,
1562,735.00,294.50,
1563,1.00,12.00,
1564,763.00,253.00,
1565,0.00,7.50,
1566,797.00,306.50,
1567,1.00,15.50,
1568,794.00,222.00,
1569,0.00,12.50,
1570,812.00,261.00,
1571,742.00,280.00,
1572,813.00,238.50,
1573,769.00,306.50,
1574,819.00,242.00,
1575,779.00,244.50,
1576,796.00,308.50,
1577,811.00,270.50,
1578,835.00,251.50,
1579,825.00,278.50,
1580,816.00,207.50,
1581,0.00,19.50,
1582,821.00,238.50,
1583,821.00,260.50,
1584,803.00,244.50,
1585,822.00,217.00,
1586,771.00,291.50,
1587,1.00,21.50,
1588,816.00,217.00,
1589,793.00,282.00,
1590,777.00,300.50,
1591,762.00,258.50,
1592,792.00,229.00,
1593,0.00,23.00,
1594,783.00,246.00,
1595,0.00,11.00,
1596,705.00,250.50,
1597,790.00,202.00,
1598,806.00,220.00,
1599,814.00,240.00,
1600,798.00,266.00,
1601,0.00,11.50,
1602,797.00,277.00,
1603,798.00,265.00,
1604,813.00,247.00,
1605,812.00,247.00,
1606,817.00,268.50,
1607,821.00,271.00,
1608,776.00,289.50,
1609,0.00,9.50,
1610,778.00,219.50,
1611,826.00,248.00,
1612,2.00,31.50,
1613,0.00,12.00,
1614,781.00,262.50,
1615,805.00,238.00,
1616,811.00,335.00,
1617,805.00,215.50,
1618,0.00,9.50,
1619,832.00,284.50,
1620,3.00,72.00,
1621,0.00,14.00,
1622,806.00,258.00,
1623,0.00,17.50,
1624,812.00,231.00,
1625,1.00,16.50,
1626,0.00,16.00,
1627,755.00,259.00,
1628,809.00,259.50,
1629,4.00,51.00,
1630,783.00,245.00,
1631,811.00,236.50,
1632,1.00,26.50,
1633,815.00,257.00,
1634,0.00,12.00,
1635,1.00,18.00,
1636,1.00,18.50,
1637,800.00,321.00,
1638,768.00,271.50,
1639,844.00,257.50,
1640,729.00,220.50,
1641,804.00,259.00,
1642,820.00,220.50,
1643,0.00,16.50,
1644,822.00,286.00,
1645,859.00,251.00,
1646,786.00,217.50,
1647,760.00,252.00,
1648,792.00,229.00,
1649,2.00,32.00,
1650,774.00,255.50,
1651,789.00,289.00,
1652,0.00,10.50,
1653,756.00,304.00,
1654,0.00,17.00,
1655,0.00,4.50,
1656,781.00,265.00,
1657,783.00,272.50,
1658,762.00,329.00,
1659,828.00,240.00,
1660,804.00,225.50,
1661,1.00,21.50,
1662,0.00,13.00,
1663,782.00,228.50,
1664,787.00,245.00,
1665,794.00,253.00,
1666,793.00,397.00,
1667,838.00,269.50,
1668,0.00,6.00,
1669,0.00,11.00,
1670,763.00,241.00,
1671,786.00,238.50,
1672,0.00,13.00,
1673,818.00,249.50,
1674,801.00,231.00,
1675,777.00,314.00,
1676,777.00,323.50,
1677,811.00,277.50,
1678,0.00,7.00,
1679,790.00,256.00,
1680,826.00,276.50,
1681,824.00,230.00,
1682,9.00,66.50,
1683,0.00,28.00,
1684,815.00,259.50,
1685,827.00,272.50,
1686,800.00,222.00,
1687,3.00,63.50,
1688,804.00,206.50,
1689,816.00,251.50,
1690,766.00,253.00,
1691,2.00,49.00,
1692,864.00,199.50,
1693,804.00,306.50,
1694,2.00,16.50,
1695,0.00,11.50,
1696,786.00,211.50,
1697,826.00,211.50,
1698,0.00,21.00,
1699,818.00,254.50,
1700,828.00,220.50,
1701,0.00,8.50,
1702,0.00,12.00,
1703,808.00,246.00,
1704,0.00,17.00,
1705,0.00,18.00,
1706,1.00,39.00,
1707,9.00,117.50,
1708,0.00,27.00,
1709,0.00,15.50,
1710,0.00,8.50,
1711,1.00,22.50,
1712,816.00,275.50,
1713,3.00,29.00,
1714,0.00,13.00,
1715,787.00,263.50,
1716,847.00,265.50,
1717,0.00,11.50,
1718,0.00,23.00,
1719,816.00,271.50,
1720,813.00,283.50,
1721,796.00,263.50,
1722,0.00,10.00,
1723,784.00,295.00,
1724,756.00,317.50,
1725,802.00,294.50,
1726,805.00,256.00,
1727,799.00,224.00,
1728,772.00,288.00,
1729,0.00,8.00,
1730,759.00,274.50,
1731,764.00,283.00,
1732,793.00,275.00,
1733,1.00,32.50,
1734,6.00,32.50,
1735,798.00,273.50,
1736,1.00,10.00,
1737,834.00,257.50,
1738,816.00,208.00,
1739,802.00,248.50,
1740,805.00,280.00,
1741,869.00,212.00,
1742,797.00,274.00,
1743,808.00,280.50,
1744,830.00,194.50,
1745,784.00,264.50,
1746,4.00,61.50,
1747,0.00,32.50,
1748,764.00,229.50,
1749,1.00,31.50,
1750,808.00,217.00,
1751,809.00,222.50,
1752,1.00,39.50,
1753,811.00,245.50,
1754,818.00,218.50,
1755,0.00,16.50,
1756,0.00,5.50,
1757,787.00,273.50,
1758,1.00,18.50,
1759,786.00,273.50,
1760,0.00,31.00,
1761,795.00,227.50,
1762,809.00,238.00,
1763,848.00,279.00,
1764,780.00,288.00,
1765,831.00,201.50,
1766,801.00,222.00,
1767,814.00,245.50,
1768,782.00,327.00,
1769,804.00,264.00,
1770,0.00,13.00,
1771,831.00,295.50,
1772,771.00,288.50,
1773,814.00,182.00,
1774,776.00,260.00,
1775,0.00,18.00,
1776,817.00,342.50,
1777,820.00,242.50,
1778,3.00,38.00,
1779,776.00,292.50,
1780,807.00,224.00,
1781,833.00,251.00,
1782,816.00,217.50,
1783,0.00,11.50,
1784,787.00,246.50,
1785,810.00,247.50,
1786,2.00,35.00,
1787,0.00,15.50,
1788,781.00,253.50,
1789,724.00,251.00,
1790,802.00,304.50,
1791,819.00,228.50,
1792,1.00,20.50,
1793,0.00,20.50,
1794,803.00,227.00,
1795,819.00,232.00,
1796,744.00,261.00,
1797,829.00,246.50,
1798,0.00,16.50,
1799,794.00,231.00,
1800,821.00,262.50,
1801,0.00,26.00,
1802,800.00,243.50,
1803,781.00,265.50,
1804,0.00,4.50,
1805,798.00,272.00,
1806,840.00,292.00,
1807,780.00,247.50,
1808,0.00,8.00,
1809,803.00,221.00,
1810,804.00,222.50,
1811,829.00,249.50,
1812,824.00,299.50,
1813,810.00,208.00,
1814,772.00,241.00,
1815,789.00,306.50,
1816,0.00,6.00,
1817,0.00,22.00,
1818,0.00,18.50,
1819,769.00,248.00,
1820,0.00,11.00,
1821,770.00,242.00,
1822,0.00,21.00,
1823,822.00,225.50,
1824,1.00,25.50,
1825,845.00,224.50,
1826,1.00,25.50,
1827,794.00,225.00,
1828,0.00,10.50,
1829,825.00,241.50,
1830,832.00,280.50,
1831,0.00,12.00,
1832,819.00,272.00,
1833,813.00,237.00,
1834,0.00,13.50,
1835,831.00,292.50,
1836,819.00,286.00,
1837,803.00,266.00,
1838,775.00,262.50,
1839,819.00,242.00,
1840,0.00,18.50,
1841,800.00,235.00,
1842,1.00,22.50,
1843,819.00,266.00,
1844,806.00,235.50,
1845,828.00,219.00,
1846,2.00,43.00,
1847,0.00,14.00,
1848,761.00,244.00,
1849,791.00,223.50,
1850,801.00,201.50,
1851,833.00,282.00,
1852,801.00,258.00,
1853,0.00,17.00,
1854,823.00,245.00,
1855,734.00,267.00,
1856,838.00,311.00,
1857,0.00,19.50,
1858,811.00,214.00,
1859,821.00,349.50,
1860,801.00,256.00,
1861,796.00,203.50,
1862,749.00,416.50,
1863,0.00,12.00,
1864,0.00,20.50,
1865,1.00,24.50,
1866,1.00,33.00,
1867,0.00,10.50,
1868,805.00,229.00,
1869,785.00,236.00,
1870,795.00,235.50,
1871,784.00,243.00,
1872,811.00,294.50,
1873,764.00,246.00,
1874,1.00,21.50,
1875,791.00,244.00,
1876,804.00,268.50,
1877,835.00,291.00,
1878,815.00,222.00,
1879,5.00,40.00,
1880,783.00,203.50,
1881,780.00,320.50,
1882,0.00,6.50,
1883,790.00,216.50,
1884,848.00,202.50,
1885,0.00,15.00,
1886,817.00,321.00,
1887,827.00,256.00,
1888,815.00,253.00,
1889,0.00,11.00,
1890,0.00,7.50,
1891,0.00,16.50,
1892,0.00,14.50,
1893,783.00,230.00,
1894,769.00,252.50,
1895,833.00,210.50,
1896,809.00,220.50,
1897,804.00,209.50,
1898,803.00,237.50,
1899,821.00,216.00,
1900,804.00,226.50,
1901,810.00,271.50,
1902,781.00,291.00,
1903,770.00,253.50,
1904,0.00,10.00,
1905,769.00,222.00,
1906,742.00,301.00,
1907,808.00,255.50,
1908,797.00,235.50,
1909,769.00,239.00,
1910,822.00,239.00,
1911,831.00,278.00,
1912,805.00,302.50,
1913,765.00,255.00,
1914,799.00,327.50,
1915,0.00,23.00,
1916,822.00,222.50,
1917,2.00,17.00,
1918,1.00,9.50,
1919,783.00,249.00,
1920,1.00,14.00,
1921,815.00,247.50,
1922,798.00,298.50,
1923,800.00,279.50,
1924,817.00,223.50,
1925,0.00,26.50,
1926,768.00,243.00,
1927,766.00,308.00,
1928,772.00,283.00,
1929,801.00,251.00,
1930,823.00,268.00,
1931,782.00,284.00,
1932,0.00,15.50,
1933,0.00,16.00,
1934,797.00,217.00,
1935,806.00,215.00,
1936,809.00,259.50,
1937,797.00,232.50,
1938,0.00,12.50,
1939,822.00,312.50,
1940,763.00,281.00,
1941,794.00,215.50,
1942,762.00,245.00,
1943,827.00,316.00,
1944,0.00,11.50,
1945,2.00,28.50,
1946,789.00,317.00,
1947,789.00,280.00,
1948,2.00,35.00,
1949,2.00,19.00,
1950,0.00,12.00,
1951,802.00,322.50,
1952,5.00,51.00,
1953,831.00,240.50,
1954,782.00,281.50,
1955,0.00,17.00,
1956,0.00,19.50,
1957,829.00,245.50,
1958,798.00,279.50,
1959,0.00,10.00,
1960,828.00,296.50,
1961,783.00,263.50,
1962,1.00,22.00,
1963,794.00,223.00,
1964,800.00,249.50,
1965,733.00,249.00,
1966,776.00,250.50,
1967,783.00,352.00,
1968,4.00,46.50,
1969,1.00,13.00,
1970,765.00,210.00,
1971,819.00,246.00,
1972,792.00,227.00,
1973,824.00,262.00,
1974,761.00,236.50,
1975,813.00,226.00,
1976,785.00,278.50,
1977,839.00,288.50,
1978,825.00,240.50,
1979,0.00,12.00,
1980,763.00,281.00,
1981,1.00,27.50,
1982,800.00,236.50,
1983,802.00,237.50,
1984,788.00,203.00,
1985,830.00,260.50,
1986,781.00,246.50,
1987,0.00,6.00,
1988,0.00,28.50,
1989,784.00,303.50,
1990,4.00,70.50,
1991,0.00,13.00,
1992,803.00,253.00,
1993,813.00,235.00,
1994,3.00,37.00,
1995,0.00,9.50,
1996,5.00,28.00,
1997,781.00,260.50,
1998,797.00,286.50,
1999,819.00,257.00,
2000,803.00,229.00,
2001,0.00,8.00,
2002,782.00,284.50,
2003,0.00,11.00,
2004,2.00,36.50,
2005,776.00,277.50,
2006,813.00,245.00,
2007,761.00,244.00,
2008,810.00,240.50,
2009,759.00,259.50,
2010,1.00,23.50,
2011,792.00,244.00,
2012,778.00,225.00,
2013,0.00,5.00,
2014,800.00,237.50,
2015,1.00,31.00,
2016,803.00,243.50,
2017,4.00,64.50,
2018,793.00,231.00,
2019,808.00,342.00,
2020,759.00,223.00,
2021,777.00,258.50,
2022,6.00,54.50,
2023,1.00,26.50,
2024,839.00,346.50,
2025,0.00,9.50,
2026,814.00,240.50,
2027,0.00,18.50,
2028,794.00,275.50,
2029,0.00,8.50,
2030,801.00,208.00,
2031,857.00,263.50,
2032,799.00,281.50,
2033,797.00,273.50,
2034,0.00,29.50,
2035,779.00,251.50,
2036,741.00,265.50,
2037,0.00,10.00,
2038,2.00,11.50,
2039,0.00,15.00,
2040,3.00,37.50,
2041,809.00,293.00,
2042,1.00,19.50,
2043,0.00,7.50,
2044,759.00,237.00,
2045,1.00,38.50,
2046,0.00,7.00,
2047,814.00,230.00,
2048,823.00,277.00,
2049,810.00,238.50,
2050,805.00,230.50,
2051,822.00,279.00,
2052,2.00,32.50,
2053,746.00,221.50,
2054,3.00,35.50,
2055,761.00,247.50,
2056,786.00,218.00,
2057,763.00,227.50,
2058,820.00,242.50,
2059,803.00,232.50,
2060,795.00,267.50,
2061,799.00,298.00,
2062,838.00,268.00,
2063,793.00,248.00,
2064,785.00,255.00,
2065,0.00,9.00,
2066,762.00,295.00,
2067,787.00,241.50,
2068,779.00,248.00,
2069,0.00,19.50,
2070,811.00,218.00,
2071,801.00,274.00,
2072,836.00,235.00,
2073,849.00,281.00,
2074,0.00,19.00,
2075,814.00,304.00,
2076,5.00,66.00,
2077,784.00,197.50,
2078,801.00,250.50,
2079,759.00,264.50,
2080,756.00,237.00,
2081,800.00,293.00,
2082,828.00,228.00,
2083,780.00,264.00,
2084,0.00,7.00,
2085,773.00,217.00,
2086,0.00,20.00,
2087,3.00,26.50,
2088,789.00,358.50,
2089,787.00,233.50,
2090,810.00,220.50,
2091,810.00,280.00,
2092,772.00,295.50,
2093,810.00,220.50,
2094,0.00,21.50,
2095,802.00,275.00,
2096,807.00,274.50,
2097,2.00,23.50,
2098,809.00,260.00,
2099,1.00,25.00,
2100,12.00,87.50,
2101,0.00,28.00,
2102,834.00,246.50,
2103,807.00,272.00,
2104,816.00,245.00,
2105,0.00,12.00,
2106,0.00,6.50,
2107,779.00,301.50,
2108,770.00,247.50,
2109,764.00,220.00,
2110,750.00,295.50,
2111,777.00,218.00,
2112,795.00,269.50,
2113,0.00,14.00,
2114,822.00,236.50,
2115,0.00,12.50,
2116,800.00,291.00,
2117,843.00,263.50,
2118,2.00,31.00,
2119,820.00,273.00,
2120,804.00,250.00,
2121,774.00,311.50,
2122,813.00,236.50,
2123,778.00,264.50,
2124,787.00,273.00,
2125,795.00,249.00,
2126,783.00,274.00,
2127,764.00,278.00,
2128,0.00,13.00,
2129,795.00,272.00,
2130,788.00,227.50,
2131,1.00,22.00,
2132,0.00,13.50,
2133,802.00,298.00,
2134,775.00,263.50,
2135,795.00,294.00,
2136,798.00,313.50,
2137,1.00,6.00,
2138,825.00,260.50,
2139,801.00,283.00,
2140,1.00,40.50,
2141,2.00,34.50,
2142,833.00,231.50,
2143,781.00,232.00,
2144,0.00,9.00,
2145,849.00,294.50,
2146,748.00,306.00,
2147,830.00,238.50,
2148,0.00,19.00,
2149,823.00,291.00,
2150,1.00,37.50,
2151,0.00,11.00,
2152,4.00,34.50,
2153,1.00,28.00,
2154,786.00,326.50,
2155,812.00,300.50,
2156,800.00,208.50,
2157,771.00,313.00,
2158,786.00,263.00,
2159,2.00,52.00,
2160,0.00,14.50,
2161,734.00,273.00,
2162,774.00,211.50,
2163,810.00,290.50,
2164,788.00,271.50,
2165,800.00,246.00,
2166,790.00,213.50,
2167,796.00,250.50,
2168,777.00,229.00,
2169,3.00,30.50,
2170,0.00,8.00,
2171,0.00,15.00,
2172,2.00,20.50,
2173,0.00,10.50,
2174,785.00,269.00,
2175,782.00,299.00,
2176,754.00,370.50,
2177,769.00,248.50,
2178,773.00,266.00,
2179,787.00,226.00,
2180,800.00,300.00,
2181,819.00,248.50,
2182,775.00,261.50,
2183,813.00,227.50,
2184,0.00,9.50,
2185,775.00,260.50,
2186,0.00,13.00,
2187,815.00,205.50,
2188,807.00,288.50,
2189,0.00,17.50,
2190,821.00,233.50,
2191,792.00,263.50,
2192,813.00,267.50,
2193,767.00,295.50,
2194,0.00,13.50,
2195,809.00,247.00,
2196,790.00,282.50,
2197,0.00,5.50,
2198,815.00,293.50,
2199,0.00,19.00,
2200,806.00,207.50,
2201,781.00,294.50,
2202,770.00,253.50,
2203,757.00,218.50,
2204,0.00,21.00,
2205,806.00,201.50,
2206,763.00,231.00,
2207,0.00,19.00,
2208,0.00,14.00,
2209,7.00,103.50,
2210,799.00,272.00,
2211,800.00,247.50,
2212,759.00,275.00,
2213,793.00,167.00,
2214,820.00,245.50,
2215,806.00,228.00,
2216,830.00,296.00,
2217,816.00,214.50,
2218,0.00,13.50,
2219,0.00,17.50,
2220,814.00,242.50,
2221,1.00,13.50,
2222,3.00,21.50,
2223,0.00,12.50,
2224,830.00,205.50,
2225,1.00,22.50,
2226,810.00,267.50,
2227,1.00,25.00,
2228,821.00,276.50,
2229,2.00,18.50,
2230,780.00,240.50,
2231,782.00,251.50,
2232,762.00,269.00,
2233,803.00,308.00,
2234,784.00,202.00,
2235,795.00,232.50,
2236,1.00,17.00,
2237,0.00,17.00,
2238,812.00,220.50,
2239,0.00,10.50,
2240,799.00,275.00,
2241,0.00,18.00,
2242,753.00,305.50,
2243,833.00,248.50,
2244,778.00,249.50,
2245,804.00,304.50,
2246,777.00,234.00,
2247,717.00,276.50,
2248,834.00,259.50,
2249,0.00,16.50,
2250,0.00,6.50,
2251,830.00,252.00,
2252,0.00,22.50,
2253,0.00,11.50,
2254,764.00,276.50,
2255,0.00,4.50,
2256,807.00,304.50,
2257,782.00,327.00,
2258,775.00,291.50,
2259,771.00,273.50,
2260,0.00,25.00,
2261,794.00,276.50,
2262,786.00,266.50,
2263,0.00,17.00,
2264,1.00,34.00,
2265,783.00,253.50,
2266,0.00,9.00,
2267,820.00,259.00,
2268,835.00,238.50,
2269,0.00,26.00,
2270,819.00,230.50,
2271,0.00,13.00,
2272,3.00,32.50,
2273,824.00,277.00,
2274,1.00,17.00,
2275,0.00,12.00,
2276,2.00,36.00,
2277,820.00,296.00,
2278,821.00,244.00,
2279,835.00,247.00,
2280,0.00,9.00,
2281,815.00,217.50,
2282,2.00,52.00,
2283,776.00,268.50,
2284,798.00,281.50,
2285,762.00,276.50,
2286,794.00,287.00,
2287,760.00,226.00,
2288,818.00,229.50,
2289,1.00,20.00,
2290,837.00,212.00,
2291,815.00,317.50,
2292,819.00,245.50,
2293,2.00,25.00,
2294,819.00,306.00,
2295,804.00,257.00,
2296,815.00,262.50,
2297,0.00,8.50,
2298,823.00,279.00,
2299,2.00,35.00,
2300,0.00,10.00,
2301,818.00,270.00,
2302,782.00,246.50,
2303,5.00,42.00,
2304,827.00,312.00,
2305,4.00,27.00,
2306,796.00,309.00,
2307,1.00,24.50,
2308,798.00,223.00,
2309,2.00,22.00,
2310,755.00,253.50,
2311,797.00,267.00,
2312,1.00,13.50,
2313,828.00,268.00,
2314,1.00,18.50,
2315,0.00,6.50,
2316,784.00,255.50,
2317,803.00,234.50,
2318,805.00,279.00,
2319,805.00,276.00,
2320,0.00,13.50,
2321,806.00,308.00,
2322,788.00,211.50,
2323,790.00,254.50,
2324,809.00,252.00,
2325,0.00,16.00,
2326,803.00,277.00,
2327,764.00,301.50,
2328,797.00,279.00,
2329,796.00,283.00,
2330,777.00,247.50,
2331,791.00,223.00,
2332,783.00,261.50,
2333,0.00,8.00,
2334,0.00,20.00,
2335,793.00,289.50,
2336,0.00,10.50,
2337,800.00,234.00,
2338,793.00,253.00,
2339,747.00,258.00,
2340,812.00,244.00,
2341,800.00,233.50,
2342,762.00,250.50,
2343,824.00,258.00,
2344,808.00,260.00,
2345,772.00,278.00,
2346,805.00,326.00,
2347,840.00,263.00,
2348,1.00,23.00,
2349,796.00,226.00,
2350,2.00,19.50,
2351,0.00,12.50,
2352,0.00,7.00,
2353,0.00,13.50,
2354,0.00,9.50,
2355,0.00,15.50,
2356,0.00,22.50,
2357,1.00,24.00,
2358,3.00,35.00,
2359,846.00,219.00,
2360,764.00,232.50,
2361,807.00,229.00,
2362,782.00,198.00,
2363,804.00,237.00,
2364,774.00,281.50,
2365,743.00,235.50,
2366,789.00,245.50,
2367,4.00,51.00,
2368,2.00,34.00,
2369,810.00,250.00,
2370,0.00,2.50,
2371,790.00,238.00,
2372,825.00,285.50,
2373,0.00,14.50,
2374,816.00,243.00,
2375,773.00,272.50,
2376,798.00,313.50,
2377,1.00,28.50,
2378,805.00,233.00,
2379,816.00,307.00,
2380,0.00,11.50,
2381,789.00,270.50,
2382,770.00,234.00,
2383,745.00,319.00,
2384,817.00,239.50,
2385,0.00,18.50,
2386,0.00,14.00,
2387,0.00,27.00,
2388,1.00,15.50,
2389,785.00,264.00,
2390,797.00,282.50,
2391,0.00,14.50,
2392,725.00,247.50,
2393,1.00,13.50,
2394,802.00,291.00,
2395,809.00,271.50,
2396,801.00,243.50,
2397,797.00,239.50,
2398,827.00,252.00,
2399,0.00,6.50,
2400,761.00,283.50,
2401,0.00,7.00,
2402,1.00,22.50,
2403,790.00,248.50,
2404,819.00,243.50,
2405,791.00,329.50,
2406,798.00,242.50,
2407,0.00,14.00,
2408,819.00,257.50,
2409,0.00,12.50,
