,Duration,Epidemic,Rt
1244,240,782,0.436
1245,299.75,785,0.43
1246,12.25,0,2
1247,243.5,747,0.506
1248,23.5,0,2
1249,34.75,1,1.998
1250,11.75,0,2
1251,392.5,748,0.504
1252,13,0,2
1253,234.25,799,0.402
1254,263.25,804,0.392
1255,319.5,771,0.458
1256,9.25,0,2
1257,198.5,787,0.426
1258,277,737,0.526
1259,289.25,780,0.44
1260,247.5,777,0.446
1261,350.75,816,0.368
1262,23,0,2
1263,47.75,3,1.994
1264,338.75,769,0.462
1265,228.5,803,0.394
1266,238.25,854,0.292
1267,39.25,3,1.994
1268,226.25,809,0.382
1269,353.25,792,0.416
1270,25.5,1,1.998
1271,11.25,0,2
1272,261.25,805,0.39
1273,32.75,1,1.998
1274,30.5,0,2
1275,297.25,801,0.398
1276,264,797,0.406
1277,19.5,0,2
1278,243.25,774,0.452
1279,29,0,2
1280,298,775,0.45
1281,11.75,1,1.998
1282,322,801,0.398
1283,204.5,796,0.408
1284,201.5,837,0.326
1285,281.25,765,0.47
1286,6.25,0,2
1287,11,0,2
1288,255.25,803,0.394
1289,229.25,778,0.444
1290,271.75,860,0.28
1291,274.75,821,0.358
1292,240.25,773,0.454
1293,18.5,0,2
1294,55.5,8,1.984
1295,7.5,0,2
1296,241.75,758,0.484
1297,292.25,794,0.412
1298,227.25,812,0.376
1299,269.5,810,0.38
1300,217,801,0.398
1301,296.75,784,0.432
1302,66.5,8,1.984
1303,241.25,765,0.47
1304,27.75,0,2
1305,197.5,843,0.314
1306,270.75,747,0.506
1307,232,749,0.502
1308,268.75,785,0.43
1309,259,809,0.382
1310,12.25,0,2
1311,15.25,0,2
1312,283.5,809,0.382
1313,250,779,0.442
1314,313.5,767,0.466
1315,14.25,0,2
1316,249,779,0.442
1317,62.25,5,1.99
1318,253,825,0.35
1319,30.75,1,1.998
1320,277.5,805,0.39
1321,247.25,770,0.46
1322,237,772,0.456
1323,315.25,745,0.51
1324,225.5,775,0.45
1325,17,0,2
1326,12.5,0,2
1327,261.75,811,0.378
1328,268,804,0.392
1329,16.5,0,2
1330,230.5,834,0.332
1331,87.75,9,1.982
1332,17,0,2
1333,234.25,817,0.366
1334,27.75,1,1.998
1335,76,5,1.99
1336,27,1,1.998
1337,41.75,2,1.996
1338,12.75,0,2
1339,224.75,827,0.346
1340,298.25,780,0.44
1341,305.5,784,0.432
1342,9.75,0,2
1343,23,1,1.998
1344,50.5,4,1.992
1345,231.75,833,0.334
1346,12.5,0,2
1347,210.5,785,0.43
1348,236.75,795,0.41
1349,93.5,10,1.98
1350,257.25,813,0.374
1351,237,773,0.454
1352,23,0,2
1353,7.75,0,2
1354,10.5,0,2
1355,260.75,797,0.406
1356,237.5,820,0.36
1357,286.5,823,0.354
1358,289.75,776,0.448
1359,241,837,0.326
1360,30.75,0,2
1361,47.5,4,1.992
1362,16.25,0,2
1363,264.25,793,0.414
1364,235.5,808,0.384
1365,20.5,1,1.998
1366,38,1,1.998
1367,19,0,2
1368,23.5,0,2
1369,246.5,801,0.398
1370,199.75,854,0.292
1371,279.25,804,0.392
1372,304.5,814,0.372
1373,319,816,0.368
1374,282.75,796,0.408
1375,255,821,0.358
1376,365.5,825,0.35
1377,249.5,810,0.38
1378,311.25,814,0.372
1379,5.75,0,2
1380,280.5,841,0.318
1381,300.75,806,0.388
1382,30.5,1,1.998
1383,278,773,0.454
1384,10.75,0,2
1385,231.5,831,0.338
1386,251.25,786,0.428
1387,257.75,816,0.368
1388,264.75,827,0.346
1389,279.25,807,0.386
1390,357.25,796,0.408
1391,228,797,0.406
1392,216.75,789,0.422
1393,312,785,0.43
1394,266.5,849,0.302
1395,277.5,742,0.516
1396,322.25,817,0.366
1397,38.75,3,1.994
1398,13.5,0,2
1399,15.75,0,2
1400,329.5,807,0.386
1401,231.25,761,0.478
1402,57.75,3,1.994
1403,262,783,0.434
1404,271.75,775,0.45
1405,252.75,794,0.412
1406,241.25,809,0.382
1407,369.75,782,0.436
1408,267,808,0.384
1409,272.25,784,0.432
1410,255,791,0.418
1411,8.5,0,2
1412,237.75,791,0.418
1413,14,0,2
1414,6.75,0,2
1415,262.5,765,0.47
1416,56.5,5,1.99
1417,266.25,791,0.418
1418,11.25,1,1.998
1419,223.5,784,0.432
1420,234.75,743,0.514
1421,18.75,0,2
1422,265,758,0.484
1423,272.5,774,0.452
1424,314.5,779,0.442
1425,270.5,833,0.334
1426,4.5,0,2
1427,226.5,820,0.36
1428,13.25,0,2
1429,18.25,0,2
1430,258.25,797,0.406
1431,17,0,2
1432,307,794,0.412
1433,52.25,2,1.996
1434,252.5,768,0.464
1435,11.25,0,2
1436,206.5,812,0.376
1437,229.25,828,0.344
1438,262,776,0.448
1439,309.5,786,0.428
1440,28.75,2,1.996
1441,58,3,1.994
1442,13.75,0,2
1443,282,792,0.416
1444,35.25,4,1.992
1445,45.5,0,2
1446,270.75,807,0.386
1447,238,805,0.39
1448,31.5,2,1.996
1449,297.25,832,0.336
1450,240.5,798,0.404
1451,232.25,784,0.432
1452,217.5,782,0.436
1453,252.5,716,0.568
1454,222.5,810,0.38
1455,273.5,825,0.35
1456,280,799,0.402
1457,248.75,787,0.426
1458,319,833,0.334
1459,4.75,0,2
1460,265.5,757,0.486
1461,13.5,0,2
1462,251.5,786,0.428
1463,9.75,0,2
1464,294.25,764,0.472
1465,27.75,0,2
1466,231,748,0.504
1467,8,0,2
1468,290,821,0.358
1469,291,783,0.434
1470,246,778,0.444
1471,41.75,3,1.994
1472,252.5,801,0.398
1473,245,770,0.46
1474,14.25,0,2
1475,283,819,0.362
1476,244.5,741,0.518
1477,19,0,2
1478,207.5,803,0.394
1479,253.75,840,0.32
1480,226.75,810,0.38
1481,235.5,831,0.338
1482,7.25,0,2
1483,14,0,2
1484,258,813,0.374
1485,282,789,0.422
1486,47.75,1,1.998
1487,250.25,799,0.402
1488,256,805,0.39
1489,274.25,784,0.432
1490,271.75,800,0.4
1491,12,0,2
1492,12,0,2
1493,255,771,0.458
1494,271.75,835,0.33
1495,287.25,745,0.51
1496,237.25,808,0.384
1497,271,768,0.464
1498,47.75,3,1.994
1499,262.25,814,0.372
1500,206.25,803,0.394
1501,241,782,0.436
1502,272.5,837,0.326
1503,33.25,0,2
1504,13.25,0,2
1505,7.25,0,2
1506,229.75,831,0.338
1507,28.5,0,2
1508,23.25,0,2
1509,25,1,1.998
1510,280.75,817,0.366
1511,208,749,0.502
1512,262,799,0.402
1513,11.25,0,2
1514,19.75,1,1.998
1515,8.75,0,2
1516,307.75,813,0.374
1517,20.5,0,2
1518,47.75,2,1.996
1519,327,853,0.294
1520,37.25,0,2
1521,335.25,780,0.44
1522,222.5,831,0.338
1523,25.75,0,2
1524,230,821,0.358
1525,290.25,822,0.356
1526,267.75,805,0.39
1527,297.5,813,0.374
1528,343.75,803,0.394
1529,6.25,0,2
1530,238.5,834,0.332
1531,12,0,2
1532,14,0,2
1533,40.25,2,1.996
1534,371,752,0.496
1535,286.25,809,0.382
1536,51,2,1.996
1537,234.75,817,0.366
1538,37.5,0,2
1539,222.75,808,0.384
1540,242.5,808,0.384
1541,15.75,0,2
1542,252.25,838,0.324
1543,253,782,0.436
1544,58,5,1.99
1545,313.75,777,0.446
1546,31.75,1,1.998
1547,30.75,1,1.998
1548,305.75,808,0.384
1549,292.25,755,0.49
1550,8.75,0,2
1551,28.5,1,1.998
1552,244,812,0.376
1553,323.75,781,0.438
1554,211.75,806,0.388
1555,10.75,0,2
1556,10.25,0,2
1557,287.25,830,0.34
1558,34.25,1,1.998
1559,300.5,798,0.404
1560,247,806,0.388
1561,14,0,2
1562,265.75,793,0.414
1563,18,0,2
1564,16.5,1,1.998
1565,242.25,815,0.37
1566,395,754,0.492
1567,233,801,0.398
1568,225.75,824,0.352
1569,267.75,809,0.382
1570,11.25,0,2
1571,268,800,0.4
1572,257.5,806,0.388
1573,21.25,0,2
1574,287.5,782,0.436
1575,258.75,800,0.4
1576,253.5,771,0.458
1577,233.75,777,0.446
1578,218.75,824,0.352
1579,410.75,793,0.414
1580,253.75,783,0.434
1581,16.75,0,2
1582,255.75,808,0.384
1583,292.5,801,0.398
1584,250,761,0.478
1585,332,769,0.462
1586,318.25,820,0.36
1587,260.5,794,0.412
1588,305.5,795,0.41
1589,251.75,801,0.398
1590,249.5,820,0.36
1591,14,0,2
1592,272,796,0.408
1593,211.75,828,0.344
1594,217,802,0.396
1595,42.25,1,1.998
1596,105.5,5,1.99
1597,231.75,805,0.39
1598,303.5,766,0.468
1599,28.25,1,1.998
1600,268.25,785,0.43
1601,286,800,0.4
1602,373.25,772,0.456
1603,14,0,2
1604,232,806,0.388
1605,249.25,819,0.362
1606,340,784,0.432
1607,298,773,0.454
1608,301.25,829,0.342
1609,218.25,791,0.418
1610,278,817,0.366
1611,267,799,0.402
1612,9.75,0,2
1613,306.5,757,0.486
1614,20,1,1.998
1615,280.25,814,0.372
1616,293.5,760,0.48
1617,288.25,830,0.34
1618,28.5,0,2
1619,22.5,1,1.998
1620,276,790,0.42
1621,256,796,0.408
1622,19,0,2
1623,5.25,0,2
1624,271.5,808,0.384
1625,42.75,2,1.996
1626,18.25,1,1.998
1627,236,796,0.408
1628,273,811,0.378
1629,10.25,0,2
1630,225,765,0.47
1631,308.25,802,0.396
1632,273,808,0.384
1633,13.5,1,1.998
1634,236.75,804,0.392
1635,239,774,0.452
1636,262,757,0.486
1637,211.25,796,0.408
1638,325.5,793,0.414
1639,260,800,0.4
1640,321,795,0.41
1641,227,798,0.404
1642,182.5,835,0.33
1643,31.75,3,1.994
1644,13.5,0,2
1645,20.75,1,1.998
1646,238.5,794,0.412
1647,231.75,818,0.364
1648,261,810,0.38
1649,18,0,2
1650,343.75,776,0.448
1651,220,836,0.328
1652,251,804,0.392
1653,291,806,0.388
1654,7,0,2
1655,6.25,0,2
1656,262.25,733,0.534
1657,272.5,810,0.38
1658,15.25,0,2
1659,231.75,763,0.474
1660,232.75,793,0.414
1661,10.75,0,2
1662,18.25,0,2
1663,264.25,754,0.492
1664,294,777,0.446
1665,259.75,758,0.484
1666,18.25,0,2
1667,17.5,1,1.998
1668,263.75,783,0.434
1669,4.5,0,2
1670,220,814,0.372
1671,258.5,797,0.406
1672,220.25,806,0.388
1673,10,0,2
1674,218.5,807,0.386
1675,247.75,802,0.396
1676,356.25,821,0.358
1677,245.75,766,0.468
1678,284,803,0.394
1679,218.25,802,0.396
1680,8.25,0,2
1681,288.25,783,0.434
1682,25,0,2
1683,304.25,795,0.41
1684,352.5,776,0.448
1685,356.25,809,0.382
1686,263,797,0.406
1687,278.25,806,0.388
1688,240.25,750,0.5
1689,38.25,1,1.998
1690,8,0,2
1691,244,788,0.424
1692,321.5,803,0.394
1693,312.25,782,0.436
1694,8.25,0,2
1695,257,803,0.394
1696,221.5,807,0.386
1697,298.5,764,0.472
1698,14.75,0,2
1699,230.75,803,0.394
1700,258.5,775,0.45
1701,248.75,801,0.398
1702,341.75,765,0.47
1703,33,4,1.992
1704,288.5,763,0.474
1705,210.25,802,0.396
1706,279,841,0.318
1707,317.5,816,0.368
1708,376.75,784,0.432
1709,296,750,0.5
1710,258.25,822,0.356
1711,24.5,0,2
1712,7,0,2
1713,12,0,2
1714,250.25,803,0.394
1715,208.75,815,0.37
1716,232.25,762,0.476
1717,275.75,737,0.526
1718,236.25,805,0.39
1719,307.75,772,0.456
1720,10,0,2
1721,9.25,0,2
1722,3.75,0,2
1723,280,789,0.422
1724,271,804,0.392
1725,16,0,2
1726,282.5,842,0.316
1727,306.75,789,0.422
1728,298.75,817,0.366
1729,268.25,750,0.5
1730,260.25,823,0.354
1731,276,836,0.328
1732,4.75,0,2
1733,20.75,0,2
1734,230,789,0.422
1735,227.25,802,0.396
1736,253.5,792,0.416
1737,289,850,0.3
1738,242.75,797,0.406
1739,26,2,1.996
1740,22.5,0,2
1741,5.75,0,2
1742,235.5,760,0.48
1743,11,0,2
1744,267.25,835,0.33
1745,300.5,779,0.442
1746,12,0,2
1747,245.25,807,0.386
1748,235.25,808,0.384
1749,256.25,769,0.462
1750,13,0,2
1751,261.25,764,0.472
1752,325.25,796,0.408
1753,300.75,753,0.494
1754,3.25,0,2
1755,294.5,764,0.472
1756,6.5,0,2
1757,267.25,844,0.312
1758,34,0,2
1759,280,806,0.388
1760,15.25,1,1.998
1761,414,773,0.454
1762,250.75,824,0.352
1763,215.75,829,0.342
1764,22.5,0,2
1765,257.75,801,0.398
1766,17.75,0,2
1767,310,760,0.48
1768,348,769,0.462
1769,300.25,781,0.438
1770,10.25,0,2
1771,19.75,1,1.998
1772,309.25,810,0.38
1773,24.25,1,1.998
1774,325,797,0.406
1775,280.25,763,0.474
1776,312.5,764,0.472
1777,225.75,864,0.272
1778,235,791,0.418
1779,14,0,2
1780,37,4,1.992
1781,269.5,776,0.448
1782,40.5,1,1.998
1783,294,778,0.444
1784,11.25,0,2
1785,329.25,824,0.352
1786,271.75,797,0.406
1787,15.5,0,2
1788,258.25,812,0.376
1789,223.5,778,0.444
1790,390.75,836,0.328
1791,261,775,0.45
1792,363.5,838,0.324
1793,265.75,772,0.456
1794,242.75,762,0.476
1795,256.25,827,0.346
1796,276.75,762,0.476
1797,225.5,791,0.418
1798,247.25,793,0.414
1799,243.75,802,0.396
1800,295.25,805,0.39
1801,260.5,786,0.428
1802,279.25,790,0.42
1803,327.25,832,0.336
1804,233.5,797,0.406
1805,246,800,0.4
1806,281.25,833,0.334
1807,15.25,0,2
1808,259.5,741,0.518
1809,36.75,3,1.994
1810,262,829,0.342
1811,185,812,0.376
1812,265.5,760,0.48
1813,255.75,769,0.462
1814,263,750,0.5
1815,301,758,0.484
1816,255.5,802,0.396
1817,5.75,0,2
1818,283.5,787,0.426
1819,340.25,824,0.352
1820,250.75,796,0.408
1821,18.75,0,2
1822,272.25,800,0.4
1823,232.5,820,0.36
1824,214.5,804,0.392
1825,252.75,800,0.4
1826,248,821,0.358
1827,232.5,770,0.46
1828,290,824,0.352
1829,297.75,826,0.348
1830,239.25,803,0.394
1831,221.75,812,0.376
1832,239,808,0.384
1833,4.75,0,2
1834,274.25,802,0.396
1835,9,0,2
1836,261.75,765,0.47
1837,65.5,3,1.994
1838,25.5,2,1.996
1839,12.75,0,2
1840,253.5,805,0.39
1841,218.75,777,0.446
1842,265.25,760,0.48
1843,348,783,0.434
1844,15.75,1,1.998
1845,237.75,823,0.354
1846,10.5,0,2
1847,313,797,0.406
1848,305.75,814,0.372
1849,289,839,0.322
1850,277,776,0.448
1851,245.5,833,0.334
1852,216.75,829,0.342
1853,31.5,0,2
1854,6.25,0,2
1855,14.5,0,2
1856,44.75,2,1.996
1857,30,2,1.996
1858,262,758,0.484
1859,37,1,1.998
1860,19.5,1,1.998
1861,21,0,2
1862,55.25,6,1.988
1863,272,790,0.42
1864,265.5,815,0.37
1865,293.25,759,0.482
1866,282.5,839,0.322
1867,327.25,771,0.458
1868,292.75,817,0.366
1869,27.5,0,2
1870,324.75,826,0.348
1871,225.5,774,0.452
1872,290.5,806,0.388
1873,9,0,2
1874,50,3,1.994
1875,5,0,2
1876,3.75,0,2
1877,244.75,801,0.398
1878,8.5,0,2
1879,42,2,1.996
1880,278,748,0.504
1881,248.75,820,0.36
1882,259,797,0.406
1883,20,0,2
1884,266,782,0.436
1885,348.5,779,0.442
1886,14.25,0,2
1887,370.75,785,0.43
1888,242.25,751,0.498
1889,219.25,791,0.418
1890,274.25,817,0.366
1891,233.5,785,0.43
1892,269.25,812,0.376
1893,13.75,0,2
1894,38.5,2,1.996
1895,286.5,760,0.48
1896,208.75,818,0.364
1897,283,799,0.402
1898,274.25,824,0.352
1899,298.75,808,0.384
1900,261.25,811,0.378
1901,23.25,0,2
1902,4,0,2
1903,325.75,797,0.406
1904,288.25,797,0.406
1905,39.5,0,2
1906,36,1,1.998
1907,217.75,821,0.358
1908,310,812,0.376
1909,276.5,811,0.378
1910,10,0,2
1911,301.75,805,0.39
1912,308.75,789,0.422
1913,260.25,841,0.318
1914,10.75,0,2
1915,270.25,763,0.474
1916,18,1,1.998
1917,21,0,2
1918,253.75,802,0.396
1919,10.75,0,2
1920,256.25,798,0.404
1921,236.5,806,0.388
1922,281.25,833,0.334
1923,279.5,790,0.42
1924,228,818,0.364
1925,26.75,1,1.998
1926,7.25,0,2
1927,13,0,2
1928,291.75,792,0.416
1929,264.25,826,0.348
1930,261,825,0.35
1931,218.5,813,0.374
1932,261.25,754,0.492
1933,254.5,778,0.444
1934,288.75,806,0.388
1935,231.25,809,0.382
1936,277.75,792,0.416
1937,246.75,782,0.436
1938,240.5,779,0.442
1939,12.5,1,1.998
1940,226,798,0.404
1941,45,8,1.984
1942,249.75,790,0.42
1943,238.5,823,0.354
1944,75,4,1.992
1945,197.75,812,0.376
1946,36.25,1,1.998
1947,237,815,0.37
1948,27.25,1,1.998
1949,322.25,783,0.434
1950,260.75,816,0.368
1951,17,0,2
1952,204.5,802,0.396
1953,44.75,4,1.992
1954,238.75,821,0.358
1955,69.5,7,1.986
1956,296.5,810,0.38
1957,269.75,782,0.436
1958,217.25,784,0.432
1959,224,755,0.49
1960,16.25,0,2
1961,14.75,0,2
1962,257.75,824,0.352
1963,241,782,0.436
1964,241.25,804,0.392
1965,15.25,0,2
1966,227.25,798,0.404
1967,244,795,0.41
1968,30.75,0,2
1969,12.5,0,2
1970,279.5,807,0.386
1971,357.5,799,0.402
1972,264,817,0.366
1973,7,0,2
1974,23.75,0,2
1975,28.5,0,2
1976,274.25,796,0.408
1977,256.25,774,0.452
1978,11.25,0,2
1979,271,781,0.438
1980,233.25,810,0.38
1981,23,0,2
1982,11.25,0,2
1983,301.75,815,0.37
1984,25.5,0,2
1985,248.25,773,0.454
1986,11,0,2
1987,258,753,0.494
1988,55.25,5,1.99
1989,237.5,783,0.434
1990,233,811,0.378
1991,264.75,832,0.336
1992,265.5,798,0.404
1993,256.75,756,0.488
1994,11.5,0,2
1995,233,833,0.334
1996,18.5,0,2
1997,4.25,0,2
1998,256.75,801,0.398
1999,25.5,2,1.996
2000,6.5,0,2
2001,6.25,0,2
2002,291.5,800,0.4
2003,33.75,1,1.998
2004,247.75,817,0.366
2005,263.5,804,0.392
2006,243.5,818,0.364
2007,247,794,0.412
2008,182.25,827,0.346
2009,21,0,2
2010,243.25,746,0.508
2011,8.25,0,2
2012,12.75,0,2
2013,260.5,754,0.492
2014,22,0,2
2015,248.5,817,0.366
2016,258.5,749,0.502
2017,6.25,0,2
2018,312.5,778,0.444
2019,8.5,0,2
2020,6.75,0,2
2021,254.75,784,0.432
2022,32,1,1.998
2023,276,768,0.464
2024,8.5,0,2
2025,4.75,0,2
2026,307.25,802,0.396
2027,9.75,0,2
2028,16.5,1,1.998
2029,221.75,828,0.344
2030,34.75,2,1.996
2031,239.75,790,0.42
2032,259,805,0.39
2033,7,0,2
2034,228.5,800,0.4
2035,262.25,806,0.388
2036,271.75,776,0.448
2037,326.5,816,0.368
2038,258.5,788,0.424
2039,291.75,832,0.336
2040,24,1,1.998
2041,20.5,0,2
2042,228,754,0.492
2043,20,0,2
2044,65.5,12,1.976
2045,55.5,4,1.992
2046,350.5,732,0.536
2047,259,750,0.5
2048,277.25,798,0.404
2049,250.25,803,0.394
2050,241.5,765,0.47
2051,21.75,0,2
2052,327.25,788,0.424
2053,344,750,0.5
2054,232,791,0.418
2055,12.5,0,2
2056,281,829,0.342
2057,10.25,0,2
2058,270,755,0.49
2059,260.75,809,0.382
2060,11,0,2
2061,358.25,813,0.374
2062,222.75,793,0.414
2063,13.75,1,1.998
2064,13.25,0,2
2065,16.5,0,2
2066,211.25,816,0.368
2067,309.75,831,0.338
2068,3.75,0,2
2069,6.25,0,2
2070,38.25,1,1.998
2071,8.5,1,1.998
2072,18,0,2
2073,283.5,829,0.342
2074,37.25,1,1.998
2075,13.25,0,2
2076,301,811,0.378
2077,15.25,0,2
2078,335,773,0.454
2079,316.25,789,0.422
2080,201.5,801,0.398
2081,11.25,0,2
2082,308.5,806,0.388
2083,236.75,800,0.4
2084,289.5,812,0.376
2085,282.5,764,0.472
2086,233.75,802,0.396
2087,250,841,0.318
2088,22.25,0,2
2089,236,813,0.374
2090,318.25,742,0.516
2091,9.5,0,2
2092,263,787,0.426
2093,291,808,0.384
2094,262,785,0.43
2095,235.5,814,0.372
2096,263,830,0.34
2097,201.25,803,0.394
2098,244,802,0.396
2099,9.25,0,2
2100,291,801,0.398
2101,362.5,764,0.472
2102,228,777,0.446
2103,31,0,2
2104,25,1,1.998
2105,5.5,0,2
2106,270.75,795,0.41
2107,294.25,800,0.4
2108,274.5,798,0.404
2109,40.25,2,1.996
2110,296.75,824,0.352
2111,238.5,808,0.384
2112,13.25,0,2
2113,250.75,816,0.368
2114,15.75,0,2
2115,279,824,0.352
2116,38,1,1.998
2117,221.5,745,0.51
2118,280.75,772,0.456
2119,240.75,800,0.4
2120,11.5,0,2
2121,11.5,0,2
2122,309.75,784,0.432
2123,248.25,799,0.402
2124,15.75,0,2
2125,11.25,0,2
2126,306.5,781,0.438
2127,211.25,806,0.388
2128,318,805,0.39
2129,10,0,2
2130,37.75,4,1.992
2131,13.75,0,2
2132,249.75,796,0.408
2133,232.75,799,0.402
2134,17.5,0,2
2135,10,0,2
2136,228,791,0.418
2137,19.5,0,2
2138,18.75,0,2
2139,27.75,1,1.998
2140,239,800,0.4
2141,23.5,0,2
2142,34.25,5,1.99
2143,19.25,0,2
2144,18,1,1.998
2145,253.5,785,0.43
2146,22.5,2,1.996
2147,344,825,0.35
2148,28.75,1,1.998
2149,18.75,1,1.998
2150,239.75,789,0.422
2151,355.25,771,0.458
2152,30,1,1.998
2153,253.75,780,0.44
2154,203,858,0.284
2155,278,819,0.362
2156,278.5,758,0.484
2157,264.5,789,0.422
2158,21.25,1,1.998
2159,12.75,0,2
2160,216.5,810,0.38
2161,30.5,1,1.998
2162,307,787,0.426
2163,30,0,2
2164,224,768,0.464
2165,13.75,0,2
2166,12.75,0,2
2167,18,0,2
2168,268.75,816,0.368
2169,277.25,815,0.37
2170,7.5,0,2
2171,332,783,0.434
2172,230,766,0.468
2173,193.5,818,0.364
2174,275,794,0.412
2175,279.75,793,0.414
2176,20,1,1.998
2177,47.25,4,1.992
2178,25.25,0,2
2179,7.25,0,2
2180,25.25,2,1.996
2181,255.75,765,0.47
2182,230.25,808,0.384
2183,250.75,829,0.342
2184,278.5,816,0.368
2185,9.25,0,2
2186,255,807,0.386
2187,249.75,778,0.444
2188,275.25,792,0.416
2189,20.5,0,2
2190,249.25,719,0.562
2191,209.75,778,0.444
2192,280.25,732,0.536
2193,31,1,1.998
2194,261,792,0.416
2195,258.75,760,0.48
2196,241.25,818,0.364
2197,15.75,0,2
2198,239,773,0.454
2199,230.25,814,0.372
2200,230,809,0.382
2201,20.75,0,2
2202,222.5,776,0.448
2203,332,806,0.388
2204,6.75,0,2
2205,272.75,757,0.486
2206,252.5,812,0.376
2207,11.25,0,2
2208,25.5,1,1.998
2209,10,0,2
2210,278.5,759,0.482
2211,5.5,0,2
2212,238,793,0.414
2213,257.5,828,0.344
2214,246.25,794,0.412
2215,248,811,0.378
2216,20,0,2
2217,245,836,0.328
2218,295.75,763,0.474
2219,236.5,835,0.33
2220,13,0,2
2221,283,786,0.428
2222,10.25,0,2
2223,234.25,801,0.398
2224,283.25,755,0.49
2225,219.5,817,0.366
2226,9.75,0,2
2227,27.5,1,1.998
2228,258,822,0.356
2229,262,795,0.41
2230,19.25,0,2
2231,243,796,0.408
2232,27,0,2
2233,237.5,732,0.536
2234,8.5,0,2
2235,247.75,806,0.388
2236,7,0,2
2237,217.75,817,0.366
2238,349,812,0.376
2239,266.75,801,0.398
2240,302.75,806,0.388
2241,319,735,0.53
2242,264.25,767,0.466
2243,236.75,756,0.488
2244,14.75,0,2
2245,256.25,795,0.41
2246,252.5,796,0.408
2247,274.5,791,0.418
2248,4.25,0,2
2249,288,841,0.318
2250,275.5,760,0.48
2251,286.25,810,0.38
2252,237.75,774,0.452
2253,24.75,1,1.998
2254,37.75,2,1.996
2255,259,847,0.306
2256,297.25,781,0.438
2257,9.5,0,2
2258,243.5,800,0.4
2259,302.5,811,0.378
2260,15.5,1,1.998
2261,312,782,0.436
2262,266.25,784,0.432
2263,18,0,2
2264,271,750,0.5
2265,271.75,787,0.426
2266,263.75,787,0.426
2267,254.75,824,0.352
2268,276.25,825,0.35
2269,221.5,814,0.372
2270,9.75,0,2
2271,226,778,0.444
2272,222.25,802,0.396
2273,302.5,799,0.402
2274,247.25,801,0.398
2275,270.25,768,0.464
2276,229,803,0.394
2277,245.5,796,0.408
2278,226.5,770,0.46
2279,301.75,790,0.42
2280,282.75,789,0.422
2281,278.25,796,0.408
2282,244.25,792,0.416
2283,23.5,2,1.996
2284,54.75,6,1.988
2285,292.25,781,0.438
2286,316.25,800,0.4
2287,36.5,0,2
2288,287.5,825,0.35
2289,262,834,0.332
2290,223.25,815,0.37
2291,296.75,828,0.344
2292,302.75,808,0.384
2293,226.5,830,0.34
2294,255,782,0.436
2295,257,815,0.37
2296,241.5,796,0.408
2297,61,3,1.994
2298,272,804,0.392
2299,25.25,1,1.998
2300,14.75,0,2
2301,17.75,1,1.998
2302,10.5,0,2
2303,260,806,0.388
2304,218,805,0.39
2305,230.5,809,0.382
2306,236.25,799,0.402
2307,17.5,0,2
2308,23.75,1,1.998
2309,15.5,0,2
2310,72,6,1.988
2311,282,824,0.352
2312,323.75,796,0.408
2313,10,0,2
2314,288.5,772,0.456
2315,229,794,0.412
2316,237.5,795,0.41
2317,231.75,808,0.384
2318,38.75,1,1.998
2319,310.75,794,0.412
2320,224.75,795,0.41
2321,324.75,779,0.442
2322,311.5,809,0.382
2323,243.25,783,0.434
2324,219.75,787,0.426
2325,35.75,2,1.996
2326,293.25,799,0.402
2327,11,0,2
2328,268.5,793,0.414
2329,8.75,0,2
2330,296,788,0.424
2331,209.25,828,0.344
2332,247.25,836,0.328
2333,244.75,794,0.412
2334,239.75,755,0.49
2335,207,817,0.366
2336,43.75,3,1.994
2337,272.75,803,0.394
2338,231.75,792,0.416
2339,245,807,0.386
2340,6.25,0,2
2341,234.5,778,0.444
2342,13.5,0,2
2343,241.75,784,0.432
2344,47,4,1.992
2345,12.75,0,2
2346,344.25,815,0.37
2347,304.75,817,0.366
2348,32.5,0,2
2349,113.75,14,1.972
2350,239,798,0.404
2351,274,818,0.364
2352,12,0,2
2353,336,819,0.362
2354,260.75,792,0.416
2355,290,794,0.412
2356,17,1,1.998
2357,24,0,2
2358,10.5,0,2
2359,264,817,0.366
2360,15.25,0,2
2361,460,766,0.468
2362,241.5,803,0.394
2363,267.75,750,0.5
2364,284,750,0.5
2365,53,5,1.99
2366,300.25,806,0.388
2367,5.25,0,2
2368,296.5,777,0.446
2369,359,801,0.398
2370,278.75,803,0.394
2371,260,788,0.424
2372,295.25,786,0.428
2373,279.25,780,0.44
2374,279.25,806,0.388
2375,235.5,782,0.436
2376,35.75,3,1.994
2377,243.75,809,0.382
2378,313.75,815,0.37
2379,264,779,0.442
2380,238.75,817,0.366
2381,254.5,767,0.466
2382,258.25,807,0.386
2383,263.5,810,0.38
2384,295.75,826,0.348
2385,5.5,0,2
2386,7.5,0,2
2387,213.25,779,0.442
2388,238.25,852,0.296
2389,231,823,0.354
2390,34,2,1.996
2391,268.5,782,0.436
2392,292,780,0.44
2393,30,0,2
2394,19.5,1,1.998
2395,254,819,0.362
2396,16.25,1,1.998
2397,259.5,819,0.362
2398,294.5,814,0.372
2399,320,781,0.438
2400,295.25,781,0.438
2401,3,0,2
2402,246,806,0.388
2403,8,0,2
2404,253.75,800,0.4
2405,9.75,0,2
2406,12.25,0,2
2407,200.5,829,0.342
2408,239.25,774,0.452
