r.num,Duration,Epidemic,Rt,ep_high,ep_low,
608,303.25,694.00,0.40,430.00,264.00,
609,205.50,706.00,0.38,434.00,272.00,
610,284.25,670.00,0.48,420.00,250.00,
611,28.50,1.00,2.01,1.00,0.00,
612,245.00,705.00,0.38,441.00,264.00,
613,26.25,0.00,1.96,0.00,0.00,
614,294.00,660.00,0.48,427.00,233.00,
615,260.75,690.00,0.42,437.00,253.00,
616,333.25,684.00,0.44,456.00,228.00,
617,231.00,703.00,0.41,438.00,265.00,
618,13.50,1.00,2.02,0.00,1.00,
619,255.75,697.00,0.42,451.00,246.00,
620,25.50,0.00,1.99,0.00,0.00,
621,229.50,677.00,0.47,436.00,241.00,
622,240.25,727.00,0.40,471.00,256.00,
623,302.50,698.00,0.42,454.00,244.00,
624,256.25,688.00,0.44,436.00,252.00,
625,377.50,729.00,0.36,472.00,257.00,
626,219.50,709.00,0.41,486.00,223.00,
627,285.00,664.00,0.46,426.00,238.00,
628,18.00,1.00,1.97,1.00,0.00,
629,230.50,685.00,0.44,447.00,238.00,
630,264.50,729.00,0.36,463.00,266.00,
631,13.50,0.00,2.01,0.00,0.00,
632,261.25,699.00,0.41,458.00,241.00,
633,323.00,659.00,0.47,422.00,237.00,
634,344.25,653.00,0.51,420.00,233.00,
635,274.00,697.00,0.42,448.00,249.00,
636,29.00,1.00,1.98,1.00,0.00,
637,240.75,655.00,0.49,423.00,232.00,
638,276.25,663.00,0.47,426.00,237.00,
639,279.50,631.00,0.56,414.00,217.00,
640,254.25,697.00,0.43,461.00,236.00,
641,270.50,667.00,0.46,431.00,236.00,
642,12.50,0.00,2.00,0.00,0.00,
643,33.75,2.00,1.98,2.00,0.00,
644,240.75,672.00,0.46,409.00,263.00,
645,273.50,621.00,0.57,374.00,247.00,
646,259.75,656.00,0.49,449.00,207.00,
647,5.50,0.00,2.02,0.00,0.00,
648,256.25,695.00,0.45,449.00,246.00,
649,28.25,1.00,1.99,0.00,1.00,
650,28.75,1.00,1.99,1.00,0.00,
651,303.25,710.00,0.38,456.00,254.00,
652,247.50,708.00,0.38,439.00,269.00,
653,15.00,1.00,2.00,1.00,0.00,
654,279.00,678.00,0.45,438.00,240.00,
655,248.00,684.00,0.44,446.00,238.00,
656,35.00,1.00,1.97,0.00,1.00,
657,12.00,0.00,2.00,0.00,0.00,
658,63.25,1.00,1.94,1.00,0.00,
659,10.50,0.00,2.02,0.00,0.00,
660,48.50,3.00,1.99,3.00,0.00,
661,10.50,0.00,1.99,0.00,0.00,
662,238.75,678.00,0.48,432.00,246.00,
663,240.50,656.00,0.48,425.00,231.00,
664,30.00,1.00,2.04,1.00,0.00,
665,225.00,746.00,0.34,473.00,273.00,
666,312.25,687.00,0.45,436.00,251.00,
667,280.00,612.00,0.54,396.00,216.00,
668,279.25,699.00,0.42,449.00,250.00,
669,262.00,651.00,0.52,424.00,227.00,
670,266.75,667.00,0.47,412.00,255.00,
671,290.00,699.00,0.42,441.00,258.00,
672,252.75,595.00,0.58,406.00,189.00,
673,28.50,1.00,2.06,1.00,0.00,
674,8.50,0.00,2.05,0.00,0.00,
675,294.25,700.00,0.42,460.00,240.00,
676,216.75,742.00,0.33,431.00,311.00,
677,7.00,0.00,1.98,0.00,0.00,
678,340.25,735.00,0.35,469.00,266.00,
679,15.25,0.00,1.97,0.00,0.00,
680,265.25,640.00,0.54,414.00,226.00,
681,251.50,757.00,0.33,483.00,274.00,
682,228.50,655.00,0.49,414.00,241.00,
683,258.25,651.00,0.52,406.00,245.00,
684,226.50,638.00,0.52,413.00,225.00,
685,68.25,4.00,1.97,3.00,1.00,
686,13.25,0.00,1.95,0.00,0.00,
687,284.25,663.00,0.48,431.00,232.00,
688,211.50,732.00,0.37,469.00,263.00,
689,37.00,0.00,2.01,0.00,0.00,
690,229.25,716.00,0.40,450.00,266.00,
691,28.75,1.00,1.98,0.00,1.00,
692,13.00,0.00,2.02,0.00,0.00,
693,273.00,726.00,0.38,487.00,239.00,
694,18.25,0.00,2.03,0.00,0.00,
695,233.25,653.00,0.47,418.00,235.00,
696,388.75,703.00,0.41,449.00,254.00,
697,240.50,683.00,0.44,430.00,253.00,
698,6.00,0.00,1.96,0.00,0.00,
699,278.00,650.00,0.51,414.00,236.00,
700,292.75,700.00,0.43,462.00,238.00,
701,46.25,6.00,1.96,4.00,2.00,
702,310.50,678.00,0.46,454.00,224.00,
703,263.50,705.00,0.41,471.00,234.00,
704,295.00,703.00,0.43,456.00,247.00,
705,239.75,716.00,0.40,436.00,280.00,
706,354.00,651.00,0.50,400.00,251.00,
707,273.25,715.00,0.40,441.00,274.00,
708,194.75,686.00,0.42,439.00,247.00,
709,9.25,0.00,2.02,0.00,0.00,
710,202.00,745.00,0.34,461.00,284.00,
711,21.00,2.00,2.00,1.00,1.00,
712,10.50,0.00,2.03,0.00,0.00,
713,256.00,681.00,0.43,439.00,242.00,
714,16.75,0.00,2.05,0.00,0.00,
715,210.00,733.00,0.38,480.00,253.00,
716,220.75,709.00,0.41,425.00,284.00,
717,47.50,1.00,1.94,1.00,0.00,
718,251.00,706.00,0.41,463.00,243.00,
719,16.25,0.00,2.01,0.00,0.00,
720,19.00,0.00,1.98,0.00,0.00,
721,210.50,686.00,0.45,418.00,268.00,
722,241.00,722.00,0.37,470.00,252.00,
723,228.75,714.00,0.37,450.00,264.00,
724,27.25,3.00,1.98,3.00,0.00,
725,258.25,657.00,0.52,425.00,232.00,
726,236.25,651.00,0.50,411.00,240.00,
727,232.50,729.00,0.38,447.00,282.00,
728,217.50,735.00,0.37,477.00,258.00,
729,312.50,655.00,0.48,408.00,247.00,
730,35.50,1.00,1.98,1.00,0.00,
731,14.25,0.00,2.01,0.00,0.00,
732,228.50,691.00,0.43,448.00,243.00,
733,39.50,4.00,1.98,3.00,1.00,
734,274.50,708.00,0.39,462.00,246.00,
735,359.50,638.00,0.54,400.00,238.00,
736,8.00,0.00,1.98,0.00,0.00,
737,19.25,0.00,2.00,0.00,0.00,
738,252.75,708.00,0.41,444.00,264.00,
739,68.25,3.00,1.97,3.00,0.00,
740,11.50,0.00,2.00,0.00,0.00,
741,247.50,712.00,0.41,464.00,248.00,
742,286.00,671.00,0.46,433.00,238.00,
743,276.25,698.00,0.42,450.00,248.00,
744,28.50,1.00,2.02,1.00,0.00,
745,234.75,657.00,0.48,432.00,225.00,
746,274.75,698.00,0.41,450.00,248.00,
747,224.50,711.00,0.39,453.00,258.00,
748,196.75,672.00,0.47,442.00,230.00,
749,255.00,701.00,0.41,458.00,243.00,
750,276.50,717.00,0.40,448.00,269.00,
751,25.50,1.00,2.03,0.00,1.00,
752,8.25,0.00,2.02,0.00,0.00,
753,9.25,0.00,2.00,0.00,0.00,
754,233.75,673.00,0.48,422.00,251.00,
755,28.75,2.00,2.06,1.00,1.00,
756,229.50,707.00,0.41,445.00,262.00,
757,13.50,0.00,2.01,0.00,0.00,
758,301.50,687.00,0.45,432.00,255.00,
759,286.75,693.00,0.44,457.00,236.00,
760,310.50,664.00,0.47,408.00,256.00,
761,16.25,0.00,2.01,0.00,0.00,
762,11.75,0.00,2.00,0.00,0.00,
763,247.50,713.00,0.41,441.00,272.00,
764,17.75,0.00,2.01,0.00,0.00,
765,10.25,0.00,2.00,0.00,0.00,
766,271.25,713.00,0.39,446.00,267.00,
767,19.25,0.00,1.98,0.00,0.00,
768,18.00,0.00,1.93,0.00,0.00,
769,54.75,4.00,1.97,4.00,0.00,
770,47.50,4.00,2.02,3.00,1.00,
771,222.75,721.00,0.40,447.00,274.00,
772,49.75,6.00,1.98,4.00,2.00,
773,306.00,734.00,0.35,441.00,293.00,
774,283.75,626.00,0.56,412.00,214.00,
775,249.00,680.00,0.46,409.00,271.00,
776,305.75,663.00,0.48,425.00,238.00,
777,220.50,709.00,0.41,452.00,257.00,
778,16.75,1.00,1.95,1.00,0.00,
779,12.50,0.00,2.02,0.00,0.00,
780,268.75,744.00,0.34,467.00,277.00,
781,301.00,694.00,0.42,449.00,245.00,
782,42.25,3.00,2.02,3.00,0.00,
783,306.00,650.00,0.51,431.00,219.00,
784,108.50,8.00,1.98,4.00,4.00,
785,229.50,674.00,0.44,433.00,241.00,
786,258.25,642.00,0.51,410.00,232.00,
787,271.50,700.00,0.41,422.00,278.00,
788,237.50,679.00,0.46,447.00,232.00,
789,39.25,3.00,1.96,2.00,1.00,
790,275.50,697.00,0.43,425.00,272.00,
791,19.50,0.00,2.01,0.00,0.00,
792,330.75,700.00,0.41,455.00,245.00,
793,254.50,667.00,0.48,427.00,240.00,
794,209.75,679.00,0.43,457.00,222.00,
795,368.50,715.00,0.38,435.00,280.00,
796,255.00,687.00,0.43,435.00,252.00,
797,10.75,0.00,1.97,0.00,0.00,
798,19.25,2.00,2.00,1.00,1.00,
799,14.75,1.00,1.97,0.00,1.00,
800,288.50,640.00,0.50,389.00,251.00,
801,228.25,724.00,0.36,449.00,275.00,
802,258.75,671.00,0.48,433.00,238.00,
803,15.00,0.00,1.99,0.00,0.00,
804,59.25,3.00,1.96,1.00,2.00,
805,247.25,730.00,0.38,484.00,246.00,
806,7.25,0.00,1.94,0.00,0.00,
807,181.00,696.00,0.42,467.00,229.00,
808,9.25,0.00,1.99,0.00,0.00,
809,261.00,725.00,0.40,459.00,266.00,
810,255.50,640.00,0.53,412.00,228.00,
811,255.50,637.00,0.52,404.00,233.00,
812,30.00,1.00,1.94,0.00,1.00,
813,37.25,3.00,2.04,3.00,0.00,
814,312.75,654.00,0.50,432.00,222.00,
815,240.75,644.00,0.51,409.00,235.00,
816,263.75,742.00,0.36,463.00,279.00,
817,11.25,0.00,2.04,0.00,0.00,
818,235.25,708.00,0.40,444.00,264.00,
819,228.25,763.00,0.32,473.00,290.00,
820,32.50,1.00,2.04,0.00,1.00,
821,13.75,0.00,2.04,0.00,0.00,
822,250.25,691.00,0.45,457.00,234.00,
823,191.75,732.00,0.37,480.00,252.00,
824,265.00,687.00,0.45,447.00,240.00,
825,17.75,0.00,1.99,0.00,0.00,
826,31.50,3.00,2.04,0.00,3.00,
827,364.75,693.00,0.43,437.00,256.00,
828,32.25,1.00,2.00,1.00,0.00,
829,204.25,652.00,0.52,437.00,215.00,
830,227.75,694.00,0.43,442.00,252.00,
831,271.00,679.00,0.44,439.00,240.00,
832,235.75,711.00,0.39,429.00,282.00,
833,239.50,689.00,0.42,439.00,250.00,
834,338.75,666.00,0.47,408.00,258.00,
835,276.25,707.00,0.41,439.00,268.00,
836,13.75,0.00,1.95,0.00,0.00,
837,47.00,4.00,1.95,4.00,0.00,
838,258.00,681.00,0.46,444.00,237.00,
839,272.25,673.00,0.48,429.00,244.00,
840,244.25,680.00,0.45,457.00,223.00,
841,270.25,703.00,0.41,434.00,269.00,
842,307.50,630.00,0.51,410.00,220.00,
843,15.75,0.00,2.06,0.00,0.00,
844,260.50,688.00,0.43,450.00,238.00,
845,246.75,671.00,0.49,418.00,253.00,
846,41.75,2.00,1.98,1.00,1.00,
847,276.75,690.00,0.43,432.00,258.00,
848,271.75,665.00,0.47,449.00,216.00,
849,215.50,712.00,0.42,438.00,274.00,
850,15.25,0.00,2.00,0.00,0.00,
851,290.50,680.00,0.41,417.00,263.00,
852,300.25,703.00,0.40,431.00,272.00,
853,245.25,668.00,0.50,412.00,256.00,
854,20.00,0.00,2.03,0.00,0.00,
855,20.50,1.00,2.01,1.00,0.00,
856,233.75,674.00,0.48,430.00,244.00,
857,238.50,661.00,0.50,437.00,224.00,
858,339.50,627.00,0.57,382.00,245.00,
859,28.50,0.00,1.98,0.00,0.00,
860,370.50,683.00,0.43,451.00,232.00,
861,269.00,685.00,0.43,420.00,265.00,
862,15.50,0.00,2.03,0.00,0.00,
863,272.50,728.00,0.38,459.00,269.00,
864,264.25,699.00,0.42,441.00,258.00,
865,339.25,698.00,0.41,450.00,248.00,
866,267.25,714.00,0.38,482.00,232.00,
867,253.00,722.00,0.36,469.00,253.00,
868,347.25,720.00,0.39,458.00,262.00,
869,217.00,675.00,0.46,438.00,237.00,
870,242.75,703.00,0.39,432.00,271.00,
871,331.00,649.00,0.54,427.00,222.00,
872,239.25,687.00,0.45,444.00,243.00,
873,268.75,674.00,0.46,433.00,241.00,
874,13.50,0.00,2.06,0.00,0.00,
875,278.25,674.00,0.46,459.00,215.00,
876,28.00,1.00,2.04,1.00,0.00,
877,247.50,686.00,0.42,455.00,231.00,
878,11.00,0.00,2.07,0.00,0.00,
879,217.50,629.00,0.56,436.00,193.00,
880,248.75,701.00,0.42,429.00,272.00,
881,226.00,730.00,0.37,487.00,243.00,
882,219.25,677.00,0.44,428.00,249.00,
883,253.00,669.00,0.48,426.00,243.00,
884,312.00,673.00,0.48,426.00,247.00,
885,198.75,690.00,0.42,446.00,244.00,
886,242.00,683.00,0.45,445.00,238.00,
887,269.25,714.00,0.39,448.00,266.00,
888,283.00,669.00,0.47,417.00,252.00,
889,350.75,687.00,0.45,453.00,234.00,
890,332.50,627.00,0.54,398.00,229.00,
891,15.25,0.00,1.98,0.00,0.00,
892,288.75,701.00,0.43,446.00,255.00,
893,16.25,0.00,2.01,0.00,0.00,
894,225.25,688.00,0.47,441.00,247.00,
895,243.75,663.00,0.48,429.00,234.00,
896,270.00,686.00,0.42,429.00,257.00,
897,30.75,1.00,2.02,0.00,1.00,
898,228.00,630.00,0.52,401.00,229.00,
899,238.75,736.00,0.35,483.00,253.00,
900,308.00,661.00,0.47,417.00,244.00,
901,269.75,649.00,0.51,420.00,229.00,
902,15.75,0.00,1.95,0.00,0.00,
903,249.25,691.00,0.45,418.00,273.00,
904,10.00,0.00,2.05,0.00,0.00,
905,253.25,648.00,0.51,404.00,244.00,
906,237.50,696.00,0.46,447.00,249.00,
907,306.75,715.00,0.38,446.00,269.00,
908,35.00,2.00,2.02,2.00,0.00,
909,11.25,1.00,1.97,1.00,0.00,
910,274.25,650.00,0.51,430.00,220.00,
911,273.25,578.00,0.63,386.00,192.00,
912,222.25,744.00,0.33,463.00,281.00,
913,33.50,3.00,1.98,2.00,1.00,
914,268.25,671.00,0.46,431.00,240.00,
915,210.00,689.00,0.44,446.00,243.00,
916,279.25,668.00,0.48,432.00,236.00,
917,26.25,0.00,1.96,0.00,0.00,
918,26.00,1.00,1.99,1.00,0.00,
919,253.25,741.00,0.34,455.00,286.00,
920,288.50,738.00,0.38,462.00,276.00,
921,16.25,0.00,2.00,0.00,0.00,
922,212.75,670.00,0.48,424.00,246.00,
923,12.75,1.00,2.00,1.00,0.00,
924,237.00,649.00,0.52,435.00,214.00,
925,224.00,711.00,0.42,477.00,234.00,
926,16.00,0.00,1.98,0.00,0.00,
927,224.00,674.00,0.47,420.00,254.00,
928,70.25,12.00,1.97,11.00,1.00,
929,41.25,1.00,1.99,1.00,0.00,
930,10.75,0.00,1.97,0.00,0.00,
931,239.75,626.00,0.53,418.00,208.00,
932,12.00,0.00,2.01,0.00,0.00,
933,17.50,0.00,2.05,0.00,0.00,
934,25.75,1.00,1.98,1.00,0.00,
935,19.25,2.00,2.00,2.00,0.00,
936,35.00,3.00,1.88,3.00,0.00,
937,250.75,721.00,0.38,460.00,261.00,
938,350.50,674.00,0.45,420.00,254.00,
939,273.50,636.00,0.54,427.00,209.00,
940,293.00,688.00,0.42,439.00,249.00,
941,19.00,0.00,2.01,0.00,0.00,
942,20.75,1.00,2.01,1.00,0.00,
943,257.00,645.00,0.53,408.00,237.00,
944,287.25,683.00,0.44,417.00,266.00,
945,258.50,659.00,0.49,416.00,243.00,
946,290.75,706.00,0.38,462.00,244.00,
947,223.00,676.00,0.46,442.00,234.00,
948,77.00,6.00,2.04,5.00,1.00,
949,196.25,685.00,0.46,441.00,244.00,
950,330.25,680.00,0.44,446.00,234.00,
951,236.75,650.00,0.48,454.00,196.00,
952,216.75,664.00,0.48,428.00,236.00,
953,12.75,0.00,2.00,0.00,0.00,
954,299.25,664.00,0.46,419.00,245.00,
955,330.75,654.00,0.48,426.00,228.00,
956,258.00,695.00,0.42,442.00,253.00,
957,278.75,684.00,0.42,445.00,239.00,
958,13.00,0.00,2.10,0.00,0.00,
959,288.25,659.00,0.47,413.00,246.00,
960,263.00,654.00,0.50,433.00,221.00,
961,27.50,0.00,1.95,0.00,0.00,
962,20.50,0.00,2.02,0.00,0.00,
963,205.75,694.00,0.42,446.00,248.00,
964,16.00,0.00,2.02,0.00,0.00,
965,77.25,7.00,1.98,6.00,1.00,
966,241.00,732.00,0.35,472.00,260.00,
967,251.25,672.00,0.46,406.00,266.00,
968,4.00,1.00,1.97,1.00,0.00,
969,294.50,717.00,0.40,454.00,263.00,
970,231.75,672.00,0.46,416.00,256.00,
971,14.00,0.00,1.98,0.00,0.00,
972,249.50,640.00,0.53,428.00,212.00,
973,217.75,689.00,0.42,447.00,242.00,
974,200.75,708.00,0.40,456.00,252.00,
975,17.75,1.00,1.99,1.00,0.00,
976,20.75,1.00,1.96,1.00,0.00,
977,241.00,679.00,0.45,457.00,222.00,
978,291.00,690.00,0.44,453.00,237.00,
979,26.25,2.00,1.98,1.00,1.00,
980,204.50,681.00,0.44,438.00,243.00,
981,259.25,679.00,0.45,424.00,255.00,
982,15.50,0.00,2.00,0.00,0.00,
983,271.75,618.00,0.53,394.00,224.00,
984,265.25,716.00,0.37,455.00,261.00,
985,282.75,639.00,0.52,423.00,216.00,
986,7.25,0.00,2.06,0.00,0.00,
987,249.00,695.00,0.42,446.00,249.00,
988,277.50,734.00,0.34,456.00,278.00,
989,23.50,0.00,2.01,0.00,0.00,
990,272.25,652.00,0.49,390.00,262.00,
991,320.75,708.00,0.38,458.00,250.00,
992,260.50,701.00,0.40,456.00,245.00,
993,313.00,671.00,0.46,414.00,257.00,
994,230.00,659.00,0.49,417.00,242.00,
995,240.50,705.00,0.40,446.00,259.00,
996,270.25,703.00,0.40,441.00,262.00,
997,238.00,635.00,0.54,430.00,205.00,
998,228.00,722.00,0.38,445.00,277.00,
999,314.00,670.00,0.45,420.00,250.00,
1000,42.00,2.00,1.99,2.00,0.00,
1001,293.00,669.00,0.48,427.00,242.00,
1002,10.75,0.00,2.01,0.00,0.00,
1003,205.00,673.00,0.45,422.00,251.00,
1004,311.75,705.00,0.40,437.00,268.00,
1005,268.00,685.00,0.44,442.00,243.00,
1006,15.25,0.00,2.00,0.00,0.00,
1007,292.75,696.00,0.43,427.00,269.00,
1008,232.50,653.00,0.48,426.00,227.00,
1009,278.00,684.00,0.47,460.00,224.00,
1010,202.50,683.00,0.43,450.00,233.00,
1011,325.00,729.00,0.37,452.00,277.00,
1012,25.50,1.00,2.00,1.00,0.00,
1013,12.25,1.00,1.99,0.00,1.00,
1014,290.25,722.00,0.37,474.00,248.00,
1015,283.00,663.00,0.50,405.00,258.00,
1016,256.75,707.00,0.41,445.00,262.00,
1017,31.00,1.00,1.98,0.00,1.00,
1018,14.25,0.00,1.99,0.00,0.00,
1019,245.75,647.00,0.52,422.00,225.00,
1020,267.00,632.00,0.53,421.00,211.00,
1021,13.50,0.00,2.03,0.00,0.00,
1022,20.75,0.00,2.02,0.00,0.00,
1023,239.00,649.00,0.48,417.00,232.00,
1024,262.75,649.00,0.47,419.00,230.00,
1025,259.25,676.00,0.44,414.00,262.00,
1026,272.75,676.00,0.44,433.00,243.00,
1027,222.50,689.00,0.43,456.00,233.00,
1028,234.00,664.00,0.51,406.00,258.00,
1029,18.50,1.00,1.99,0.00,1.00,
1030,248.25,617.00,0.57,405.00,212.00,
1031,277.75,655.00,0.45,433.00,222.00,
1032,345.75,661.00,0.45,402.00,259.00,
1033,17.25,0.00,2.00,0.00,0.00,
1034,47.00,4.00,2.04,4.00,0.00,
1035,4.75,0.00,2.05,0.00,0.00,
1036,10.50,0.00,2.00,0.00,0.00,
1037,267.50,655.00,0.48,427.00,228.00,
1038,40.25,3.00,2.04,2.00,1.00,
1039,224.00,700.00,0.39,458.00,242.00,
1040,36.25,0.00,2.03,0.00,0.00,
1041,10.75,1.00,2.00,1.00,0.00,
1042,209.00,694.00,0.42,455.00,239.00,
1043,274.75,688.00,0.44,449.00,239.00,
1044,262.50,697.00,0.43,431.00,266.00,
1045,344.75,638.00,0.53,379.00,259.00,
1046,22.50,3.00,1.96,1.00,2.00,
1047,19.50,1.00,2.04,1.00,0.00,
1048,214.50,731.00,0.37,473.00,258.00,
1049,234.25,673.00,0.45,435.00,238.00,
1050,15.50,0.00,2.01,0.00,0.00,
1051,219.75,671.00,0.47,462.00,209.00,
1052,45.25,4.00,1.98,2.00,2.00,
1053,302.75,640.00,0.53,421.00,219.00,
1054,248.50,706.00,0.39,454.00,252.00,
1055,32.25,0.00,1.98,0.00,0.00,
1056,9.00,0.00,1.94,0.00,0.00,
1057,256.75,662.00,0.47,405.00,257.00,
1058,15.75,0.00,2.00,0.00,0.00,
1059,278.25,701.00,0.42,452.00,249.00,
1060,211.00,689.00,0.41,427.00,262.00,
1061,278.00,669.00,0.47,405.00,264.00,
1062,10.00,0.00,1.99,0.00,0.00,
1063,261.75,647.00,0.51,408.00,239.00,
1064,356.00,651.00,0.49,427.00,224.00,
1065,318.75,709.00,0.43,445.00,264.00,
1066,259.75,684.00,0.43,416.00,268.00,
1067,237.25,668.00,0.49,436.00,232.00,
1068,288.50,656.00,0.48,445.00,211.00,
1069,264.75,679.00,0.48,422.00,257.00,
1070,5.75,0.00,1.99,0.00,0.00,
1071,257.50,651.00,0.50,442.00,209.00,
1072,36.25,0.00,2.02,0.00,0.00,
1073,22.75,1.00,1.94,0.00,1.00,
1074,252.00,711.00,0.40,446.00,265.00,
1075,314.00,639.00,0.55,412.00,227.00,
1076,43.75,1.00,1.98,1.00,0.00,
1077,51.50,2.00,1.99,2.00,0.00,
1078,342.50,677.00,0.47,447.00,230.00,
1079,309.25,664.00,0.43,414.00,250.00,
1080,281.50,724.00,0.37,446.00,278.00,
1081,8.00,0.00,1.99,0.00,0.00,
1082,269.50,721.00,0.39,484.00,237.00,
1083,230.00,670.00,0.47,439.00,231.00,
1084,22.75,0.00,2.02,0.00,0.00,
1085,250.25,689.00,0.45,436.00,253.00,
1086,270.00,683.00,0.42,423.00,260.00,
1087,289.00,702.00,0.40,441.00,261.00,
1088,243.75,671.00,0.47,423.00,248.00,
1089,293.75,685.00,0.47,421.00,264.00,
1090,262.75,683.00,0.42,432.00,251.00,
1091,308.25,681.00,0.43,426.00,255.00,
1092,218.75,691.00,0.41,452.00,239.00,
1093,249.50,707.00,0.39,463.00,244.00,
1094,299.50,662.00,0.48,425.00,237.00,
1095,258.00,619.00,0.55,406.00,213.00,
1096,230.25,677.00,0.48,433.00,244.00,
1097,236.25,641.00,0.53,430.00,211.00,
1098,17.50,0.00,2.03,0.00,0.00,
1099,17.75,0.00,1.96,0.00,0.00,
1100,28.75,1.00,1.96,1.00,0.00,
1101,261.25,653.00,0.48,412.00,241.00,
1102,237.00,689.00,0.43,433.00,256.00,
1103,256.25,659.00,0.49,417.00,242.00,
1104,19.00,0.00,2.02,0.00,0.00,
1105,207.75,679.00,0.46,430.00,249.00,
1106,29.50,3.00,2.02,1.00,2.00,
1107,9.75,0.00,2.02,0.00,0.00,
1108,354.75,678.00,0.46,412.00,266.00,
1109,238.50,690.00,0.44,434.00,256.00,
1110,293.25,689.00,0.44,437.00,252.00,
1111,264.25,659.00,0.50,413.00,246.00,
1112,253.50,700.00,0.41,444.00,256.00,
1113,13.25,0.00,1.99,0.00,0.00,
1114,27.75,1.00,1.99,1.00,0.00,
1115,273.00,686.00,0.46,438.00,248.00,
1116,8.50,0.00,2.03,0.00,0.00,
1117,10.50,0.00,2.07,0.00,0.00,
1118,369.25,585.00,0.60,363.00,222.00,
1119,16.25,0.00,1.99,0.00,0.00,
1120,274.75,662.00,0.48,430.00,232.00,
1121,24.50,0.00,2.04,0.00,0.00,
1122,228.50,699.00,0.43,428.00,271.00,
1123,16.50,0.00,1.97,0.00,0.00,
1124,235.00,634.00,0.52,393.00,241.00,
1125,222.25,691.00,0.44,431.00,260.00,
1126,224.50,698.00,0.43,441.00,257.00,
1127,11.50,0.00,1.96,0.00,0.00,
1128,254.50,707.00,0.40,448.00,259.00,
1129,296.75,655.00,0.49,429.00,226.00,
1130,237.25,749.00,0.33,466.00,283.00,
1131,242.00,652.00,0.50,419.00,233.00,
1132,288.25,678.00,0.47,427.00,251.00,
1133,230.00,739.00,0.35,464.00,275.00,
1134,221.50,694.00,0.43,452.00,242.00,
1135,248.75,699.00,0.40,445.00,254.00,
1136,255.50,667.00,0.48,403.00,264.00,
1137,276.50,689.00,0.45,441.00,248.00,
1138,260.25,688.00,0.43,442.00,246.00,
1139,280.00,661.00,0.49,430.00,231.00,
1140,237.50,695.00,0.44,453.00,242.00,
1141,228.50,669.00,0.47,429.00,240.00,
1142,243.50,689.00,0.46,434.00,255.00,
1143,250.75,683.00,0.45,428.00,255.00,
1144,29.75,0.00,2.02,0.00,0.00,
1145,295.25,701.00,0.42,455.00,246.00,
1146,11.25,0.00,1.93,0.00,0.00,
1147,17.75,0.00,2.05,0.00,0.00,
1148,257.00,681.00,0.44,416.00,265.00,
1149,30.00,1.00,2.01,1.00,0.00,
1150,261.00,659.00,0.51,427.00,232.00,
1151,4.25,0.00,2.02,0.00,0.00,
1152,24.00,0.00,2.02,0.00,0.00,
1153,8.50,0.00,1.98,0.00,0.00,
1154,14.50,0.00,1.98,0.00,0.00,
1155,243.75,684.00,0.43,429.00,255.00,
1156,14.50,0.00,1.99,0.00,0.00,
1157,23.75,0.00,1.99,0.00,0.00,
1158,232.75,687.00,0.47,422.00,265.00,
1159,27.00,0.00,2.00,0.00,0.00,
1160,273.00,668.00,0.48,417.00,251.00,
1161,269.75,680.00,0.45,434.00,246.00,
1162,239.25,636.00,0.55,418.00,218.00,
1163,11.50,0.00,2.01,0.00,0.00,
1164,256.75,698.00,0.45,452.00,246.00,
1165,296.50,668.00,0.48,428.00,240.00,
1166,286.00,709.00,0.40,454.00,255.00,
1167,242.00,695.00,0.42,436.00,259.00,
1168,20.75,0.00,2.01,0.00,0.00,
1169,45.00,1.00,1.94,1.00,0.00,
1170,280.75,714.00,0.38,472.00,242.00,
1171,280.50,706.00,0.39,434.00,272.00,
1172,9.50,0.00,1.98,0.00,0.00,
1173,263.75,713.00,0.39,437.00,276.00,
1174,300.00,662.00,0.47,443.00,219.00,
1175,250.00,701.00,0.41,456.00,245.00,
1176,296.25,677.00,0.45,425.00,252.00,
1177,4.00,0.00,2.01,0.00,0.00,
1178,257.75,671.00,0.46,425.00,246.00,
1179,38.50,1.00,1.92,1.00,0.00,
1180,272.25,737.00,0.36,468.00,269.00,
1181,242.75,661.00,0.48,422.00,239.00,
1182,217.75,669.00,0.46,430.00,239.00,
1183,15.50,0.00,1.97,0.00,0.00,
1184,319.25,710.00,0.41,433.00,277.00,
1185,238.75,695.00,0.42,446.00,249.00,
1186,252.25,695.00,0.42,450.00,245.00,
1187,364.00,762.00,0.32,485.00,277.00,
1188,263.25,642.00,0.50,391.00,251.00,
1189,6.50,0.00,2.00,0.00,0.00,
1190,213.25,611.00,0.55,397.00,214.00,
1191,7.75,1.00,1.99,1.00,0.00,
1192,5.75,0.00,1.98,0.00,0.00,
1193,255.75,633.00,0.52,406.00,227.00,
1194,268.25,637.00,0.55,407.00,230.00,
1195,217.75,675.00,0.44,439.00,236.00,
1196,270.00,720.00,0.38,461.00,259.00,
1197,217.75,698.00,0.42,440.00,258.00,
1198,213.25,707.00,0.43,448.00,259.00,
1199,6.25,0.00,1.96,0.00,0.00,
1200,15.25,0.00,2.01,0.00,0.00,
1201,286.00,691.00,0.43,435.00,256.00,
1202,374.75,684.00,0.43,444.00,240.00,
1203,311.25,664.00,0.48,428.00,236.00,
1204,18.75,1.00,2.02,1.00,0.00,
1205,22.75,2.00,2.04,2.00,0.00,
