,Duration,Epidemic,ep_high,ep_low,Rt
2406,9.5,0.0,0.0,0.0,2.016
2407,21.0,1.0,1.0,0.0,2.009
2408,10.5,0.0,0.0,0.0,2.002
2409,311.75,656.0,415.0,241.0,0.508
2410,84.75,7.0,7.0,0.0,1.9129999999999998
2411,266.75,667.0,443.0,224.0,0.497
2412,243.0,692.0,440.0,252.0,0.432
2413,310.25,641.0,412.0,229.0,0.527
2414,210.75,663.0,412.0,251.0,0.493
2415,15.5,0.0,0.0,0.0,1.9980000000000002
2416,298.0,684.0,442.0,242.0,0.42400000000000004
2417,272.75,714.0,448.0,266.0,0.39
2418,239.25,686.0,463.0,223.0,0.432
2419,245.0,705.0,436.0,269.0,0.411
2420,6.75,0.0,0.0,0.0,2.006
2421,311.0,740.0,472.0,268.0,0.348
2422,222.0,709.0,450.0,259.0,0.41300000000000003
2423,21.75,0.0,0.0,0.0,1.9740000000000002
2424,26.5,0.0,0.0,0.0,1.924
2425,9.75,0.0,0.0,0.0,2.044
2426,255.75,670.0,415.0,255.0,0.46599999999999997
2427,229.25,665.0,455.0,210.0,0.473
2428,244.5,697.0,450.0,247.0,0.397
2429,289.5,642.0,410.0,232.0,0.516
2430,273.25,720.0,435.0,285.0,0.404
2431,260.0,665.0,450.0,215.0,0.493
2432,11.25,0.0,0.0,0.0,2.006
2433,14.75,0.0,0.0,0.0,2.018
2434,212.25,725.0,428.0,297.0,0.387
2435,226.25,673.0,425.0,248.0,0.46299999999999997
2436,264.0,661.0,413.0,248.0,0.455
2437,267.75,673.0,433.0,240.0,0.451
2438,259.0,727.0,464.0,263.0,0.363
2439,4.0,0.0,0.0,0.0,2.026
2440,12.5,0.0,0.0,0.0,1.936
2441,209.75,724.0,472.0,252.0,0.384
2442,282.75,663.0,424.0,239.0,0.479
2443,270.75,666.0,411.0,255.0,0.502
2444,210.5,722.0,453.0,269.0,0.388
2445,306.5,683.0,425.0,258.0,0.433
2446,300.5,639.0,389.0,250.0,0.545
2447,340.0,693.0,430.0,263.0,0.423
2448,71.0,4.0,4.0,0.0,1.98
2449,232.25,687.0,457.0,230.0,0.435
2450,315.75,692.0,431.0,261.0,0.438
2451,288.0,706.0,465.0,241.0,0.396
2452,29.25,1.0,1.0,0.0,1.971
2453,18.5,0.0,0.0,0.0,2.016
2454,9.5,0.0,0.0,0.0,1.996
2455,25.0,1.0,1.0,0.0,2.031
2456,236.5,645.0,401.0,244.0,0.499
2457,265.5,733.0,454.0,279.0,0.34500000000000003
2458,263.25,673.0,397.0,276.0,0.443
2459,261.0,689.0,436.0,253.0,0.441
2460,236.25,690.0,446.0,244.0,0.44
2461,298.25,710.0,433.0,277.0,0.396
2462,233.5,641.0,410.0,231.0,0.501
2463,18.5,1.0,1.0,0.0,2.007
2464,272.5,660.0,426.0,234.0,0.484
2465,272.0,659.0,412.0,247.0,0.461
2466,299.0,677.0,421.0,256.0,0.43700000000000006
2467,8.75,0.0,0.0,0.0,2.006
2468,276.25,712.0,444.0,268.0,0.41200000000000003
2469,6.0,0.0,0.0,0.0,1.9980000000000002
2470,7.25,0.0,0.0,0.0,2.026
2471,29.0,0.0,0.0,0.0,1.952
2472,10.75,0.0,0.0,0.0,1.948
2473,229.75,683.0,422.0,261.0,0.443
2474,262.5,691.0,407.0,284.0,0.425
2475,287.75,677.0,431.0,246.0,0.469
2476,256.25,698.0,385.0,313.0,0.41200000000000003
2477,10.75,0.0,0.0,0.0,2.002
2478,8.0,0.0,0.0,0.0,2.052
2479,247.0,715.0,463.0,252.0,0.383
2480,10.75,0.0,0.0,0.0,2.032
2481,41.75,2.0,0.0,2.0,1.98
2482,351.5,682.0,441.0,241.0,0.46399999999999997
2483,257.75,673.0,411.0,262.0,0.471
2484,32.5,1.0,1.0,0.0,1.993
2485,247.5,704.0,445.0,259.0,0.42200000000000004
2486,284.5,668.0,423.0,245.0,0.476
2487,287.25,699.0,459.0,240.0,0.443
2488,5.0,0.0,0.0,0.0,1.9820000000000002
2489,13.75,0.0,0.0,0.0,1.9980000000000002
2490,255.5,693.0,436.0,257.0,0.441
2491,278.25,668.0,417.0,251.0,0.46
2492,241.5,697.0,429.0,268.0,0.429
2493,231.75,646.0,442.0,204.0,0.5
2494,16.0,0.0,0.0,0.0,2.036
2495,14.25,0.0,0.0,0.0,2.022
2496,7.25,0.0,0.0,0.0,1.996
2497,298.0,689.0,442.0,247.0,0.443
2498,282.0,694.0,465.0,229.0,0.41600000000000004
2499,9.75,0.0,0.0,0.0,1.9820000000000002
2500,233.75,681.0,450.0,231.0,0.441
2501,238.25,644.0,426.0,218.0,0.494
2502,35.5,1.0,1.0,0.0,1.945
2503,240.75,669.0,448.0,221.0,0.44500000000000006
2504,276.0,653.0,395.0,258.0,0.503
2505,261.75,669.0,439.0,230.0,0.489
2506,17.25,0.0,0.0,0.0,2.04
2507,227.5,695.0,408.0,287.0,0.449
2508,14.5,0.0,0.0,0.0,1.9780000000000002
2509,221.25,717.0,433.0,284.0,0.401
2510,253.5,719.0,456.0,263.0,0.379
2511,291.25,704.0,446.0,258.0,0.42800000000000005
2512,241.25,656.0,418.0,238.0,0.486
2513,14.75,0.0,0.0,0.0,2.064
2514,345.0,612.0,384.0,228.0,0.5680000000000001
2515,240.0,730.0,462.0,268.0,0.37
2516,258.75,701.0,448.0,253.0,0.40900000000000003
2517,257.75,671.0,449.0,222.0,0.453
2518,223.0,694.0,468.0,226.0,0.44599999999999995
2519,42.25,4.0,4.0,0.0,2.014
2520,274.5,680.0,452.0,228.0,0.444
2521,250.75,670.0,438.0,232.0,0.454
2522,258.75,714.0,447.0,267.0,0.384
2523,243.75,734.0,458.0,276.0,0.358
2524,22.25,1.0,1.0,0.0,2.017
2525,323.5,756.0,493.0,263.0,0.346
2526,25.0,0.0,0.0,0.0,2.058
2527,23.75,0.0,0.0,0.0,1.9900000000000002
2528,12.75,0.0,0.0,0.0,2.0
2529,228.75,693.0,447.0,246.0,0.389
2530,315.75,663.0,417.0,246.0,0.475
2531,265.25,674.0,422.0,252.0,0.488
2532,29.0,2.0,1.0,1.0,1.994
2533,8.0,0.0,0.0,0.0,2.024
2534,251.25,697.0,447.0,250.0,0.423
2535,267.5,643.0,419.0,224.0,0.503
2536,13.75,0.0,0.0,0.0,1.9900000000000002
2537,259.0,682.0,439.0,243.0,0.45
2538,325.5,673.0,441.0,232.0,0.469
2539,267.0,688.0,446.0,242.0,0.42000000000000004
2540,14.0,0.0,0.0,0.0,2.01
2541,8.75,0.0,0.0,0.0,2.028
2542,15.75,0.0,0.0,0.0,2.014
2543,284.75,696.0,435.0,261.0,0.422
2544,9.5,0.0,0.0,0.0,2.01
2545,246.25,709.0,474.0,235.0,0.431
2546,272.25,704.0,454.0,250.0,0.42800000000000005
2547,294.0,702.0,461.0,241.0,0.418
2548,18.75,0.0,0.0,0.0,2.028
2549,331.0,711.0,430.0,281.0,0.385
2550,276.0,685.0,440.0,245.0,0.45899999999999996
2551,14.75,0.0,0.0,0.0,1.9420000000000002
2552,273.5,715.0,468.0,247.0,0.393
2553,16.0,0.0,0.0,0.0,2.072
2554,245.0,652.0,404.0,248.0,0.508
2555,16.75,0.0,0.0,0.0,1.96
2556,22.5,0.0,0.0,0.0,1.9980000000000002
2557,295.0,658.0,415.0,243.0,0.466
2558,8.25,0.0,0.0,0.0,2.002
2559,232.0,678.0,447.0,231.0,0.43200000000000005
2560,25.0,1.0,1.0,0.0,1.975
2561,28.5,1.0,1.0,0.0,2.047
2562,231.0,732.0,473.0,259.0,0.386
2563,39.5,1.0,1.0,0.0,1.963
2564,290.25,694.0,424.0,270.0,0.42000000000000004
2565,303.25,623.0,390.0,233.0,0.5549999999999999
2566,275.25,625.0,416.0,209.0,0.5569999999999999
2567,277.25,653.0,414.0,239.0,0.501
2568,202.25,648.0,429.0,219.0,0.492
2569,257.5,657.0,426.0,231.0,0.491
2570,21.75,0.0,0.0,0.0,2.002
2571,96.5,15.0,12.0,3.0,1.911
2572,14.5,0.0,0.0,0.0,1.9740000000000002
2573,261.25,736.0,472.0,264.0,0.368
2574,268.0,714.0,449.0,265.0,0.41000000000000003
2575,242.75,708.0,446.0,262.0,0.42200000000000004
2576,239.75,700.0,443.0,257.0,0.428
2577,253.75,697.0,445.0,252.0,0.419
2578,13.25,0.0,0.0,0.0,2.022
2579,5.5,0.0,0.0,0.0,1.9420000000000002
2580,234.25,697.0,438.0,259.0,0.431
2581,334.0,682.0,430.0,252.0,0.452
2582,231.0,649.0,430.0,219.0,0.503
2583,265.0,700.0,447.0,253.0,0.418
2584,10.75,0.0,0.0,0.0,2.016
2585,240.75,671.0,409.0,262.0,0.447
2586,193.5,713.0,470.0,243.0,0.397
2587,6.5,0.0,0.0,0.0,2.006
2588,5.5,0.0,0.0,0.0,2.024
2589,33.0,2.0,1.0,1.0,1.988
2590,324.0,655.0,430.0,225.0,0.497
2591,16.0,0.0,0.0,0.0,1.9940000000000002
2592,50.75,2.0,2.0,0.0,2.018
2593,265.75,680.0,422.0,258.0,0.452
2594,247.25,671.0,430.0,241.0,0.475
2595,246.25,712.0,477.0,235.0,0.41200000000000003
2596,49.75,4.0,3.0,1.0,1.968
2597,321.75,633.0,414.0,219.0,0.509
2598,212.0,673.0,443.0,230.0,0.453
2599,40.25,4.0,2.0,2.0,1.92
2600,32.5,2.0,2.0,0.0,1.986
2601,324.75,769.0,484.0,285.0,0.313
2602,19.5,0.0,0.0,0.0,2.052
2603,316.0,614.0,381.0,233.0,0.544
2604,378.0,749.0,482.0,267.0,0.353
2605,279.25,684.0,454.0,230.0,0.42000000000000004
2606,328.25,652.0,423.0,229.0,0.526
2607,347.0,691.0,460.0,231.0,0.435
2608,229.75,681.0,446.0,235.0,0.475
2609,223.25,706.0,441.0,265.0,0.41600000000000004
2610,50.0,6.0,5.0,1.0,2.0060000000000002
2611,9.75,0.0,0.0,0.0,2.024
2612,10.25,0.0,0.0,0.0,1.928
2613,250.5,643.0,403.0,240.0,0.491
2614,229.75,670.0,435.0,235.0,0.46599999999999997
2615,277.0,705.0,445.0,260.0,0.42100000000000004
2616,265.75,710.0,456.0,254.0,0.41400000000000003
2617,12.75,0.0,0.0,0.0,2.04
2618,244.25,679.0,424.0,255.0,0.451
2619,16.5,0.0,0.0,0.0,2.07
2620,44.75,4.0,4.0,0.0,2.034
2621,13.0,0.0,0.0,0.0,2.028
2622,223.0,687.0,439.0,248.0,0.435
2623,238.5,671.0,424.0,247.0,0.491
2624,286.0,727.0,472.0,255.0,0.357
2625,10.5,0.0,0.0,0.0,2.042
2626,251.75,709.0,422.0,287.0,0.40900000000000003
2627,12.0,0.0,0.0,0.0,2.002
2628,215.0,716.0,446.0,270.0,0.392
2629,209.25,700.0,470.0,230.0,0.43
2630,300.75,711.0,471.0,240.0,0.395
2631,203.25,707.0,427.0,280.0,0.42100000000000004
2632,291.25,717.0,473.0,244.0,0.391
2633,251.5,712.0,458.0,254.0,0.42000000000000004
2634,286.25,674.0,408.0,266.0,0.456
2635,27.0,0.0,0.0,0.0,2.002
2636,201.25,713.0,459.0,254.0,0.355
2637,289.0,739.0,454.0,285.0,0.367
2638,268.0,713.0,463.0,250.0,0.397
2639,7.25,0.0,0.0,0.0,1.976
2640,263.5,645.0,424.0,221.0,0.491
2641,235.75,704.0,435.0,269.0,0.406
2642,8.5,0.0,0.0,0.0,2.008
2643,302.5,699.0,459.0,240.0,0.433
2644,24.5,1.0,0.0,1.0,2.043
2645,269.5,734.0,448.0,286.0,0.368
2646,324.25,688.0,440.0,248.0,0.44999999999999996
2647,364.25,570.0,365.0,205.0,0.634
2648,243.25,722.0,463.0,259.0,0.392
2649,8.25,0.0,0.0,0.0,2.022
2650,236.0,637.0,408.0,229.0,0.527
2651,248.0,649.0,411.0,238.0,0.485
2652,266.25,678.0,411.0,267.0,0.446
2653,383.0,693.0,445.0,248.0,0.41100000000000003
2654,208.25,676.0,435.0,241.0,0.456
2655,236.0,665.0,432.0,233.0,0.477
2656,222.0,629.0,393.0,236.0,0.5589999999999999
2657,333.5,617.0,411.0,206.0,0.5509999999999999
2658,319.75,667.0,417.0,250.0,0.473
2659,249.75,672.0,433.0,239.0,0.462
2660,226.5,687.0,421.0,266.0,0.42500000000000004
2661,31.0,0.0,0.0,0.0,2.05
2662,12.25,0.0,0.0,0.0,1.968
2663,231.0,679.0,428.0,251.0,0.43500000000000005
2664,223.5,671.0,449.0,222.0,0.477
2665,221.75,708.0,463.0,245.0,0.42000000000000004
2666,276.25,719.0,455.0,264.0,0.367
2667,208.0,726.0,479.0,247.0,0.406
2668,220.0,684.0,442.0,242.0,0.45
2669,247.5,697.0,450.0,247.0,0.431
2670,4.25,0.0,0.0,0.0,2.006
2671,16.25,0.0,0.0,0.0,1.94
2672,14.75,0.0,0.0,0.0,1.988
2673,248.75,717.0,462.0,255.0,0.401
2674,6.0,0.0,0.0,0.0,1.9220000000000002
2675,280.25,697.0,435.0,262.0,0.41500000000000004
2676,336.0,713.0,454.0,259.0,0.405
2677,356.0,669.0,420.0,249.0,0.477
2678,285.75,692.0,439.0,253.0,0.438
2679,40.5,1.0,1.0,0.0,2.011
2680,220.0,702.0,420.0,282.0,0.43000000000000005
2681,12.75,0.0,0.0,0.0,1.988
2682,250.25,687.0,456.0,231.0,0.429
2683,12.5,0.0,0.0,0.0,2.004
2684,343.0,625.0,399.0,226.0,0.519
2685,263.75,650.0,402.0,248.0,0.518
2686,272.0,729.0,467.0,262.0,0.379
2687,29.5,2.0,2.0,0.0,1.994
2688,253.25,683.0,455.0,228.0,0.485
2689,16.75,0.0,0.0,0.0,2.0
2690,19.0,0.0,0.0,0.0,2.024
2691,275.0,707.0,457.0,250.0,0.399
2692,236.5,684.0,434.0,250.0,0.436
2693,268.25,651.0,448.0,203.0,0.473
2694,252.0,651.0,421.0,230.0,0.497
2695,249.25,703.0,421.0,282.0,0.401
2696,304.5,660.0,419.0,241.0,0.502
2697,222.25,695.0,455.0,240.0,0.433
2698,2.75,0.0,0.0,0.0,2.08
2699,315.25,636.0,423.0,213.0,0.51
2700,12.75,0.0,0.0,0.0,2.064
2701,56.75,8.0,8.0,0.0,1.996
2702,27.25,0.0,0.0,0.0,1.9980000000000002
2703,321.75,669.0,438.0,231.0,0.44500000000000006
2704,238.5,674.0,435.0,239.0,0.454
2705,9.75,0.0,0.0,0.0,1.98
2706,7.25,0.0,0.0,0.0,2.01
2707,359.0,678.0,420.0,258.0,0.456
2708,246.25,645.0,424.0,221.0,0.515
2709,300.25,726.0,468.0,258.0,0.37
2710,252.0,677.0,429.0,248.0,0.46299999999999997
2711,34.0,3.0,2.0,1.0,2.057
2712,344.0,688.0,433.0,255.0,0.42000000000000004
2713,20.0,0.0,0.0,0.0,2.002
2714,226.25,709.0,455.0,254.0,0.41700000000000004
2715,288.25,665.0,410.0,255.0,0.453
2716,10.25,0.0,0.0,0.0,1.9580000000000002
2717,299.0,696.0,418.0,278.0,0.406
2718,12.0,0.0,0.0,0.0,1.992
2719,30.75,0.0,0.0,0.0,1.9980000000000002
2720,238.0,720.0,446.0,274.0,0.376
2721,56.5,5.0,2.0,3.0,1.993
2722,275.25,676.0,420.0,256.0,0.47
2723,26.25,2.0,2.0,0.0,1.988
2724,28.75,2.0,1.0,1.0,2.0140000000000002
2725,15.25,0.0,0.0,0.0,2.034
2726,31.5,2.0,1.0,1.0,2.0060000000000002
2727,219.75,674.0,445.0,229.0,0.46199999999999997
2728,256.0,714.0,426.0,288.0,0.404
2729,305.75,694.0,426.0,268.0,0.42000000000000004
2730,21.5,2.0,1.0,1.0,2.02
2731,267.75,706.0,442.0,264.0,0.42000000000000004
2732,287.0,672.0,431.0,241.0,0.456
2733,47.5,4.0,3.0,1.0,2.014
2734,241.5,655.0,429.0,226.0,0.485
2735,236.25,716.0,453.0,263.0,0.4
2736,308.25,687.0,432.0,255.0,0.431
2737,214.5,743.0,458.0,285.0,0.34299999999999997
2738,10.0,1.0,1.0,0.0,1.981
2739,10.75,0.0,0.0,0.0,1.9660000000000002
2740,277.5,729.0,458.0,271.0,0.373
2741,7.25,0.0,0.0,0.0,2.058
2742,8.25,0.0,0.0,0.0,1.9620000000000002
2743,265.75,681.0,443.0,238.0,0.45699999999999996
2744,270.5,647.0,432.0,215.0,0.529
2745,15.5,0.0,0.0,0.0,2.016
2746,220.0,667.0,428.0,239.0,0.491
2747,16.75,0.0,0.0,0.0,1.9500000000000002
2748,20.5,2.0,2.0,0.0,1.994
2749,270.5,681.0,441.0,240.0,0.449
2750,245.25,701.0,447.0,254.0,0.393
2751,279.5,680.0,417.0,263.0,0.472
2752,271.75,732.0,445.0,287.0,0.358
2753,280.75,679.0,423.0,256.0,0.45699999999999996
2754,39.75,4.0,4.0,0.0,2.012
2755,334.25,637.0,412.0,225.0,0.539
2756,12.5,0.0,0.0,0.0,1.952
2757,17.25,0.0,0.0,0.0,2.002
2758,262.5,669.0,418.0,251.0,0.473
2759,24.25,0.0,0.0,0.0,2.002
2760,218.25,674.0,419.0,255.0,0.442
2761,305.0,634.0,407.0,227.0,0.526
2762,306.75,647.0,418.0,229.0,0.497
2763,280.25,598.0,399.0,199.0,0.596
2764,38.0,2.0,2.0,0.0,2.0060000000000002
2765,258.25,691.0,452.0,239.0,0.41300000000000003
2766,16.75,1.0,0.0,1.0,2.037
2767,273.5,689.0,405.0,284.0,0.41700000000000004
2768,255.25,734.0,460.0,274.0,0.38
2769,263.0,700.0,446.0,254.0,0.422
2770,211.25,623.0,416.0,207.0,0.5429999999999999
2771,316.25,660.0,436.0,224.0,0.462
2772,249.75,680.0,411.0,269.0,0.45
2773,306.25,707.0,435.0,272.0,0.385
2774,294.0,635.0,418.0,217.0,0.5269999999999999
2775,264.5,693.0,435.0,258.0,0.42100000000000004
2776,230.5,667.0,427.0,240.0,0.479
2777,187.25,711.0,438.0,273.0,0.41100000000000003
2778,31.75,4.0,3.0,1.0,1.976
2779,272.75,665.0,417.0,248.0,0.467
2780,355.0,670.0,443.0,227.0,0.46
2781,271.0,626.0,415.0,211.0,0.54
2782,29.75,0.0,0.0,0.0,1.9380000000000002
2783,270.5,673.0,391.0,282.0,0.43900000000000006
2784,355.25,669.0,443.0,226.0,0.469
2785,17.5,0.0,0.0,0.0,1.996
2786,6.25,0.0,0.0,0.0,1.9900000000000002
2787,270.0,703.0,446.0,257.0,0.42500000000000004
2788,230.0,729.0,464.0,265.0,0.381
2789,13.75,0.0,0.0,0.0,2.01
2790,41.5,1.0,1.0,0.0,2.007
2791,13.75,1.0,1.0,0.0,2.007
2792,216.25,757.0,491.0,266.0,0.311
2793,45.5,2.0,2.0,0.0,1.954
2794,272.25,696.0,441.0,255.0,0.424
2795,16.5,0.0,0.0,0.0,1.972
2796,262.75,692.0,469.0,223.0,0.42000000000000004
2797,324.75,675.0,422.0,253.0,0.479
2798,331.0,721.0,465.0,256.0,0.375
2799,271.5,695.0,451.0,244.0,0.427
2800,19.0,0.0,0.0,0.0,1.9860000000000002
2801,243.25,644.0,438.0,206.0,0.498
2802,310.75,641.0,412.0,229.0,0.515
2803,26.0,1.0,0.0,1.0,2.013
2804,5.0,0.0,0.0,0.0,2.036
2805,317.75,666.0,435.0,231.0,0.46
2806,303.5,720.0,458.0,262.0,0.376
2807,276.0,744.0,477.0,267.0,0.35
2808,296.25,682.0,427.0,255.0,0.45
2809,343.5,666.0,422.0,244.0,0.476
2810,261.5,646.0,389.0,257.0,0.536
2811,10.0,0.0,0.0,0.0,2.04
2812,7.25,0.0,0.0,0.0,1.9220000000000002
2813,251.0,649.0,418.0,231.0,0.493
2814,347.5,682.0,438.0,244.0,0.44
2815,268.25,710.0,424.0,286.0,0.41800000000000004
2816,45.75,8.0,6.0,2.0,1.9979999999999998
2817,251.5,655.0,428.0,227.0,0.515
2818,19.75,0.0,0.0,0.0,2.012
2819,259.75,711.0,439.0,272.0,0.403
2820,283.75,698.0,460.0,238.0,0.442
2821,213.75,701.0,447.0,254.0,0.415
2822,255.75,711.0,456.0,255.0,0.403
2823,7.25,0.0,0.0,0.0,1.9980000000000002
2824,398.5,669.0,414.0,255.0,0.479
2825,227.75,642.0,404.0,238.0,0.514
2826,294.0,696.0,443.0,253.0,0.41600000000000004
2827,244.0,690.0,434.0,256.0,0.42200000000000004
2828,24.0,1.0,1.0,0.0,1.959
2829,27.5,1.0,1.0,0.0,2.017
2830,228.5,701.0,455.0,246.0,0.389
2831,10.25,1.0,1.0,0.0,2.019
2832,345.25,738.0,450.0,288.0,0.398
2833,240.75,723.0,463.0,260.0,0.379
2834,255.75,645.0,411.0,234.0,0.481
2835,306.0,636.0,406.0,230.0,0.546
2836,229.25,670.0,420.0,250.0,0.476
2837,224.0,726.0,473.0,253.0,0.374
2838,8.75,0.0,0.0,0.0,1.9540000000000002
2839,317.25,659.0,421.0,238.0,0.487
2840,300.25,729.0,466.0,263.0,0.365
2841,290.25,682.0,441.0,241.0,0.442
2842,21.25,1.0,1.0,0.0,2.009
2843,207.25,713.0,451.0,262.0,0.385
2844,320.25,697.0,411.0,286.0,0.449
2845,310.75,680.0,440.0,240.0,0.448
2846,268.75,653.0,418.0,235.0,0.515
2847,250.75,676.0,438.0,238.0,0.45999999999999996
2848,252.0,681.0,436.0,245.0,0.441
2849,395.0,677.0,418.0,259.0,0.45899999999999996
2850,250.75,685.0,456.0,229.0,0.435
2851,27.0,1.0,0.0,1.0,2.015
2852,239.0,695.0,460.0,235.0,0.41700000000000004
2853,271.0,648.0,399.0,249.0,0.516
2854,319.25,635.0,400.0,235.0,0.5249999999999999
2855,332.5,718.0,451.0,267.0,0.406
2856,11.0,0.0,0.0,0.0,1.976
2857,297.5,708.0,447.0,261.0,0.398
2858,10.5,0.0,0.0,0.0,1.9820000000000002
2859,220.0,628.0,411.0,217.0,0.552
2860,380.0,706.0,456.0,250.0,0.412
2861,34.5,4.0,3.0,1.0,1.9620000000000002
2862,242.75,690.0,456.0,234.0,0.44799999999999995
2863,298.25,668.0,441.0,227.0,0.476
2864,230.0,712.0,446.0,266.0,0.386
2865,238.5,701.0,450.0,251.0,0.43100000000000005
2866,322.0,751.0,471.0,280.0,0.357
2867,277.25,686.0,433.0,253.0,0.43
2868,322.0,608.0,381.0,227.0,0.5780000000000001
2869,38.0,4.0,4.0,0.0,2.0
2870,266.25,629.0,413.0,216.0,0.5409999999999999
2871,13.75,0.0,0.0,0.0,2.004
2872,32.5,1.0,1.0,0.0,1.955
2873,230.75,691.0,458.0,233.0,0.435
2874,307.0,639.0,405.0,234.0,0.511
2875,248.75,683.0,430.0,253.0,0.451
2876,242.5,665.0,438.0,227.0,0.483
2877,250.25,662.0,428.0,234.0,0.468
2878,30.5,0.0,0.0,0.0,1.992
2879,59.0,6.0,5.0,1.0,1.986
2880,293.5,726.0,459.0,267.0,0.38
2881,285.0,653.0,419.0,234.0,0.495
2882,37.25,3.0,2.0,1.0,2.063
2883,8.5,0.0,0.0,0.0,2.036
2884,249.25,642.0,392.0,250.0,0.534
2885,272.0,688.0,453.0,235.0,0.442
2886,6.0,0.0,0.0,0.0,1.992
2887,5.5,0.0,0.0,0.0,1.9460000000000002
2888,214.75,708.0,457.0,251.0,0.38
2889,281.25,654.0,421.0,233.0,0.482
2890,317.25,663.0,416.0,247.0,0.485
2891,255.0,711.0,442.0,269.0,0.397
2892,19.0,0.0,0.0,0.0,1.9540000000000002
2893,227.75,679.0,431.0,248.0,0.46299999999999997
2894,233.25,667.0,435.0,232.0,0.485
2895,12.0,0.0,0.0,0.0,2.01
2896,333.25,674.0,417.0,257.0,0.474
2897,43.75,1.0,1.0,0.0,1.953
2898,248.25,676.0,421.0,255.0,0.456
2899,295.0,679.0,444.0,235.0,0.453
2900,59.0,7.0,6.0,1.0,2.003
2901,35.5,3.0,3.0,0.0,2.001
2902,24.5,0.0,0.0,0.0,2.008
2903,269.5,675.0,421.0,254.0,0.473
2904,282.25,698.0,453.0,245.0,0.426
2905,237.0,678.0,427.0,251.0,0.456
2906,238.75,694.0,431.0,263.0,0.44599999999999995
2907,309.25,699.0,422.0,277.0,0.441
2908,266.75,672.0,435.0,237.0,0.476
2909,285.0,656.0,429.0,227.0,0.46599999999999997
2910,11.75,0.0,0.0,0.0,2.044
2911,206.0,680.0,456.0,224.0,0.448
2912,252.5,699.0,440.0,259.0,0.417
2913,317.75,666.0,420.0,246.0,0.49
2914,212.0,720.0,451.0,269.0,0.372
2915,273.75,691.0,428.0,263.0,0.431
2916,221.25,703.0,437.0,266.0,0.443
2917,278.0,660.0,416.0,244.0,0.484
2918,8.75,0.0,0.0,0.0,2.026
2919,256.0,653.0,392.0,261.0,0.509
2920,208.5,690.0,443.0,247.0,0.43
2921,281.25,733.0,460.0,273.0,0.359
2922,200.5,737.0,477.0,260.0,0.34299999999999997
2923,276.25,677.0,438.0,239.0,0.45899999999999996
2924,44.0,5.0,3.0,2.0,1.977
2925,15.25,0.0,0.0,0.0,1.976
2926,15.5,0.0,0.0,0.0,2.008
2927,224.75,656.0,437.0,219.0,0.488
2928,240.75,656.0,439.0,217.0,0.514
2929,26.0,0.0,0.0,0.0,2.02
2930,282.5,692.0,445.0,247.0,0.42200000000000004
2931,205.0,713.0,440.0,273.0,0.381
2932,44.0,3.0,2.0,1.0,2.013
2933,27.5,0.0,0.0,0.0,1.996
2934,14.25,0.0,0.0,0.0,1.968
2935,50.25,5.0,5.0,0.0,2.029
2936,209.25,708.0,453.0,255.0,0.41200000000000003
2937,241.75,755.0,456.0,299.0,0.321
2938,17.5,1.0,1.0,0.0,1.995
2939,220.25,657.0,422.0,235.0,0.481
2940,226.5,646.0,393.0,253.0,0.514
2941,38.25,1.0,0.0,1.0,2.027
2942,240.0,684.0,442.0,242.0,0.448
2943,254.75,683.0,445.0,238.0,0.437
2944,58.0,3.0,3.0,0.0,2.045
2945,219.75,681.0,441.0,240.0,0.451
2946,18.75,1.0,1.0,0.0,2.0869999999999997
2947,5.75,0.0,0.0,0.0,2.032
2948,304.0,686.0,448.0,238.0,0.45199999999999996
2949,35.75,2.0,2.0,0.0,1.992
2950,304.0,645.0,406.0,239.0,0.485
2951,14.0,0.0,0.0,0.0,1.992
2952,256.0,674.0,428.0,246.0,0.47
2953,246.25,687.0,471.0,216.0,0.46499999999999997
2954,288.25,701.0,447.0,254.0,0.417
2955,243.25,698.0,455.0,243.0,0.424
2956,446.25,592.0,407.0,185.0,0.596
2957,280.25,708.0,450.0,258.0,0.392
2958,259.0,647.0,413.0,234.0,0.521
2959,229.75,733.0,444.0,289.0,0.363
2960,18.25,1.0,1.0,0.0,2.003
2961,265.0,695.0,446.0,249.0,0.403
2962,291.25,693.0,425.0,268.0,0.44299999999999995
2963,279.0,687.0,425.0,262.0,0.429
2964,27.5,1.0,0.0,1.0,1.967
2965,241.75,739.0,470.0,269.0,0.369
2966,225.0,716.0,468.0,248.0,0.394
2967,263.5,691.0,460.0,231.0,0.41900000000000004
2968,17.0,0.0,0.0,0.0,2.006
2969,220.5,690.0,447.0,243.0,0.438
2970,293.25,670.0,429.0,241.0,0.454
2971,5.5,0.0,0.0,0.0,1.9780000000000002
2972,319.25,650.0,428.0,222.0,0.496
2973,46.25,2.0,2.0,0.0,1.97
2974,267.5,676.0,451.0,225.0,0.456
2975,39.0,2.0,1.0,1.0,1.944
2976,15.0,0.0,0.0,0.0,1.996
2977,8.75,0.0,0.0,0.0,1.976
2978,273.75,667.0,429.0,238.0,0.475
2979,11.75,0.0,0.0,0.0,2.014
2980,314.0,686.0,437.0,249.0,0.42800000000000005
2981,341.5,677.0,441.0,236.0,0.43500000000000005
2982,309.0,685.0,423.0,262.0,0.435
2983,339.5,640.0,384.0,256.0,0.524
2984,11.5,0.0,0.0,0.0,1.96
2985,344.75,665.0,432.0,233.0,0.46900000000000003
