,Duration,Epidemic,ep_high,ep_low,Rt
927,261.5,681,443,238,0.433
928,284,712,447,265,0.394
929,233,663,423,240,0.491
930,279.5,693,434,259,0.439
931,276.75,695,437,258,0.431
932,246.5,705,452,253,0.391
933,258.75,684,433,251,0.45
934,56,5,4,1,1.987
935,23,3,2,1,1.993
936,260.5,703,440,263,0.417
937,9.5,0,0,0,2
938,9.25,0,0,0,2
939,14.25,0,0,0,2
940,27.25,3,2,1,1.993
941,16.75,0,0,0,2
942,250.25,663,421,242,0.495
943,235,694,439,255,0.428
944,326.5,636,421,215,0.522
945,199.25,672,439,233,0.45
946,270.25,616,403,213,0.578
947,404.75,655,435,220,0.475
948,252.5,650,426,224,0.498
949,200.5,674,427,247,0.472
950,306.5,707,455,252,0.383
951,17.75,0,0,0,2
952,259.25,687,437,250,0.439
953,269.25,709,453,256,0.385
954,6,0,0,0,2
955,407,685,433,252,0.449
956,241.75,662,436,226,0.466
957,306,686,443,243,0.428
958,269,657,433,224,0.477
959,3.25,0,0,0,2
960,244.25,707,438,269,0.417
961,27.5,0,0,0,2
962,231.75,693,444,249,0.419
963,322.25,697,436,261,0.431
964,15,1,1,0,1.997
965,211.25,697,441,256,0.421
966,208.25,666,441,225,0.452
967,334.5,719,443,276,0.395
968,282.25,673,440,233,0.447
969,6,0,0,0,2
970,272.5,648,408,240,0.536
971,14.75,1,0,1,1.999
972,252.75,708,443,265,0.406
973,250,664,428,236,0.48
974,7.5,0,0,0,2
975,250.5,661,421,240,0.497
976,343.5,689,443,246,0.425
977,302.75,684,442,242,0.432
978,259.75,706,435,271,0.424
979,260.5,681,437,244,0.445
980,29.75,1,1,0,1.997
981,286,704,448,256,0.4
982,331.5,672,439,233,0.45
983,287.25,695,443,252,0.419
984,299.25,659,430,229,0.481
985,376.5,613,408,205,0.571
986,239,695,442,253,0.421
987,266,659,413,246,0.515
988,237.75,690,435,255,0.44
989,310,648,425,223,0.502
990,207.75,667,441,226,0.451
991,18.25,0,0,0,2
992,264.75,669,428,241,0.475
993,6.75,0,0,0,2
994,17.5,0,0,0,2
995,19,0,0,0,2
996,319.5,684,434,250,0.448
997,312,631,404,227,0.561
998,231.25,694,437,257,0.432
999,223.25,659,427,232,0.487
1000,282.5,722,455,267,0.368
1001,251.5,714,447,267,0.392
1002,244,715,447,268,0.391
1003,6.75,0,0,0,2
1004,260,666,424,242,0.486
1005,39.25,4,4,0,1.988
1006,276.25,641,410,231,0.539
1007,288.5,714,443,271,0.4
1008,254.5,709,449,260,0.393
1009,9.75,0,0,0,2
1010,13.25,0,0,0,2
1011,330.75,697,436,261,0.431
1012,201.75,665,418,247,0.499
1013,225.25,663,422,241,0.493
1014,13.25,0,0,0,2
1015,334.25,694,426,268,0.454
1016,284.25,692,436,256,0.436
1017,225.5,711,453,258,0.383
1018,234,682,446,236,0.426
1019,60.5,3,3,0,1.991
1020,13.5,0,0,0,2
1021,41.75,3,1,2,1.995
1022,9.5,0,0,0,2
1023,243,668,430,238,0.472
1024,18.5,0,0,0,2
1025,279.5,675,411,264,0.503
1026,293.25,641,415,226,0.529
1027,76.25,9,7,2,1.977
1028,324.75,698,430,268,0.442
1029,241.5,667,429,238,0.475
1030,9,0,0,0,2
1031,34.5,1,0,1,1.999
1032,27.25,0,0,0,2
1033,295,649,426,223,0.499
1034,271.5,721,448,273,0.383
1035,316,665,426,239,0.483
1036,16.5,0,0,0,2
1037,271.75,700,450,250,0.4
1038,15.25,0,0,0,2
1039,34.25,0,0,0,2
1040,262,673,418,255,0.491
1041,305.25,676,438,238,0.448
1042,289,662,423,239,0.492
1043,295.75,677,430,247,0.463
1044,313,668,426,242,0.48
1045,286,657,419,238,0.505
1046,13.5,0,0,0,2
1047,248.75,652,423,229,0.502
1048,291.25,682,434,248,0.45
1049,260.75,624,413,211,0.55
1050,208.75,702,432,270,0.434
1051,251,750,454,296,0.342
1052,31.25,0,0,0,2
1053,359.5,663,424,239,0.489
1054,82.25,3,3,0,1.991
1055,226.25,673,431,242,0.465
1056,23,1,1,0,1.997
1057,8.75,0,0,0,2
1058,11,0,0,0,2
1059,289,699,439,260,0.423
1060,21.25,0,0,0,2
1061,251,659,427,232,0.487
1062,235,684,438,246,0.44
1063,330,738,451,287,0.36
1064,273.75,698,437,261,0.428
1065,303.25,640,412,228,0.536
1066,15.75,0,0,0,2
1067,22,0,0,0,2
1068,28.75,0,0,0,2
1069,42,2,2,0,1.994
1070,14.75,0,0,0,2
1071,285,692,436,256,0.436
1072,266.25,675,444,231,0.437
1073,243.25,677,427,250,0.469
1074,230.5,682,441,241,0.436
1075,309.75,697,438,259,0.427
1076,227.25,661,435,226,0.469
1077,308,718,447,271,0.388
1078,16.5,0,0,0,2
1079,11.5,0,0,0,2
1080,12.5,0,0,0,2
1081,215.5,672,432,240,0.464
1082,263,675,441,234,0.443
1083,269,719,444,275,0.393
1084,258,685,430,255,0.455
1085,261,642,423,219,0.512
1086,293.75,675,421,254,0.483
1087,10.25,0,0,0,2
1088,294.25,687,437,250,0.439
1089,313.25,711,443,268,0.403
1090,274,700,445,255,0.41
1091,17.75,0,0,0,2
1092,263.5,644,423,221,0.51
1093,8,0,0,0,2
1094,4.25,0,0,0,2
1095,278.5,680,425,255,0.47
1096,250,663,429,234,0.479
1097,258,655,436,219,0.473
1098,244,624,400,224,0.576
1099,270.75,672,428,244,0.472
1100,30.5,0,0,0,2
1101,245.75,694,437,257,0.432
1102,22,0,0,0,2
1103,73.25,5,3,2,1.989
1104,275.75,680,442,238,0.436
1105,5.75,0,0,0,2
1106,228.5,701,444,257,0.411
1107,337,725,441,284,0.393
1108,331.5,722,447,275,0.384
1109,232.25,624,411,213,0.554
1110,49,3,2,1,1.993
1111,326,698,441,257,0.42
1112,49.75,0,0,0,2
1113,270,679,434,245,0.453
1114,272.25,669,428,241,0.475
1115,38.25,1,1,0,1.997
1116,310.75,663,424,239,0.489
1117,265.75,702,440,262,0.418
1118,281.75,682,430,252,0.458
1119,235,689,441,248,0.429
1120,16,0,0,0,2
1121,16,0,0,0,2
1122,256.75,653,410,243,0.527
1123,12.25,0,0,0,2
1124,326.25,686,434,252,0.446
1125,248.75,698,447,251,0.408
1126,242.5,705,452,253,0.391
1127,305.5,703,451,252,0.395
1128,239.75,626,404,222,0.566
1129,255.75,715,445,270,0.395
1130,328.25,680,439,241,0.442
1131,263,672,442,230,0.444
1132,287,655,423,232,0.499
1133,244,714,450,264,0.386
1134,296.5,644,422,222,0.512
1135,8.25,0,0,0,2
1136,222.25,686,445,241,0.424
1137,264.25,686,442,244,0.43
1138,296.25,670,433,237,0.464
1139,325.75,661,427,234,0.485
1140,23.75,0,0,0,2
1141,241.75,718,448,270,0.386
1142,256.25,724,448,276,0.38
1143,13.25,0,0,0,2
1144,299.75,695,443,252,0.419
1145,329.75,658,436,222,0.47
1146,296.25,644,417,227,0.522
1147,16.75,0,0,0,2
1148,225.25,694,444,250,0.418
1149,20.75,0,0,0,2
1150,222.5,652,414,238,0.52
1151,318,679,437,242,0.447
1152,205.5,656,425,231,0.494
1153,392.5,684,439,245,0.438
1154,247.5,709,440,269,0.411
1155,9.25,0,0,0,2
1156,221.25,739,452,287,0.357
1157,6.75,0,0,0,2
1158,347.5,640,420,220,0.52
1159,14.25,0,0,0,2
1160,233.25,699,441,258,0.419
1161,247.25,683,437,246,0.443
1162,18,0,0,0,2
1163,12.75,0,0,0,2
1164,230.25,687,440,247,0.433
1165,297.5,670,435,235,0.46
1166,7.25,0,0,0,2
1167,285.25,646,428,218,0.498
1168,220.5,698,443,255,0.416
1169,11.25,0,0,0,2
1170,292.5,708,446,262,0.4
1171,17.5,0,0,0,2
1172,3,0,0,0,2
1173,237.25,616,409,207,0.566
1174,300.5,732,456,276,0.356
1175,302.25,713,448,265,0.391
1176,264,650,423,227,0.504
1177,363.75,665,427,238,0.481
1178,264.5,723,448,275,0.381
1179,220,690,433,257,0.444
1180,258.5,632,416,216,0.536
1181,250,687,441,246,0.431
1182,11.25,0,0,0,2
1183,288.25,730,446,284,0.378
1184,68.5,3,2,1,1.993
1185,244.25,662,429,233,0.48
1186,270.75,653,422,231,0.503
1187,36.5,1,1,0,1.997
1188,291.75,616,398,218,0.588
1189,14.75,0,0,0,2
1190,255.25,696,438,258,0.428
1191,226.75,710,446,264,0.398
1192,200.5,700,445,255,0.41
1193,299.75,640,417,223,0.526
1194,19,0,0,0,2
1195,242.5,661,432,229,0.475
1196,39,2,1,1,1.996
1197,242,731,449,282,0.371
1198,325,602,398,204,0.602
1199,272,648,419,229,0.514
1200,262.25,710,431,279,0.428
1201,277.75,668,416,252,0.5
1202,216.5,708,449,259,0.394
1203,7.5,0,0,0,2
1204,289.75,614,411,203,0.564
1205,336,671,431,240,0.467
1206,8.5,0,0,0,2
1207,11.5,0,0,0,2
1208,261.5,680,443,237,0.434
1209,307.5,698,433,265,0.436
1210,207.5,705,448,257,0.399
1211,208.5,699,441,258,0.419
1212,10.75,0,0,0,2
1213,30.25,0,0,0,2
1214,32.25,1,0,1,1.999
1215,267.75,656,431,225,0.482
1216,326,738,450,288,0.362
1217,293.75,644,408,236,0.54
1218,253,701,446,255,0.407
1219,34,1,0,1,1.999
1220,228.5,684,431,253,0.454
1221,230.75,715,443,272,0.399
1222,13.5,0,0,0,2
1223,290.5,709,436,273,0.419
1224,354.25,653,423,230,0.501
1225,12.5,0,0,0,2
1226,16,0,0,0,2
1227,242,700,441,259,0.418
1228,284,679,431,248,0.459
1229,252.75,724,448,276,0.38
1230,212.25,653,430,223,0.487
1231,298.25,686,421,265,0.472
1232,259.25,658,420,238,0.502
1233,245.5,670,430,240,0.47
1234,341.75,672,425,247,0.478
1235,38.75,0,0,0,2
1236,272.25,647,423,224,0.507
1237,31,0,0,0,2
1238,352.75,678,436,242,0.45
1239,15,0,0,0,2
1240,225.5,667,435,232,0.463
1241,253,659,433,226,0.475
1242,15,0,0,0,2
1243,267,666,448,218,0.438
1244,254.25,719,447,272,0.387
1245,306.5,617,404,213,0.575
1246,368,706,436,270,0.422
1247,300.5,684,430,254,0.456
1248,34,3,3,0,1.991
1249,283.75,690,442,248,0.426
1250,45.5,3,3,0,1.991
1251,246,699,441,258,0.419
1252,256.25,684,433,251,0.45
1253,287.5,679,435,244,0.451
1254,331.25,694,437,257,0.432
1255,296,668,435,233,0.462
1256,82.5,6,5,1,1.984
1257,392.75,639,414,225,0.533
1258,17,1,1,0,1.997
1259,11.75,0,0,0,2
1260,8.75,1,0,1,1.999
1261,260.5,675,421,254,0.483
1262,36.5,3,1,2,1.995
1263,256.75,659,429,230,0.483
1264,241.25,733,453,280,0.361
1265,12.5,0,0,0,2
1266,256.25,644,426,218,0.504
1267,270.5,693,443,250,0.421
1268,325,710,450,260,0.39
1269,265.5,711,445,266,0.399
1270,35.25,2,1,1,1.996
1271,238.5,694,451,243,0.404
1272,211.5,708,457,251,0.378
1273,229.75,658,426,232,0.49
1274,390.5,713,438,275,0.411
1275,14.75,0,0,0,2
1276,210.5,744,450,294,0.356
1277,232,653,433,220,0.481
1278,16,0,0,0,2
1279,300.75,664,428,236,0.48
1280,252.75,705,450,255,0.395
1281,291.75,714,452,262,0.382
1282,259.75,657,428,229,0.487
1283,273,731,464,267,0.341
1284,408.25,692,445,247,0.418
1285,335.75,635,406,229,0.553
1286,227.5,669,430,239,0.471
1287,26.75,1,1,0,1.997
1288,191.5,709,452,257,0.387
1289,219.75,665,425,240,0.485
1290,230,740,469,271,0.322
1291,231.75,703,449,254,0.399
1292,3,0,0,0,2
1293,256,646,420,226,0.514
1294,4.5,0,0,0,2
1295,243,657,417,240,0.509
1296,28,0,0,0,2
1297,430,628,404,224,0.564
1298,8.5,0,0,0,2
1299,236.5,647,431,216,0.491
1300,224.75,679,433,246,0.455
1301,15.25,0,0,0,2
1302,258.25,647,409,238,0.535
1303,273.75,701,455,246,0.389
1304,14.75,0,0,0,2
1305,11.75,0,0,0,2
1306,12.5,0,0,0,2
1307,22,2,2,0,1.994
1308,267,699,434,265,0.433
1309,19.25,0,0,0,2
1310,12.25,0,0,0,2
1311,283.25,692,428,264,0.452
1312,297.25,654,427,227,0.492
1313,309.5,701,436,265,0.427
1314,274.25,686,431,255,0.452
1315,234,698,445,253,0.412
1316,23,0,0,0,2
1317,287.5,685,447,238,0.421
1318,246.75,649,415,234,0.521
1319,10.5,0,0,0,2
1320,343.25,701,435,266,0.429
1321,204.75,688,443,245,0.426
1322,216,705,438,267,0.419
1323,269,704,436,268,0.424
1324,11.75,0,0,0,2
1325,9.25,0,0,0,2
1326,240.75,703,434,269,0.429
1327,14.75,0,0,0,2
1328,351.75,698,439,259,0.424
1329,11,1,1,0,1.997
1330,13,0,0,0,2
1331,9.5,0,0,0,2
1332,244.5,680,433,247,0.454
1333,6.75,0,0,0,2
1334,310,675,436,239,0.453
1335,232.75,677,446,231,0.431
1336,264,633,407,226,0.553
1337,71.75,15,11,4,1.963
1338,230,711,432,279,0.425
1339,233.5,700,438,262,0.424
1340,12.5,0,0,0,2
1341,248.25,683,428,255,0.461
1342,310.75,690,442,248,0.426
1343,224.25,676,420,256,0.484
1344,237,650,413,237,0.524
1345,204.25,695,446,249,0.413
1346,11.25,0,0,0,2
1347,10.25,0,0,0,2
1348,289,680,426,254,0.468
1349,324.5,674,435,239,0.456
1350,237.25,754,460,294,0.326
1351,262.25,697,446,251,0.411
1352,242,662,425,237,0.488
1353,331.25,708,439,269,0.414
1354,211,689,445,244,0.421
1355,249.5,705,447,258,0.401
1356,234.25,669,433,236,0.465
1357,5.75,0,0,0,2
1358,260.25,697,446,251,0.411
1359,337,662,431,231,0.476
1360,222.5,694,437,257,0.432
1361,218.75,664,424,240,0.488
1362,234.5,685,436,249,0.443
1363,31.5,2,2,0,1.994
1364,37.75,3,2,1,1.993
1365,16,0,0,0,2
1366,365,678,445,233,0.432
1367,7,0,0,0,2
1368,302,694,442,252,0.422
1369,275.75,684,426,258,0.464
1370,302,680,438,242,0.444
1371,44.5,2,2,0,1.994
1372,222.25,691,434,257,0.441
1373,248.75,633,407,226,0.553
1374,283.25,737,456,281,0.351
1375,286.75,658,418,240,0.506
1376,364.5,710,439,271,0.412
1377,324.75,679,427,252,0.467
1378,247.5,665,419,246,0.497
1379,6.75,0,0,0,2
1380,287.5,682,434,248,0.45
1381,273.25,671,427,244,0.475
1382,286,678,435,243,0.452
1383,224,708,439,269,0.414
1384,233,649,433,216,0.485
1385,252,706,451,255,0.392
1386,281.25,702,428,274,0.442
1387,9.75,0,0,0,2
1388,292,713,445,268,0.397
1389,33.5,2,2,0,1.994
1390,13.5,0,0,0,2
1391,16.25,0,0,0,2
1392,210,678,444,234,0.434
1393,229.25,704,442,262,0.412
1394,9.5,0,0,0,2
1395,222.25,726,444,282,0.386
1396,314.5,660,418,242,0.504
1397,254.5,729,461,268,0.349
1398,16.5,0,0,0,2
1399,218.75,666,434,232,0.466
1400,272.5,711,449,262,0.391
1401,303.5,659,431,228,0.479
1402,9.75,0,0,0,2
1403,227,696,434,262,0.436
1404,28.75,0,0,0,2
1405,15.75,0,0,0,2
1406,336,686,438,248,0.438
1407,26,0,0,0,2
1408,210.75,682,441,241,0.436
1409,239.5,627,417,210,0.539
1410,15,0,0,0,2
1411,357,675,431,244,0.463
1412,12.25,0,0,0,2
1413,239.25,685,432,253,0.451
1414,236.75,695,445,250,0.415
1415,257,727,445,282,0.383
1416,31,2,2,0,1.994
1417,32.5,4,4,0,1.988
1418,49.75,5,4,1,1.987
1419,25.75,0,0,0,2
1420,283.75,665,423,242,0.489
1421,272.25,660,417,243,0.506
1422,318.25,701,446,255,0.407
1423,346.75,636,426,210,0.512
1424,312,680,429,251,0.462
1425,7.5,0,0,0,2
1426,19.5,2,0,2,1.998
1427,18.75,1,1,0,1.997
1428,328.25,689,431,258,0.449
1429,256.75,701,441,260,0.417
1430,332,685,443,242,0.429
1431,13.75,0,0,0,2
1432,300.75,642,414,228,0.53
1433,25.25,1,0,1,1.999
1434,243.75,685,426,259,0.463
1435,8.25,0,0,0,2
1436,314.75,661,417,244,0.505
1437,246.5,678,439,239,0.444
1438,26.25,0,0,0,2
1439,313.75,602,389,213,0.62
1440,261.75,704,452,252,0.392
1441,206.25,691,439,252,0.431
1442,12,0,0,0,2
1443,7.75,0,0,0,2
1444,19.75,0,0,0,2
1445,268,680,443,237,0.434
1446,322.75,686,429,257,0.456
1447,284.5,649,413,236,0.525
1448,22.25,0,0,0,2
1449,330.5,706,443,263,0.408
1450,300.75,628,416,212,0.54
1451,12.75,1,1,0,1.997
1452,295.5,666,434,232,0.466
1453,233.75,652,410,242,0.528
1454,253,722,446,276,0.386
1455,306,675,424,251,0.477
1456,253.5,682,432,250,0.454
1457,284.75,625,418,207,0.539
1458,284.25,675,436,239,0.453
1459,293.25,652,431,221,0.486
1460,48.25,1,1,0,1.997
1461,333.25,703,430,273,0.437
1462,22,1,1,0,1.997
1463,339.25,651,423,228,0.503
1464,30.75,2,1,1,1.996
1465,308.25,719,453,266,0.375
1466,15,0,0,0,2
1467,96.5,12,12,0,1.964
1468,28.25,2,2,0,1.994
1469,32.25,1,0,1,1.999
1470,22,1,1,0,1.997
1471,4.25,0,0,0,2
1472,285.5,668,430,238,0.472
1473,286.25,693,447,246,0.413
1474,4.25,0,0,0,2
1475,30.5,0,0,0,2
1476,10.75,0,0,0,2
1477,277.75,720,453,267,0.374
1478,8.25,0,0,0,2
1479,287.5,673,435,238,0.457
1480,273,678,427,251,0.468
1481,306,701,445,256,0.409
1482,14,0,0,0,2
1483,365,692,436,256,0.436
1484,280.75,676,441,235,0.442
1485,313.25,675,432,243,0.461
1486,268,669,431,238,0.469
1487,257.25,655,414,241,0.517
1488,209.5,686,435,251,0.444
1489,9.75,0,0,0,2
1490,343.25,594,389,205,0.628
1491,265.25,699,431,268,0.439
1492,294,630,421,209,0.528
1493,240.5,711,453,258,0.383
1494,251.25,701,435,266,0.429
1495,252.75,698,428,270,0.446
1496,259.75,748,455,293,0.342
1497,298.5,703,434,269,0.429
1498,273.25,661,429,232,0.481
1499,230.75,631,417,214,0.535
1500,315.75,677,430,247,0.463
1501,20,0,0,0,2
1502,329.5,682,426,256,0.466
1503,54.25,4,3,1,1.99
1504,341,642,419,223,0.52
1505,297.5,653,419,234,0.509
1506,375.25,643,417,226,0.523
1507,260.75,727,444,283,0.385
1508,293.75,680,436,244,0.448
1509,271.5,714,445,269,0.396
1510,229.75,699,441,258,0.419
1511,217.25,707,455,252,0.383
1512,15.75,0,0,0,2
1513,287.25,661,429,232,0.481
1514,307.5,653,435,218,0.477
1515,274,714,450,264,0.386
1516,8.5,0,0,0,2
1517,289.25,701,440,261,0.419
1518,22,0,0,0,2
1519,237.25,649,419,230,0.513
1520,240.5,696,438,258,0.428
1521,192.25,714,445,269,0.396
1522,341,678,437,241,0.448
1523,8.5,0,0,0,2
1524,328.5,651,422,229,0.505
1525,19.25,1,1,0,1.997
1526,307.75,717,450,267,0.383
1527,273.25,736,456,280,0.352
1528,268.75,689,446,243,0.419
1529,46.75,1,1,0,1.997
1530,233.75,688,423,265,0.466
1531,225.75,668,414,254,0.504
1532,271.75,667,432,235,0.469
1533,296.5,663,424,239,0.489
1534,313.5,622,419,203,0.54
1535,240.75,649,417,232,0.517
1536,288.25,698,439,259,0.424
1537,17.75,1,1,0,1.997
1538,228.25,683,437,246,0.443
1539,8.25,0,0,0,2
1540,9.5,0,0,0,2
1541,269,686,418,268,0.478
1542,22.5,0,0,0,2
1543,251.25,706,440,266,0.414
1544,305.25,698,430,268,0.442
1545,19.75,0,0,0,2
1546,252.5,677,433,244,0.457
1547,17.5,0,0,0,2
1548,275.5,709,444,265,0.403
1549,292.5,645,416,229,0.523
1550,277.75,622,414,208,0.55
1551,233.25,713,448,265,0.391
1552,269.75,682,433,249,0.452
1553,262,635,428,207,0.509
1554,247,631,422,209,0.525
1555,26.5,0,0,0,2
1556,294.25,685,428,257,0.459
1557,257.5,699,446,253,0.409
1558,31,1,1,0,1.997
1559,257.75,667,428,239,0.477
1560,25.75,1,1,0,1.997
1561,337,702,444,258,0.41
1562,50.75,4,3,1,1.99
1563,253.5,635,419,216,0.527
1564,281.5,615,410,205,0.565
1565,276,697,438,259,0.427
1566,240.75,681,427,254,0.465
1567,22,1,1,0,1.997
1568,24.25,0,0,0,2
1569,235.5,741,461,280,0.337
1570,19.75,0,0,0,2
1571,323.75,658,422,236,0.498
1572,228.5,691,438,253,0.433
1573,54.5,2,1,1,1.996
1574,230,720,452,268,0.376
1575,20.5,1,1,0,1.997
1576,29.75,1,1,0,1.997
1577,284.25,658,428,230,0.486
1578,12.75,0,0,0,2
1579,281.25,622,413,209,0.552
1580,354.5,687,429,258,0.455
1581,268.25,671,424,247,0.481
1582,296,625,411,214,0.553
1583,256.5,702,453,249,0.392
1584,213.5,723,458,265,0.361
1585,27.5,1,1,0,1.997
1586,249.5,725,456,269,0.363
1587,236.25,602,398,204,0.602
1588,268.25,700,454,246,0.392
1589,24.5,0,0,0,2
1590,309.5,726,456,270,0.362
1591,242.75,686,429,257,0.456
1592,224.75,661,424,237,0.491
1593,294.5,638,415,223,0.532
1594,287.25,644,415,229,0.526
1595,49.25,4,3,1,1.99
1596,26.5,1,1,0,1.997
1597,215,697,443,254,0.417
1598,6.5,0,0,0,2
1599,236,689,441,248,0.429
1600,264,651,423,228,0.503
1601,278.5,697,456,241,0.391
1602,242.5,746,461,285,0.332
1603,276.75,671,426,245,0.477
1604,299.25,676,443,233,0.438
1605,369.5,674,444,230,0.438
1606,259,689,436,253,0.439
1607,253.5,693,440,253,0.427
1608,78.75,7,6,1,1.981
1609,366.5,691,437,254,0.435
1610,292.25,671,432,239,0.465
1611,24.25,0,0,0,2
1612,16.25,0,0,0,2
1613,29.25,1,0,1,1.999
1614,282.25,642,418,224,0.522
1615,16.5,0,0,0,2
1616,25,1,1,0,1.997
1617,244.75,693,435,258,0.437
1618,264.5,668,436,232,0.46
1619,367.5,666,425,241,0.484
1620,233,725,457,268,0.361
1621,245,657,443,214,0.457
1622,4.25,0,0,0,2
1623,231.75,721,453,268,0.373
1624,21.75,0,0,0,2
1625,242.5,674,433,241,0.46
1626,224.25,638,414,224,0.534
1627,215.25,678,437,241,0.448
1628,256.5,659,428,231,0.485
1629,19.5,0,0,0,2
1630,206,655,431,224,0.483
1631,351.5,686,431,255,0.452
1632,4.75,0,0,0,2
1633,239,715,440,275,0.405
1634,263.5,683,440,243,0.437
1635,8.5,0,0,0,2
1636,11.75,0,0,0,2
1637,13,0,0,0,2
1638,243.75,672,426,246,0.476
1639,2.75,0,0,0,2
1640,19.75,0,0,0,2
1641,201.25,663,424,239,0.489
1642,235.5,649,424,225,0.503
1643,9,0,0,0,2
1644,7.75,0,0,0,2
1645,262.75,700,445,255,0.41
1646,232,687,435,252,0.443
1647,281,703,455,248,0.387
1648,62.75,8,7,1,1.978
1649,326,674,430,244,0.466
1650,244.75,719,446,273,0.389
1651,282.5,698,447,251,0.408
1652,316.25,680,441,239,0.438
1653,30.25,1,1,0,1.997
1654,17,0,0,0,2
1655,242,642,424,218,0.51
1656,262.25,678,434,244,0.454
1657,12.25,0,0,0,2
1658,266.5,631,422,209,0.525
1659,246.5,671,425,246,0.479
1660,293.25,733,459,274,0.349
1661,266.5,671,426,245,0.477
1662,6.75,0,0,0,2
1663,279.5,647,406,241,0.541
1664,38.25,2,2,0,1.994
1665,303.5,662,412,250,0.514
1666,247.25,675,426,249,0.473
1667,275.75,674,436,238,0.454
1668,302,665,416,249,0.503
1669,15.5,0,0,0,2
1670,276,684,430,254,0.456
1671,267.5,679,435,244,0.451
1672,26.25,0,0,0,2
1673,295.5,731,453,278,0.363
1674,13.75,0,0,0,2
1675,307.75,647,424,223,0.505
1676,245.25,663,432,231,0.473
1677,287.5,677,436,241,0.451
1678,275,681,445,236,0.429
1679,11.25,1,1,0,1.997
1680,7.5,0,0,0,2
1681,76.75,7,4,3,1.985
1682,80,13,12,1,1.963
1683,17.5,0,0,0,2
1684,30,1,1,0,1.997
1685,234.75,695,439,256,0.427
1686,238.25,672,431,241,0.466
1687,43.75,3,3,0,1.991
1688,260,666,437,229,0.46
1689,324.25,672,431,241,0.466
1690,283.75,671,439,232,0.451
1691,54.25,5,3,2,1.989
1692,210,698,440,258,0.422
1693,225,688,444,244,0.424
1694,29.25,0,0,0,2
1695,10.25,0,0,0,2
1696,242,655,423,232,0.499
1697,386.25,652,419,233,0.51
1698,3.75,0,0,0,2
1699,243.25,672,439,233,0.45
1700,329.5,699,441,258,0.419
1701,245,729,444,285,0.383
1702,8.75,0,0,0,2
1703,248,695,441,254,0.423
1704,263.75,691,444,247,0.421
1705,284,651,429,222,0.491
1706,251.25,743,456,287,0.345
1707,290.75,659,424,235,0.493
1708,323.25,677,434,243,0.455
1709,276.5,703,445,258,0.407
1710,201,769,465,304,0.301
1711,272.25,691,435,256,0.439
1712,266.5,660,421,239,0.498
1713,26.25,1,1,0,1.997
1714,267.25,731,449,282,0.371
1715,265.5,664,428,236,0.48
1716,11,0,0,0,2
1717,15,0,0,0,2
1718,252,682,437,245,0.444
1719,262.75,721,450,271,0.379
1720,263.5,686,423,263,0.468
1721,309.5,708,441,267,0.41
1722,330,683,438,245,0.441
1723,296,674,442,232,0.442
1724,215.25,664,424,240,0.488
1725,210.75,656,422,234,0.5
1726,14.5,0,0,0,2
1727,243.75,676,422,254,0.48
1728,274.5,635,424,211,0.517
1729,292.75,708,452,256,0.388
1730,271,698,440,258,0.422
1731,335.75,710,455,255,0.38
1732,18.75,1,1,0,1.997
1733,260.25,600,411,189,0.578
1734,26,3,3,0,1.991
1735,301,678,434,244,0.454
1736,261.75,681,438,243,0.443
1737,10.75,0,0,0,2
1738,267.75,615,414,201,0.557
1739,295.25,689,436,253,0.439
1740,229.5,722,451,271,0.376
1741,208.75,687,440,247,0.433
1742,314.25,645,423,222,0.509
1743,242.25,743,460,283,0.337
1744,287.5,670,422,248,0.486
1745,260,654,419,235,0.508
1746,277.5,682,433,249,0.452
1747,258,743,462,281,0.333
1748,91.75,17,11,6,1.961
1749,314.25,681,447,234,0.425
1750,20,0,0,0,2
1751,296,661,420,241,0.499
1752,263,659,425,234,0.491
1753,14.75,0,0,0,2
1754,289.5,676,425,251,0.474
1755,7.5,0,0,0,2
1756,284.25,692,443,249,0.422
1757,281.75,725,446,279,0.383
1758,290.5,648,410,238,0.532
1759,247,717,447,270,0.389
1760,12.5,0,0,0,2
1761,188.5,647,414,233,0.525
1762,206.25,728,446,282,0.38
1763,331.75,670,426,244,0.478
1764,356,670,437,233,0.456
1765,310.5,674,431,243,0.464
1766,270,664,412,252,0.512
1767,353.25,695,446,249,0.413
1768,3.5,0,0,0,2
1769,5.25,0,0,0,2
1770,314,699,444,255,0.413
1771,308.25,701,434,267,0.431
1772,276,678,432,246,0.458
1773,7.75,0,0,0,2
1774,20.5,0,0,0,2
1775,202,691,438,253,0.433
1776,268,668,430,238,0.472
1777,24.5,1,1,0,1.997
1778,25.25,0,0,0,2
1779,36.25,0,0,0,2
1780,255.5,698,451,247,0.4
1781,7.75,0,0,0,2
1782,15,0,0,0,2
1783,23,1,1,0,1.997
1784,220.5,688,436,252,0.44
1785,245.5,678,426,252,0.47
1786,294,720,447,273,0.386
1787,268.25,668,426,242,0.48
1788,38.5,3,2,1,1.993
1789,291,623,408,215,0.561
1790,249.75,659,422,237,0.497
1791,12.5,0,0,0,2
1792,9.75,0,0,0,2
1793,239,714,452,262,0.382
1794,259,701,446,255,0.407
1795,277.75,644,432,212,0.492
1796,191.25,734,451,283,0.364
1797,32.75,1,1,0,1.997
1798,257.75,667,423,244,0.487
1799,328.25,645,423,222,0.509
